[1740780420.4689434]	Q_Header<(2621443, 58018, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 79, 44, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 105, 119, 55, 58, 0, 0, 39, 33, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42864099142629947, y=-0.8986629585306611, z=0.09069635672212459, w=-0.021117725051046504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.008888888888888889, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.03)>	COMP<103>
[1740780421.714185]	Q_Header<(2621443, 58142, 257, 173, 250, 8, 58, 124, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 133, 253, 253, 253, 253, 253, 112, 53, 134, 44, 56, 0, 0, 0, 0, 0, 0, 54, 206, 253, 247, 198, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40881592167886005, y=-0.9076592372777438, z=0.09326227654901435, w=-0.018066514305306446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.05)>	COMP<98>
[1740780421.7155735]	Q_Header<(2621443, 58143, 257, 173, 250, 8, 58, 125, 31)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 118, 253, 253, 253, 253, 253, 117, 110, 60, 89, 41, 0, 0, 0, 0, 0, 0, 107, 189, 253, 202, 233, 116, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40881592167886005, y=-0.9076592372777438, z=0.09326227654901435, w=-0.018066514305306446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.05)>	COMP<98>
[1740780421.7251687]	Q_Header<(2621443, 58144, 257, 173, 250, 8, 58, 126, 37)>	Q_Data<(0, 0, 38, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 95, 215, 194, 253, 253, 253, 77, 126, 177, 157, 42, 0, 0, 15, 0, 0, 0, 120, 175, 253, 211, 245, 107, 91, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40881592167886005, y=-0.9076592372777438, z=0.09326227654901435, w=-0.018066514305306446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.05)>	COMP<98>
[1740780421.7354164]	Q_Header<(2621443, 58145, 257, 173, 250, 8, 58, 127, 37)>	Q_Data<(0, 0, 25, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 13, 81, 193, 253, 253, 253, 253, 91, 146, 231, 172, 32, 12, 0, 0, 0, 0, 0, 139, 253, 253, 253, 253, 178, 162, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40881592167886005, y=-0.9076592372777438, z=0.09326227654901435, w=-0.018066514305306446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.05)>	COMP<98>
[1740780421.745228]	Q_Header<(2621443, 58146, 257, 173, 250, 8, 58, 128, 35)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 75, 236, 253, 253, 253, 245, 156, 146, 222, 157, 68, 56, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 246, 244, 145, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4081424098983816, y=-0.90795969637331, z=0.09332282708757669, w=-0.017883314804878987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.06)>	COMP<98>
[1740780421.7552848]	Q_Header<(2621443, 58147, 257, 173, 250, 8, 58, 129, 36)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 70, 253, 253, 253, 253, 215, 214, 123, 163, 130, 105, 126, 42, 0, 0, 0, 0, 173, 253, 253, 144, 226, 193, 253, 173, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4081424098983816, y=-0.90795969637331, z=0.09332282708757669, w=-0.017883314804878987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.06)>	COMP<98>
[1740780421.7693617]	Q_Header<(2621443, 58148, 257, 173, 250, 8, 58, 130, 37)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68, 253, 253, 253, 253, 184, 253, 222, 145, 144, 102, 157, 56, 15, 0, 0, 0, 224, 253, 253, 222, 253, 82, 242, 148, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4081424098983816, y=-0.90795969637331, z=0.09332282708757669, w=-0.017883314804878987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.06)>	COMP<98>
[1740780421.7751017]	Q_Header<(2621443, 58149, 257, 173, 250, 8, 58, 131, 36)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 253, 253, 253, 253, 253, 167, 167, 84, 132, 70, 0, 25, 0, 62, 212, 253, 253, 253, 253, 151, 142, 82, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4081424098983816, y=-0.90795969637331, z=0.09332282708757669, w=-0.017883314804878987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.06)>	COMP<98>
[1740780421.7886345]	Q_Header<(2621443, 58150, 257, 173, 250, 8, 58, 132, 37)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 210, 253, 253, 253, 253, 253, 253, 235, 136, 133, 114, 98, 34, 29, 8, 107, 139, 253, 253, 253, 253, 139, 68, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40734239151171914, y=-0.9083112781656284, z=0.09344339247893946, w=-0.01763888989315056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.022222222222222223, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.0)>	COMP<101>
[1740780421.7952101]	Q_Header<(2621443, 58151, 257, 173, 250, 8, 58, 133, 40)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 127, 164, 253, 224, 253, 253, 253, 253, 134, 149, 167, 101, 70, 45, 28, 121, 192, 253, 253, 253, 210, 97, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40734239151171914, y=-0.9083112781656284, z=0.09344339247893946, w=-0.01763888989315056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.022222222222222223, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.0)>	COMP<101>
[1740780421.8068666]	Q_Header<(2621443, 58152, 257, 173, 250, 8, 58, 134, 37)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 211, 253, 253, 253, 253, 230, 253, 208, 124, 164, 77, 53, 54, 40, 100, 184, 253, 253, 253, 94, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40734239151171914, y=-0.9083112781656284, z=0.09344339247893946, w=-0.01763888989315056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.022222222222222223, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.0)>	COMP<101>
[1740780421.8153803]	Q_Header<(2621443, 58153, 257, 173, 250, 8, 58, 135, 29)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 188, 253, 253, 253, 253, 253, 253, 253, 82, 184, 134, 68, 65, 31, 49, 91, 215, 253, 231, 41, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40606446286041437, y=-0.908869069059737, z=0.09362736901065319, w=-0.01739491536377846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.01888888888888889, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.09)>	COMP<101>
[1740780421.825164]	Q_Header<(2621443, 58154, 257, 173, 250, 8, 58, 136, 36)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 247, 253, 253, 253, 148, 253, 241, 131, 84, 55, 0, 0, 70, 129, 134, 61, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40606446286041437, y=-0.908869069059737, z=0.09362736901065319, w=-0.01739491536377846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.01888888888888889, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.09)>	COMP<101>
[1740780421.836266]	Q_Header<(2621443, 58155, 257, 173, 250, 8, 58, 137, 28)>	Q_Data<(0, 0, 31, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 253, 253, 120, 178, 253, 253, 142, 62, 34, 0, 0, 0, 79, 107, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40606446286041437, y=-0.908869069059737, z=0.09362736901065319, w=-0.01739491536377846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.01888888888888889, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.09)>	COMP<101>
[1740780421.8464081]	Q_Header<(2621443, 58156, 257, 173, 250, 8, 58, 138, 28)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 205, 253, 253, 253, 253, 253, 225, 253, 253, 253, 113, 63, 20, 9, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4049700849035728, y=-0.9093668869598087, z=0.09356731577350068, w=-0.017211991551289753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.014444444444444444, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.06)>	COMP<99>
[1740780421.858086]	Q_Header<(2621443, 58157, 257, 173, 250, 8, 58, 139, 34)>	Q_Data<(0, 0, 22, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50, 150, 231, 253, 253, 253, 253, 121, 253, 253, 253, 197, 105, 71, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4049700849035728, y=-0.9093668869598087, z=0.09356731577350068, w=-0.017211991551289753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.014444444444444444, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.06)>	COMP<99>
[1740780421.8659298]	Q_Header<(2621443, 58158, 257, 173, 250, 8, 58, 140, 44)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 193, 253, 213, 253, 253, 253, 253, 253, 253, 253, 121, 72, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 58, 0, 0, 0, 76, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 131, 0, 94, 74, 126, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4049700849035728, y=-0.9093668869598087, z=0.09356731577350068, w=-0.017211991551289753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.014444444444444444, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.06)>	COMP<99>
