[1740779753.0304396]	Q_Header<(2621443, 56804, 257, 173, 250, 8, 58, 0, 82)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 192, 117, 30, 156, 253, 253, 108, 250, 253, 253, 253, 253, 253, 184, 253, 203, 253, 245, 147, 168, 139, 57, 58, 99, 180, 121, 87, 103, 81, 163, 150, 253, 189, 216, 253, 253, 144, 217, 253, 147, 65, 70, 0, 58, 0, 13, 150, 253, 253, 253, 253, 123, 118, 110, 162, 66, 0, 16, 74, 50, 208, 240, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 235, 253, 104, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8086907573100134, y=-0.5801211809986171, z=0.03460586108639831, w=0.09100059767164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.03666666666666667, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.05, z=-0.1)>	COMP<156>
[1740779754.4002483]	Q_Header<(2621443, 56941, 257, 173, 250, 8, 58, 137, 28)>	Q_Data<(0, 0, 50, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 27, 119, 248, 253, 253, 253, 253, 253, 151, 128, 223, 253, 136, 24, 28, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8228927313015234, y=-0.5607413976017724, z=0.02710016115545738, w=0.08764826896224504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.008888888888888889, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=0.12)>	COMP<156>
[1740779754.4103377]	Q_Header<(2621443, 56942, 257, 173, 250, 8, 58, 138, 26)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 36, 74, 197, 253, 248, 194, 253, 253, 239, 112, 253, 253, 166, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8230548768606785, y=-0.5604219413670559, z=0.027404645139817916, w=0.08807328048275558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.05)>	COMP<156>
[1740779754.4202638]	Q_Header<(2621443, 56943, 257, 173, 250, 8, 58, 139, 29)>	Q_Data<(0, 0, 41, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 47, 160, 253, 240, 253, 253, 253, 253, 133, 253, 253, 203, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8230548768606785, y=-0.5604219413670559, z=0.027404645139817916, w=0.08807328048275558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.05)>	COMP<156>
[1740779754.4302027]	Q_Header<(2621443, 56944, 257, 173, 250, 8, 58, 140, 26)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 30, 115, 171, 253, 253, 253, 253, 230, 142, 253, 253, 216, 72, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8230548768606785, y=-0.5604219413670559, z=0.027404645139817916, w=0.08807328048275558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.05)>	COMP<156>
[1740779754.4403865]	Q_Header<(2621443, 56945, 257, 173, 250, 8, 58, 141, 27)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 27, 65, 129, 243, 253, 228, 253, 111, 138, 233, 240, 205, 85, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8230548768606785, y=-0.5604219413670559, z=0.027404645139817916, w=0.08807328048275558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.05)>	COMP<156>
[1740779754.4504588]	Q_Header<(2621443, 56946, 257, 173, 250, 8, 58, 142, 27)>	Q_Data<(0, 0, 64, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 0, 20, 76, 147, 253, 253, 253, 213, 178, 253, 229, 253, 177, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8232957054355677, y=-0.5599314109026539, z=0.02783177712792786, w=0.08880534149371719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.11, z=0.04)>	COMP<147>
[1740779754.4604936]	Q_Header<(2621443, 56947, 257, 173, 250, 8, 58, 143, 31)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 31, 26, 45, 148, 253, 253, 253, 219, 253, 253, 253, 253, 190, 111, 20, 0, 17, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8232957054355677, y=-0.5599314109026539, z=0.02783177712792786, w=0.08880534149371719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.11, z=0.04)>	COMP<147>
[1740779754.4803293]	Q_Header<(2621443, 56948, 257, 173, 250, 8, 58, 144, 28)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 20, 36, 137, 253, 253, 253, 253, 253, 253, 253, 227, 165, 136, 41, 0, 0, 19, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8234952645552219, y=-0.5595153491089326, z=0.02813751237473742, w=0.089478510068037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.11)>	COMP<148>
[1740779754.4817631]	Q_Header<(2621443, 56949, 257, 173, 250, 8, 58, 145, 30)>	Q_Data<(0, 0, 28, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 0, 9, 4, 99, 217, 232, 253, 253, 253, 253, 253, 204, 158, 149, 61, 31, 5, 35, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8234952645552219, y=-0.5595153491089326, z=0.02813751237473742, w=0.089478510068037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.11)>	COMP<148>
[1740779754.5000114]	Q_Header<(2621443, 56950, 257, 173, 250, 8, 58, 146, 33)>	Q_Data<(0, 0, 47, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 25, 20, 62, 130, 253, 253, 253, 253, 253, 253, 253, 219, 146, 35, 57, 51, 86, 105, 22, 11, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8234952645552219, y=-0.5595153491089326, z=0.02813751237473742, w=0.089478510068037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.11)>	COMP<148>
[1740779754.510341]	Q_Header<(2621443, 56951, 257, 173, 250, 8, 58, 147, 33)>	Q_Data<(0, 0, 48, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 14, 31, 29, 75, 226, 253, 253, 253, 253, 253, 253, 253, 131, 97, 139, 80, 135, 190, 94, 29, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8237092959839954, y=-0.5590676608782897, z=0.028441651743371512, w=0.09020764222468475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=0.05)>	COMP<148>
[1740779754.5211272]	Q_Header<(2621443, 56952, 257, 173, 250, 8, 58, 148, 36)>	Q_Data<(0, 0, 36, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 24, 21, 21, 26, 140, 253, 253, 253, 253, 175, 253, 253, 181, 113, 213, 143, 159, 244, 134, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8237092959839954, y=-0.5590676608782897, z=0.028441651743371512, w=0.09020764222468475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=0.05)>	COMP<148>
[1740779754.530365]	Q_Header<(2621443, 56953, 257, 173, 250, 8, 58, 149, 33)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 22, 0, 10, 73, 182, 226, 253, 253, 253, 253, 253, 253, 137, 202, 166, 91, 228, 128, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8237092959839954, y=-0.5590676608782897, z=0.028441651743371512, w=0.09020764222468475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=0.05)>	COMP<148>
[1740779754.5404475]	Q_Header<(2621443, 56954, 257, 173, 250, 8, 58, 150, 39)>	Q_Data<(0, 0, 16, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 23, 0, 0, 11, 23, 25, 52, 113, 168, 253, 253, 253, 187, 253, 253, 253, 159, 146, 138, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 113, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8237092959839954, y=-0.5590676608782897, z=0.028441651743371512, w=0.09020764222468475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.12, z=0.05)>	COMP<148>
[1740779754.550345]	Q_Header<(2621443, 56955, 257, 173, 250, 8, 58, 151, 40)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 43, 25, 0, 21, 33, 9, 70, 46, 65, 218, 253, 253, 177, 253, 253, 253, 132, 167, 24, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 216, 123, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8240379100323229, y=-0.5584121797559974, z=0.028869708276815696, w=0.09112573881032947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.09, z=0.0)>	COMP<146>
[1740779754.5603623]	Q_Header<(2621443, 56956, 257, 173, 250, 8, 58, 152, 43)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 47, 37, 19, 10, 22, 0, 33, 32, 115, 222, 253, 253, 252, 253, 253, 250, 190, 136, 91, 123, 46, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 253, 253, 130, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8240379100323229, y=-0.5584121797559974, z=0.028869708276815696, w=0.09112573881032947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.09, z=0.0)>	COMP<146>
[1740779754.5703328]	Q_Header<(2621443, 56957, 257, 173, 250, 8, 58, 153, 43)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35, 37, 27, 22, 21, 0, 0, 15, 46, 83, 186, 253, 253, 253, 188, 253, 65, 253, 220, 174, 220, 150, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 116, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8240379100323229, y=-0.5584121797559974, z=0.028869708276815696, w=0.09112573881032947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.011111111111111112, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.09, z=0.0)>	COMP<146>
