[1740779326.0985575]	Q_Header<(2621443, 14054, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 61, 52, 26, 0, 0, 0, 0, 0, 25, 0, 16, 0, 10, 116, 189, 221, 253, 253, 253, 253, 253, 253, 253, 167, 159, 0, 31, 26, 0, 0, 27, 0, 30, 0, 0, 33, 0, 0, 0, 0, 0, 29, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.981696312047039, y=-0.16491814443864086, z=0.031311253921918115, w=-0.08996644889065752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=0.01)>	COMP<30>
[1740779327.3972375]	Q_Header<(2621443, 14185, 257, 173, 250, 8, 58, 131, 57)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 0, 0, 0, 0, 24, 52, 46, 0, 147, 253, 253, 253, 240, 165, 128, 226, 141, 26, 0, 51, 78, 83, 182, 253, 253, 247, 20, 60, 253, 253, 253, 253, 253, 253, 227, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 34, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 188, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9809472852445636, y=-0.169492944943016, z=0.030883482225843032, w=-0.08978182283441719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.01)>	COMP<23>
[1740779327.4095192]	Q_Header<(2621443, 14186, 257, 173, 250, 8, 58, 132, 65)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 41, 75, 83, 63, 228, 253, 253, 253, 253, 161, 109, 203, 81, 0, 0, 80, 89, 253, 253, 253, 253, 190, 144, 183, 253, 253, 253, 253, 238, 178, 137, 34, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 27, 0, 0, 151, 151, 51, 0, 0, 0, 0, 0, 0, 0, 90, 253, 253, 176, 0, 32, 0, 131, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9808122893053396, y=-0.17028414979227738, z=0.030822041449856657, w=-0.0897806395499785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.06)>	COMP<24>
[1740779327.417351]	Q_Header<(2621443, 14187, 257, 173, 250, 8, 58, 133, 66)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 21, 0, 0, 75, 135, 159, 253, 253, 253, 253, 234, 159, 99, 152, 0, 0, 53, 82, 144, 253, 253, 253, 253, 130, 253, 227, 253, 253, 253, 253, 253, 253, 253, 34, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 99, 0, 0, 224, 253, 162, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 207, 64, 0, 50, 226, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9808122893053396, y=-0.17028414979227738, z=0.030822041449856657, w=-0.0897806395499785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.06)>	COMP<24>
[1740779327.427344]	Q_Header<(2621443, 14188, 257, 173, 250, 8, 58, 134, 72)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 0, 0, 23, 58, 137, 157, 225, 253, 253, 253, 190, 165, 107, 111, 98, 0, 50, 60, 78, 136, 253, 253, 253, 194, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 175, 86, 174, 243, 225, 241, 253, 253, 253, 253, 253, 105, 42, 0, 68, 242, 253, 198, 0, 0, 0, 0, 0, 0, 0, 106, 253, 253, 177, 98, 88, 89, 253, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9808122893053396, y=-0.17028414979227738, z=0.030822041449856657, w=-0.0897806395499785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.06)>	COMP<24>
[1740779327.4408326]	Q_Header<(2621443, 14189, 257, 173, 250, 8, 58, 135, 80)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 0, 34, 27, 155, 253, 244, 238, 253, 253, 252, 100, 115, 76, 84, 50, 20, 69, 110, 147, 181, 196, 253, 253, 148, 253, 253, 198, 253, 253, 253, 253, 253, 253, 239, 253, 186, 223, 253, 253, 253, 52, 253, 186, 253, 245, 220, 209, 24, 62, 197, 253, 179, 0, 23, 0, 0, 0, 0, 0, 68, 202, 158, 93, 0, 148, 147, 253, 253, 168, 85, 113, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9808122893053396, y=-0.17028414979227738, z=0.030822041449856657, w=-0.0897806395499785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0044444444444444444, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.06)>	COMP<24>
[1740779327.4545052]	Q_Header<(2621443, 14190, 257, 173, 250, 8, 58, 136, 73)>	Q_Data<(0, 0, 51, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 50, 121, 252, 253, 253, 199, 253, 253, 146, 50, 91, 83, 38, 81, 102, 81, 126, 213, 253, 253, 253, 253, 139, 253, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 91, 0, 49, 178, 253, 248, 78, 0, 98, 160, 112, 0, 0, 0, 0, 0, 0, 0, 18, 75, 62, 0, 0, 70, 121, 253, 253, 220, 132, 171, 117, 0, 0, 0, 0, 78, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.980702505886131, y=-0.17095766237161145, z=0.030761393015098955, w=-0.08972072962737195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=-0.05)>	COMP<24>
[1740779327.467517]	Q_Header<(2621443, 14191, 257, 173, 250, 8, 58, 137, 81)>	Q_Data<(0, 0, 56, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 17, 31, 205, 253, 253, 253, 144, 253, 203, 180, 89, 68, 51, 29, 109, 147, 196, 253, 180, 253, 114, 253, 253, 99, 191, 253, 252, 253, 187, 226, 253, 253, 188, 253, 253, 253, 253, 253, 253, 253, 253, 215, 54, 74, 159, 221, 179, 55, 0, 0, 15, 24, 0, 0, 0, 0, 0, 0, 0, 47, 61, 0, 0, 0, 0, 103, 253, 253, 224, 153, 142, 100, 0, 0, 0, 95, 119, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.980702505886131, y=-0.17095766237161145, z=0.030761393015098955, w=-0.08972072962737195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=-0.05)>	COMP<24>
[1740779327.4692857]	Q_Header<(2621443, 14192, 257, 173, 250, 8, 58, 138, 80)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 87, 94, 253, 253, 253, 253, 155, 228, 85, 253, 72, 150, 81, 46, 114, 169, 225, 253, 253, 253, 253, 106, 168, 0, 102, 163, 253, 235, 143, 182, 231, 194, 140, 216, 161, 233, 253, 253, 253, 253, 253, 207, 103, 74, 127, 89, 91, 0, 0, 0, 0, 12, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 240, 253, 176, 133, 102, 57, 0, 0, 0, 132, 223, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.980702505886131, y=-0.17095766237161145, z=0.030761393015098955, w=-0.08972072962737195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=-0.05)>	COMP<24>
[1740779327.4841485]	Q_Header<(2621443, 14193, 257, 173, 250, 8, 58, 139, 82)>	Q_Data<(0, 0, 43, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 53, 158, 180, 253, 253, 206, 253, 204, 223, 114, 243, 171, 233, 194, 142, 78, 151, 140, 253, 253, 253, 253, 253, 112, 45, 22, 200, 253, 215, 118, 129, 179, 128, 205, 151, 47, 135, 162, 216, 236, 253, 253, 150, 82, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 107, 55, 0, 0, 0, 0, 0, 0, 30, 0, 106, 223, 111, 96, 4, 0, 0, 0, 0, 155, 224, 95, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9805694035603458, y=-0.17168814466670315, z=0.03076104689371432, w=-0.08978075392986859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.013333333333333334, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=0.0)>	COMP<27>
[1740779327.490501]	Q_Header<(2621443, 14194, 257, 173, 250, 8, 58, 140, 86)>	Q_Data<(0, 0, 40, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 94, 203, 203, 216, 232, 154, 253, 204, 204, 86, 253, 253, 253, 253, 207, 22, 185, 142, 250, 253, 253, 253, 253, 174, 72, 48, 245, 253, 218, 105, 51, 118, 117, 253, 198, 71, 43, 51, 110, 0, 237, 150, 43, 81, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 121, 198, 170, 68, 0, 27, 0, 0, 0, 0, 0, 29, 45, 0, 0, 0, 0, 0, 0, 0, 0, 119, 150, 33, 0, 0, 0, 0, 0, 0, 0, 155, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9805694035603458, y=-0.17168814466670315, z=0.03076104689371432, w=-0.08978075392986859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.013333333333333334, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=0.0)>	COMP<27>
[1740779327.5097494]	Q_Header<(2621443, 14195, 257, 173, 250, 8, 58, 141, 78)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 234, 197, 170, 77, 181, 146, 193, 103, 165, 253, 253, 253, 253, 223, 84, 248, 210, 253, 253, 253, 172, 253, 157, 90, 0, 205, 253, 210, 100, 67, 67, 123, 253, 175, 40, 0, 0, 31, 42, 73, 114, 196, 79, 34, 73, 121, 0, 0, 0, 0, 0, 0, 0, 0, 110, 186, 119, 44, 43, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9803974684673371, y=-0.1726666524493617, z=0.03076139725502944, w=-0.08978177651219901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=0.0)>	COMP<26>
[1740779327.5146117]	Q_Header<(2621443, 14196, 257, 173, 250, 8, 58, 142, 69)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 142, 253, 253, 113, 99, 231, 232, 253, 253, 222, 253, 222, 253, 253, 183, 70, 196, 253, 230, 253, 253, 233, 240, 135, 119, 112, 125, 206, 164, 113, 70, 71, 140, 223, 135, 0, 0, 0, 21, 0, 0, 158, 217, 88, 51, 23, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9803974684673371, y=-0.1726666524493617, z=0.03076139725502944, w=-0.08978177651219901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=0.0)>	COMP<26>
[1740779327.5180414]	Q_Header<(2621443, 14197, 257, 173, 250, 8, 58, 143, 64)>	Q_Data<(0, 0, 54, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 253, 100, 148, 248, 253, 253, 253, 232, 183, 128, 209, 152, 110, 39, 195, 253, 253, 253, 253, 211, 170, 111, 121, 133, 130, 131, 91, 88, 39, 56, 180, 198, 91, 0, 0, 0, 72, 63, 22, 124, 171, 99, 31, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9803974684673371, y=-0.1726666524493617, z=0.03076139725502944, w=-0.08978177651219901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=0.0)>	COMP<26>
[1740779327.5292869]	Q_Header<(2621443, 14198, 257, 173, 250, 8, 58, 144, 59)>	Q_Data<(0, 0, 45, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 253, 253, 246, 197, 224, 238, 253, 253, 225, 99, 36, 83, 54, 73, 30, 253, 253, 253, 253, 253, 183, 78, 62, 109, 137, 121, 86, 53, 60, 0, 46, 176, 175, 44, 60, 110, 60, 110, 130, 0, 75, 100, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9803974684673371, y=-0.1726666524493617, z=0.03076139725502944, w=-0.08978177651219901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=0.0)>	COMP<26>
[1740779327.538486]	Q_Header<(2621443, 14199, 257, 173, 250, 8, 58, 145, 65)>	Q_Data<(0, 0, 48, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 133, 253, 253, 231, 253, 198, 185, 216, 253, 253, 202, 87, 21, 75, 135, 79, 0, 221, 241, 253, 253, 247, 111, 0, 81, 83, 133, 93, 60, 64, 10, 0, 42, 165, 149, 0, 0, 99, 106, 142, 140, 58, 30, 65, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 97, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9803974684673371, y=-0.1726666524493617, z=0.03076139725502944, w=-0.08978177651219901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=0.0)>	COMP<26>
[1740779327.548799]	Q_Header<(2621443, 14200, 257, 173, 250, 8, 58, 146, 61)>	Q_Data<(0, 0, 50, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 144, 253, 253, 217, 253, 200, 206, 253, 253, 253, 191, 64, 0, 93, 140, 64, 42, 132, 107, 253, 253, 112, 26, 48, 55, 59, 101, 73, 35, 39, 0, 0, 40, 165, 162, 41, 0, 94, 106, 121, 91, 51, 46, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9802538711261313, y=-0.17346709226279358, z=0.030823674029806743, w=-0.08978539504523905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=-0.07)>	COMP<26>
[1740779327.5572667]	Q_Header<(2621443, 14201, 257, 173, 250, 8, 58, 147, 53)>	Q_Data<(0, 0, 25, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 95, 253, 253, 253, 253, 183, 228, 253, 253, 253, 209, 68, 27, 48, 102, 32, 59, 140, 207, 253, 189, 78, 67, 57, 54, 73, 50, 38, 35, 0, 0, 0, 0, 144, 176, 103, 124, 165, 132, 0, 0, 47, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9802538711261313, y=-0.17346709226279358, z=0.030823674029806743, w=-0.08978539504523905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=-0.07)>	COMP<26>
