[1740779720.5700905]	Q_Header<(2621443, 53554, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 193, 159, 173, 253, 253, 253, 251, 135, 82, 138, 217, 253, 253, 193, 71, 35, 33, 0, 24, 0, 0, 0, 0, 0, 0, 0, 23, 35, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6954930845143468, y=-0.7128880409940824, z=0.045409991652362786, w=0.07757540240611976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.14)>	COMP<194>
[1740779721.7301016]	Q_Header<(2621443, 53670, 257, 173, 250, 8, 58, 116, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 95, 124, 118, 74, 0, 140, 41, 37, 13, 54, 23, 11, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7044888242680023, y=-0.7040615654073303, z=0.04443492150988613, w=0.07757800170201273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.02)>	COMP<191>
[1740779721.7401583]	Q_Header<(2621443, 53671, 257, 173, 250, 8, 58, 117, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 109, 123, 136, 71, 0, 154, 37, 81, 64, 56, 47, 5, 28, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7044888242680023, y=-0.7040615654073303, z=0.04443492150988613, w=0.07757800170201273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.02)>	COMP<191>
[1740779721.7525928]	Q_Header<(2621443, 53672, 257, 173, 250, 8, 58, 118, 32)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 111, 107, 135, 74, 0, 155, 60, 98, 74, 43, 40, 12, 0, 4, 0, 0, 12, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7047151680904162, y=-0.7037996365191919, z=0.04467794067574785, w=0.07775914811598739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.11)>	COMP<191>
[1740779721.75978]	Q_Header<(2621443, 53673, 257, 173, 250, 8, 58, 119, 26)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 93, 109, 86, 83, 64, 175, 93, 73, 49, 50, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7047151680904162, y=-0.7037996365191919, z=0.04467794067574785, w=0.07775914811598739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.11)>	COMP<191>
[1740779721.7631557]	Q_Header<(2621443, 53674, 257, 173, 250, 8, 58, 120, 27)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 68, 97, 109, 122, 133, 89, 185, 117, 64, 50, 65, 0, 15, 0, 16, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7047151680904162, y=-0.7037996365191919, z=0.04467794067574785, w=0.07775914811598739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.11)>	COMP<191>
[1740779721.77432]	Q_Header<(2621443, 53675, 257, 173, 250, 8, 58, 121, 31)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 91, 99, 104, 76, 77, 102, 172, 88, 80, 100, 46, 23, 32, 12, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7049125772125546, y=-0.7035697703289564, z=0.044861957247487025, w=0.07794383592522576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.17, z=0.0)>	COMP<189>
[1740779721.7831204]	Q_Header<(2621443, 53676, 257, 173, 250, 8, 58, 122, 27)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 55, 95, 120, 63, 91, 141, 126, 142, 129, 178, 102, 27, 23, 0, 25, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7049125772125546, y=-0.7035697703289564, z=0.044861957247487025, w=0.07794383592522576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.17, z=0.0)>	COMP<189>
[1740779721.8002305]	Q_Header<(2621443, 53677, 257, 173, 250, 8, 58, 123, 22)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 103, 0, 83, 154, 253, 253, 195, 239, 161, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7049125772125546, y=-0.7035697703289564, z=0.044861957247487025, w=0.07794383592522576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.17, z=0.0)>	COMP<189>
[1740779721.8102915]	Q_Header<(2621443, 53678, 257, 173, 250, 8, 58, 124, 27)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 45, 112, 33, 121, 146, 253, 253, 237, 249, 189, 46, 55, 23, 13, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7050776719083662, y=-0.70336868863158, z=0.04510495148375023, w=0.07812494979594085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.16, z=0.01)>	COMP<189>
[1740779721.820019]	Q_Header<(2621443, 53679, 257, 173, 250, 8, 58, 125, 26)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 31, 105, 112, 128, 142, 246, 253, 231, 204, 167, 93, 91, 30, 19, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7050776719083662, y=-0.70336868863158, z=0.04510495148375023, w=0.07812494979594085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.16, z=0.01)>	COMP<189>
[1740779721.829739]	Q_Header<(2621443, 53680, 257, 173, 250, 8, 58, 126, 32)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 123, 130, 87, 56, 247, 253, 203, 149, 121, 119, 105, 23, 20, 15, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7050776719083662, y=-0.70336868863158, z=0.04510495148375023, w=0.07812494979594085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.16, z=0.01)>	COMP<189>
[1740779721.8398705]	Q_Header<(2621443, 53681, 257, 173, 250, 8, 58, 127, 27)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 118, 133, 0, 47, 198, 203, 122, 154, 132, 93, 88, 0, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7050776719083662, y=-0.70336868863158, z=0.04510495148375023, w=0.07812494979594085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.16, z=0.01)>	COMP<189>
[1740779721.8531394]	Q_Header<(2621443, 53682, 257, 173, 250, 8, 58, 128, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 113, 117, 100, 147, 253, 113, 72, 107, 103, 24, 64, 11, 15, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7052675873138671, y=-0.7031313375902856, z=0.04541056555270594, w=0.07836984700225057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.13)>	COMP<189>
[1740779721.861182]	Q_Header<(2621443, 53683, 257, 173, 250, 8, 58, 129, 28)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 123, 114, 149, 138, 251, 165, 110, 73, 74, 35, 47, 11, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7052675873138671, y=-0.7031313375902856, z=0.04541056555270594, w=0.07836984700225057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.13)>	COMP<189>
[1740779721.871006]	Q_Header<(2621443, 53684, 257, 173, 250, 8, 58, 130, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 106, 136, 116, 99, 184, 159, 100, 68, 107, 18, 35, 0, 15, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7052675873138671, y=-0.7031313375902856, z=0.04541056555270594, w=0.07836984700225057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0022222222222222222, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.13)>	COMP<189>
[1740779721.8798318]	Q_Header<(2621443, 53685, 257, 173, 250, 8, 58, 131, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 106, 117, 149, 33, 248, 182, 86, 123, 117, 33, 13, 17, 11, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7054363443710949, y=-0.7029339313135404, z=0.045531710754528186, w=0.07855135622128388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=-0.05)>	COMP<193>
[1740779721.891513]	Q_Header<(2621443, 53686, 257, 173, 250, 8, 58, 132, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 136, 144, 153, 253, 217, 164, 158, 112, 55, 13, 44, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7054363443710949, y=-0.7029339313135404, z=0.045531710754528186, w=0.07855135622128388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=-0.05)>	COMP<193>
