[1740780073.0026953]	Q_Header<(2621443, 23268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 209, 227, 159, 104, 49, 0, 6, 15, 0, 79, 90, 82, 147, 253, 253, 46, 37, 14, 0, 22, 48, 139, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 54, 121, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2889961798888621, y=-0.952558263891335, z=0.09484689832044177, w=-0.0108640591383775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.01)>	COMP<165>
[1740780074.222568]	Q_Header<(2621443, 23390, 257, 173, 250, 8, 58, 122, 29)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 66, 93, 79, 111, 110, 66, 0, 0, 74, 30, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25824178270999254, y=-0.961555434841225, z=0.09301831171118616, w=-0.008361882351989832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.04111111111111111, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.08)>	COMP<167>
[1740780074.2325313]	Q_Header<(2621443, 23391, 257, 173, 250, 8, 58, 123, 27)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 71, 82, 90, 111, 123, 121, 0, 0, 63, 42, 18, 14, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25824178270999254, y=-0.961555434841225, z=0.09301831171118616, w=-0.008361882351989832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.04111111111111111, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.08)>	COMP<167>
[1740780074.2426598]	Q_Header<(2621443, 23392, 257, 173, 250, 8, 58, 124, 31)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 87, 79, 100, 91, 123, 124, 0, 0, 23, 49, 16, 11, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25781453372697677, y=-0.9616775079077287, z=0.09289624060901008, w=-0.008850167469320935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.02)>	COMP<167>
[1740780074.2525616]	Q_Header<(2621443, 23393, 257, 173, 250, 8, 58, 125, 22)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 59, 94, 84, 91, 75, 27, 0, 0, 41, 52, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25781453372697677, y=-0.9616775079077287, z=0.09289624060901008, w=-0.008850167469320935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.02)>	COMP<167>
[1740780074.2680757]	Q_Header<(2621443, 23394, 257, 173, 250, 8, 58, 126, 29)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 71, 76, 82, 112, 76, 0, 0, 0, 44, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25781453372697677, y=-0.9616775079077287, z=0.09289624060901008, w=-0.008850167469320935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.02)>	COMP<167>
[1740780074.2735088]	Q_Header<(2621443, 23395, 257, 173, 250, 8, 58, 127, 22)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 51, 79, 99, 88, 15, 0, 0, 0, 54, 17, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25738716872069195, y=-0.9617991474272383, z=0.09277412768685127, w=-0.009338448379005423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.028888888888888888, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.06)>	COMP<158>
[1740780074.2826104]	Q_Header<(2621443, 23396, 257, 173, 250, 8, 58, 128, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 94, 97, 109, 69, 0, 0, 0, 73, 18, 30, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25738716872069195, y=-0.9617991474272383, z=0.09277412768685127, w=-0.009338448379005423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.028888888888888888, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.06)>	COMP<158>
[1740780074.292502]	Q_Header<(2621443, 23397, 257, 173, 250, 8, 58, 129, 21)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 61, 85, 76, 83, 0, 0, 0, 78, 8, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25738716872069195, y=-0.9617991474272383, z=0.09277412768685127, w=-0.009338448379005423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.028888888888888888, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.06)>	COMP<158>
[1740780074.3025334]	Q_Header<(2621443, 23398, 257, 173, 250, 8, 58, 130, 21)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 94, 96, 112, 113, 0, 0, 0, 66, 26, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25738716872069195, y=-0.9617991474272383, z=0.09277412768685127, w=-0.009338448379005423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.028888888888888888, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.06)>	COMP<158>
[1740780074.3126256]	Q_Header<(2621443, 23399, 257, 173, 250, 8, 58, 131, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 85, 99, 31, 37, 0, 0, 0, 52, 17, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25689571179721615, y=-0.9619093413932351, z=0.09295608673489195, w=-0.009704542213294694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.11)>	COMP<168>
[1740780074.3227782]	Q_Header<(2621443, 23400, 257, 173, 250, 8, 58, 132, 23)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 83, 94, 112, 83, 0, 0, 0, 46, 11, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25689571179721615, y=-0.9619093413932351, z=0.09295608673489195, w=-0.009704542213294694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.11)>	COMP<168>
[1740780074.3334124]	Q_Header<(2621443, 23401, 257, 173, 250, 8, 58, 133, 22)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 83, 100, 106, 95, 0, 0, 0, 28, 18, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25689571179721615, y=-0.9619093413932351, z=0.09295608673489195, w=-0.009704542213294694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.11)>	COMP<168>
[1740780074.342631]	Q_Header<(2621443, 23402, 257, 173, 250, 8, 58, 134, 22)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 58, 97, 111, 0, 123, 55, 0, 22, 20, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25647540244827877, y=-0.961996386955574, z=0.09320274620145685, w=-0.009826877628313394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.02)>	COMP<168>
[1740780074.3525498]	Q_Header<(2621443, 23403, 257, 173, 250, 8, 58, 135, 22)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 84, 99, 111, 0, 106, 129, 0, 38, 24, 21, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25647540244827877, y=-0.961996386955574, z=0.09320274620145685, w=-0.009826877628313394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.02)>	COMP<168>
[1740780074.3625538]	Q_Header<(2621443, 23404, 257, 173, 250, 8, 58, 136, 22)>	Q_Data<(0, 0, 49, 0, 66, 0, 0, 0, 0, 75, 100, 111, 117, 59, 128, 0, 47, 5, 35, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25647540244827877, y=-0.961996386955574, z=0.09320274620145685, w=-0.009826877628313394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.02)>	COMP<168>
[1740780074.373515]	Q_Header<(2621443, 23405, 257, 173, 250, 8, 58, 137, 29)>	Q_Data<(0, 0, 44, 0, 68, 0, 0, 0, 0, 94, 90, 86, 123, 45, 0, 0, 33, 0, 48, 23, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25610972964355855, y=-0.9620594753674381, z=0.0935691648101943, w=-0.009704825312994712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.02, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.14)>	COMP<161>
[1740780074.38261]	Q_Header<(2621443, 23406, 257, 173, 250, 8, 58, 138, 29)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 65, 100, 112, 106, 113, 0, 0, 24, 0, 49, 15, 0, 14, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25610972964355855, y=-0.9620594753674381, z=0.0935691648101943, w=-0.009704825312994712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.02, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.14)>	COMP<161>
