[1740779358.4390597]	Q_Header<(2621443, 17304, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 18, 23, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 59, 70, 115, 227, 253, 253, 253, 253, 253, 123, 177, 191, 196, 253, 253, 161, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9581564416491631, y=-0.2711084090582574, z=0.028990656078944677, w=-0.08715506711733263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=-0.09444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.08)>	COMP<308>
[1740779359.667649]	Q_Header<(2621443, 17427, 257, 173, 250, 8, 58, 123, 74)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 65, 164, 253, 129, 253, 253, 211, 146, 122, 57, 40, 46, 0, 0, 110, 253, 253, 217, 220, 214, 243, 253, 253, 253, 195, 126, 227, 253, 142, 233, 126, 175, 212, 200, 233, 253, 164, 253, 253, 253, 37, 125, 4, 0, 49, 147, 171, 141, 43, 0, 0, 0, 0, 0, 0, 127, 218, 253, 253, 85, 146, 253, 253, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9594867643792242, y=-0.2653847615471289, z=0.03399708191852595, w=-0.08831916972371104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=0.01)>	COMP<317>
[1740779359.6776507]	Q_Header<(2621443, 17428, 257, 173, 250, 8, 58, 124, 75)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 23, 35, 120, 253, 253, 253, 253, 251, 178, 145, 113, 0, 10, 0, 28, 36, 134, 235, 253, 253, 206, 173, 253, 253, 253, 253, 148, 226, 253, 253, 253, 253, 179, 164, 222, 115, 112, 152, 129, 253, 253, 253, 193, 246, 160, 88, 0, 114, 87, 136, 0, 0, 0, 0, 0, 0, 0, 90, 184, 253, 253, 0, 150, 253, 253, 253, 126, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9593613470093039, y=-0.26581108704832157, z=0.03436317841749829, w=-0.08825782591776647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.02, z=0.1)>	COMP<316>
[1740779359.68762]	Q_Header<(2621443, 17429, 257, 173, 250, 8, 58, 125, 81)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 22, 51, 142, 253, 253, 253, 253, 165, 93, 84, 76, 0, 0, 0, 20, 80, 155, 193, 214, 253, 253, 164, 253, 253, 219, 253, 127, 253, 253, 253, 253, 253, 241, 199, 240, 253, 253, 253, 181, 115, 154, 80, 253, 253, 244, 143, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 48, 201, 192, 0, 120, 253, 253, 233, 0, 33, 64, 117, 0, 0, 0, 0, 0, 95, 104, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9593613470093039, y=-0.26581108704832157, z=0.03436317841749829, w=-0.08825782591776647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.02, z=0.1)>	COMP<316>
[1740779359.6975608]	Q_Header<(2621443, 17430, 257, 173, 250, 8, 58, 126, 79)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 93, 94, 253, 253, 253, 229, 113, 68, 9, 22, 0, 0, 45, 58, 125, 174, 203, 173, 253, 253, 137, 214, 253, 44, 253, 122, 227, 253, 248, 246, 253, 253, 253, 235, 253, 253, 253, 253, 130, 129, 109, 244, 253, 244, 159, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 26, 0, 0, 151, 225, 253, 70, 89, 195, 143, 0, 0, 0, 0, 0, 109, 187, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9593613470093039, y=-0.26581108704832157, z=0.03436317841749829, w=-0.08825782591776647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.02, z=0.1)>	COMP<316>
[1740779359.7075603]	Q_Header<(2621443, 17431, 257, 173, 250, 8, 58, 127, 73)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 87, 188, 253, 189, 253, 182, 195, 214, 120, 24, 0, 10, 33, 46, 81, 143, 190, 253, 253, 253, 219, 75, 113, 224, 51, 190, 52, 239, 253, 219, 135, 228, 223, 252, 190, 253, 253, 253, 253, 178, 70, 57, 184, 253, 198, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 139, 110, 62, 195, 172, 0, 0, 0, 0, 96, 88, 157, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9593613470093039, y=-0.26581108704832157, z=0.03436317841749829, w=-0.08825782591776647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.02, z=0.1)>	COMP<316>
[1740779359.7176678]	Q_Header<(2621443, 17432, 257, 173, 250, 8, 58, 128, 81)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 52, 124, 235, 253, 253, 253, 154, 164, 250, 150, 51, 33, 0, 47, 58, 184, 253, 149, 245, 253, 253, 142, 52, 0, 116, 105, 75, 65, 154, 195, 113, 109, 165, 151, 170, 94, 253, 253, 253, 253, 167, 66, 0, 114, 154, 111, 0, 0, 0, 0, 0, 0, 0, 0, 33, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 221, 118, 0, 152, 80, 0, 0, 0, 0, 193, 0, 108, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9591507173468594, y=-0.2665358690839157, z=0.034789431045988535, w=-0.08819425940605867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=0.07)>	COMP<319>
[1740779359.7277324]	Q_Header<(2621443, 17433, 257, 173, 250, 8, 58, 129, 83)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 73, 145, 228, 253, 253, 253, 155, 168, 224, 128, 62, 80, 30, 34, 79, 253, 253, 253, 179, 253, 216, 51, 42, 7, 68, 102, 89, 139, 55, 69, 44, 129, 125, 56, 68, 26, 253, 253, 222, 143, 85, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 97, 27, 0, 0, 0, 0, 0, 0, 0, 0, 52, 211, 71, 24, 73, 0, 0, 0, 0, 68, 163, 102, 0, 0, 0, 0, 0, 0, 0, 175, 188, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9591507173468594, y=-0.2665358690839157, z=0.034789431045988535, w=-0.08819425940605867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=0.07)>	COMP<319>
[1740779359.7378237]	Q_Header<(2621443, 17434, 257, 173, 250, 8, 58, 130, 79)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 74, 192, 205, 253, 253, 253, 114, 215, 209, 93, 133, 143, 85, 24, 94, 253, 253, 253, 253, 253, 149, 82, 29, 0, 46, 83, 159, 237, 122, 96, 85, 150, 94, 0, 71, 41, 121, 146, 109, 44, 38, 0, 0, 76, 103, 0, 0, 0, 0, 0, 0, 0, 0, 60, 111, 122, 52, 0, 0, 0, 0, 0, 0, 0, 0, 28, 71, 0, 0, 0, 0, 0, 0, 0, 45, 106, 19, 0, 0, 0, 0, 0, 0, 0, 220, 253, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9591507173468594, y=-0.2665358690839157, z=0.034789431045988535, w=-0.08819425940605867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=0.07)>	COMP<319>
[1740779359.7475808]	Q_Header<(2621443, 17435, 257, 173, 250, 8, 58, 131, 72)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 63, 108, 228, 168, 253, 253, 202, 201, 253, 253, 196, 176, 168, 111, 33, 123, 253, 253, 253, 253, 253, 188, 71, 0, 0, 74, 40, 233, 253, 112, 76, 94, 192, 116, 0, 20, 28, 0, 0, 65, 43, 65, 31, 0, 85, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 122, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589945049706127, y=-0.2670926650809191, z=0.034973513960549964, w=-0.08813569661262505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.02, z=-0.05)>	COMP<319>
[1740779359.7572925]	Q_Header<(2621443, 17436, 257, 173, 250, 8, 58, 132, 70)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 102, 192, 235, 241, 253, 251, 243, 253, 253, 253, 214, 190, 153, 97, 44, 198, 253, 253, 253, 253, 253, 229, 57, 52, 24, 67, 85, 215, 243, 57, 0, 131, 213, 137, 34, 38, 0, 25, 0, 37, 53, 98, 70, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 59, 74, 80, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 156, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589945049706127, y=-0.2670926650809191, z=0.034973513960549964, w=-0.08813569661262505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.02, z=-0.05)>	COMP<319>
[1740779359.7673438]	Q_Header<(2621443, 17437, 257, 173, 250, 8, 58, 133, 66)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 167, 253, 164, 253, 184, 138, 253, 253, 253, 253, 174, 166, 131, 83, 50, 253, 253, 253, 253, 253, 253, 203, 0, 79, 112, 104, 66, 139, 116, 30, 38, 126, 195, 114, 87, 122, 80, 39, 34, 0, 0, 106, 37, 48, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 14, 91, 157, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589945049706127, y=-0.2670926650809191, z=0.034973513960549964, w=-0.08813569661262505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.02, z=-0.05)>	COMP<319>
[1740779359.7720153]	Q_Header<(2621443, 17438, 257, 173, 250, 8, 58, 134, 61)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 251, 253, 188, 148, 172, 253, 253, 253, 253, 167, 106, 118, 94, 58, 17, 242, 253, 253, 253, 253, 169, 154, 9, 97, 182, 196, 39, 79, 31, 30, 59, 91, 144, 47, 146, 204, 137, 148, 112, 93, 0, 21, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 101, 99, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589945049706127, y=-0.2670926650809191, z=0.034973513960549964, w=-0.08813569661262505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.02, z=-0.05)>	COMP<319>
[1740779359.783546]	Q_Header<(2621443, 17439, 257, 173, 250, 8, 58, 135, 58)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 232, 130, 253, 253, 253, 253, 79, 67, 43, 56, 83, 14, 181, 253, 253, 253, 186, 54, 109, 0, 130, 236, 241, 95, 26, 0, 33, 0, 22, 57, 67, 161, 239, 183, 182, 145, 95, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588191612436953, y=-0.26770519073237303, z=0.035095869738056194, w=-0.08813641026391852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=0.08)>	COMP<320>
[1740779359.7977557]	Q_Header<(2621443, 17440, 257, 173, 250, 8, 58, 136, 52)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 174, 253, 253, 253, 253, 174, 208, 253, 253, 253, 134, 41, 44, 141, 136, 38, 146, 253, 253, 253, 24, 107, 72, 0, 115, 241, 240, 96, 0, 0, 39, 11, 74, 148, 100, 146, 196, 152, 173, 107, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588191612436953, y=-0.26770519073237303, z=0.035095869738056194, w=-0.08813641026391852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=0.08)>	COMP<320>
[1740779359.8074968]	Q_Header<(2621443, 17441, 257, 173, 250, 8, 58, 137, 51)>	Q_Data<(0, 0, 52, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 178, 253, 253, 253, 253, 182, 202, 253, 253, 253, 128, 57, 75, 172, 171, 42, 138, 253, 253, 253, 128, 87, 50, 0, 59, 180, 196, 67, 0, 0, 0, 20, 126, 178, 68, 93, 139, 41, 118, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9588191612436953, y=-0.26770519073237303, z=0.035095869738056194, w=-0.08813641026391852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=0.08)>	COMP<320>
[1740779359.8176224]	Q_Header<(2621443, 17442, 257, 173, 250, 8, 58, 138, 46)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 175, 253, 253, 253, 232, 142, 200, 253, 253, 253, 130, 54, 78, 154, 151, 35, 104, 253, 253, 253, 136, 84, 73, 67, 24, 93, 125, 59, 0, 26, 0, 0, 93, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9585942365954805, y=-0.268486950642017, z=0.035277439752463245, w=-0.08813256574836839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.005555555555555556, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=0.05)>	COMP<315>
[1740779359.8271408]	Q_Header<(2621443, 17443, 257, 173, 250, 8, 58, 139, 47)>	Q_Data<(0, 0, 38, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 223, 253, 253, 253, 253, 79, 138, 253, 253, 253, 127, 45, 50, 100, 93, 20, 35, 173, 248, 190, 99, 105, 87, 85, 68, 27, 38, 23, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9585942365954805, y=-0.268486950642017, z=0.035277439752463245, w=-0.08813256574836839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.005555555555555556, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.03, z=0.05)>	COMP<315>
