[1740780080.5034797]	Q_Header<(2621443, 24018, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 161, 253, 253, 253, 253, 220, 217, 253, 135, 91, 85, 54, 84, 47, 24, 20, 6, 10, 7, 73, 148, 253, 194, 183, 161, 207, 102, 76, 0, 0, 82, 119, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 40, 0, 42, 75, 91, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738945286173843, y=-0.9408479522490115, z=0.08642495623643207, w=-0.012328983869886496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.051111111111111114, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.07)>	COMP<159>
[1740780081.7129033]	Q_Header<(2621443, 24139, 257, 173, 250, 8, 58, 121, 38)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 94, 78, 110, 124, 56, 0, 0, 61, 67, 62, 13, 0, 10, 0, 17, 0, 25, 0, 0, 0, 0, 0, 2, 28, 216, 253, 251, 171, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847646718167147, y=-0.9187599309735099, z=0.08660867216178905, w=-0.01831050151412031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.23, z=-0.05)>	COMP<160>
[1740780081.722747]	Q_Header<(2621443, 24140, 257, 173, 250, 8, 58, 122, 37)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 81, 100, 98, 87, 11, 0, 0, 71, 38, 52, 8, 0, 27, 0, 9, 0, 11, 0, 0, 0, 0, 0, 0, 39, 177, 241, 184, 114, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847646718167147, y=-0.9187599309735099, z=0.08660867216178905, w=-0.01831050151412031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.23, z=-0.05)>	COMP<160>
[1740780081.7336533]	Q_Header<(2621443, 24141, 257, 173, 250, 8, 58, 123, 35)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 87, 88, 111, 115, 78, 0, 0, 134, 76, 54, 17, 0, 30, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 100, 130, 71, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847646718167147, y=-0.9187599309735099, z=0.08660867216178905, w=-0.01831050151412031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.23, z=-0.05)>	COMP<160>
[1740780081.742722]	Q_Header<(2621443, 24142, 257, 173, 250, 8, 58, 124, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 82, 100, 75, 29, 136, 0, 0, 189, 79, 55, 11, 0, 23, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3861778956773491, y=-0.9181719748181386, z=0.08648871158128714, w=-0.018616130580305274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=-0.03)>	COMP<162>
[1740780081.7529347]	Q_Header<(2621443, 24143, 257, 173, 250, 8, 58, 125, 35)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 93, 89, 110, 0, 112, 0, 0, 221, 100, 53, 17, 0, 0, 3, 0, 13, 0, 6, 8, 0, 0, 0, 0, 0, 0, 40, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3861778956773491, y=-0.9181719748181386, z=0.08648871158128714, w=-0.018616130580305274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=-0.03)>	COMP<162>
[1740780081.7658103]	Q_Header<(2621443, 24144, 257, 173, 250, 8, 58, 126, 34)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 79, 100, 91, 40, 14, 0, 0, 209, 120, 55, 0, 17, 2, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3861778956773491, y=-0.9181719748181386, z=0.08648871158128714, w=-0.018616130580305274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=-0.03)>	COMP<162>
[1740780081.7682598]	Q_Header<(2621443, 24145, 257, 173, 250, 8, 58, 127, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 91, 82, 63, 0, 0, 0, 0, 166, 108, 39, 8, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3861778956773491, y=-0.9181719748181386, z=0.08648871158128714, w=-0.018616130580305274)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=-0.03)>	COMP<162>
[1740780081.7800837]	Q_Header<(2621443, 24146, 257, 173, 250, 8, 58, 128, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 88, 101, 91, 0, 0, 0, 98, 82, 16, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.388065252524348, y=-0.9173672138158148, z=0.08648764750346039, w=-0.019043151743881184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03111111111111111, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.0)>	COMP<162>
[1740780081.7926614]	Q_Header<(2621443, 24147, 257, 173, 250, 8, 58, 129, 23)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 91, 84, 112, 93, 94, 0, 0, 70, 54, 0, 14, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.388065252524348, y=-0.9173672138158148, z=0.08648764750346039, w=-0.019043151743881184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03111111111111111, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.0)>	COMP<162>
[1740780081.8045976]	Q_Header<(2621443, 24148, 257, 173, 250, 8, 58, 130, 28)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 56, 81, 96, 54, 114, 108, 0, 0, 56, 16, 10, 21, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.388065252524348, y=-0.9173672138158148, z=0.08648764750346039, w=-0.019043151743881184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03111111111111111, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.0)>	COMP<162>
[1740780081.8128455]	Q_Header<(2621443, 24149, 257, 173, 250, 8, 58, 131, 32)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 36, 91, 86, 30, 121, 114, 0, 0, 43, 12, 12, 22, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38935145175492425, y=-0.9168283675828057, z=0.0863665628206957, w=-0.019287515089286104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<165>
[1740780081.822683]	Q_Header<(2621443, 24150, 257, 173, 250, 8, 58, 132, 36)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 37, 90, 88, 82, 85, 62, 0, 0, 72, 8, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 18, 5, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38935145175492425, y=-0.9168283675828057, z=0.0863665628206957, w=-0.019287515089286104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<165>
[1740780081.8356273]	Q_Header<(2621443, 24151, 257, 173, 250, 8, 58, 133, 26)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 80, 94, 103, 114, 113, 0, 0, 58, 15, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38935145175492425, y=-0.9168283675828057, z=0.0863665628206957, w=-0.019287515089286104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<165>
[1740780081.8437552]	Q_Header<(2621443, 24152, 257, 173, 250, 8, 58, 134, 20)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 93, 84, 99, 123, 104, 0, 0, 37, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39056173076546796, y=-0.9163155593033241, z=0.08630321726869382, w=-0.019470103471508717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.01)>	COMP<159>
[1740780081.852441]	Q_Header<(2621443, 24153, 257, 173, 250, 8, 58, 135, 26)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 75, 93, 109, 111, 116, 0, 0, 32, 19, 22, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39056173076546796, y=-0.9163155593033241, z=0.08630321726869382, w=-0.019470103471508717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.01)>	COMP<159>
[1740780081.8635485]	Q_Header<(2621443, 24154, 257, 173, 250, 8, 58, 136, 28)>	Q_Data<(0, 0, 20, 0, 66, 0, 0, 0, 0, 90, 99, 109, 105, 60, 0, 0, 31, 14, 26, 28, 0, 8, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39056173076546796, y=-0.9163155593033241, z=0.08630321726869382, w=-0.019470103471508717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.01)>	COMP<159>
[1740780081.872389]	Q_Header<(2621443, 24155, 257, 173, 250, 8, 58, 137, 33)>	Q_Data<(0, 0, 36, 0, 66, 0, 0, 0, 0, 93, 72, 104, 123, 0, 0, 0, 39, 0, 12, 26, 0, 15, 0, 0, 4, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39056173076546796, y=-0.9163155593033241, z=0.08630321726869382, w=-0.019470103471508717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.01)>	COMP<159>
