[1740779558.1090455]	Q_Header<(2621443, 37304, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 6, 0, 9, 0, 9, 24, 25, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 49, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 178, 253, 253, 253, 253, 205, 107, 137, 0, 0, 0, 0, 13, 0, 0, 187, 160, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.980567263058126, y=0.16613370409835795, z=-0.03387369793335366, w=0.09869147668150066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0033333333333333335, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.18, z=-0.06)>	COMP<57>
[1740779559.3289666]	Q_Header<(2621443, 37426, 257, 173, 250, 8, 58, 122, 47)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 30, 27, 13, 0, 23, 0, 15, 0, 8, 0, 0, 0, 0, 0, 0, 17, 0, 0, 107, 253, 253, 253, 253, 136, 253, 253, 253, 209, 117, 170, 253, 237, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 210, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9780918221861084, y=0.18145815833755383, z=-0.032592888177683736, w=0.09668002785290457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.12, z=-0.1)>	COMP<54>
[1740779559.3395042]	Q_Header<(2621443, 37427, 257, 173, 250, 8, 58, 123, 45)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 23, 28, 0, 9, 0, 0, 0, 0, 25, 21, 24, 0, 0, 0, 0, 0, 27, 20, 205, 253, 253, 253, 253, 253, 253, 253, 253, 172, 186, 234, 168, 52, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9780918221861084, y=0.18145815833755383, z=-0.032592888177683736, w=0.09668002785290457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.12, z=-0.1)>	COMP<54>
[1740779559.3489864]	Q_Header<(2621443, 37428, 257, 173, 250, 8, 58, 124, 47)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 0, 0, 0, 0, 0, 11, 45, 40, 47, 18, 0, 0, 21, 13, 9, 15, 113, 160, 196, 253, 253, 253, 253, 253, 253, 253, 214, 179, 181, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253, 253, 253, 190, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.978033544936667, y=0.1816417766931803, z=-0.032592980092123074, w=0.09692444267095776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.12, z=0.02)>	COMP<57>
[1740779559.3589222]	Q_Header<(2621443, 37429, 257, 173, 250, 8, 58, 125, 54)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 35, 14, 0, 0, 21, 19, 12, 11, 47, 23, 24, 15, 0, 0, 0, 26, 0, 0, 72, 89, 97, 125, 229, 253, 253, 253, 253, 253, 211, 192, 253, 94, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 64, 253, 253, 253, 253, 139, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.978033544936667, y=0.1816417766931803, z=-0.032592980092123074, w=0.09692444267095776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.12, z=0.02)>	COMP<57>
[1740779559.3689454]	Q_Header<(2621443, 37430, 257, 173, 250, 8, 58, 126, 56)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 15, 21, 0, 22, 19, 25, 0, 34, 0, 0, 14, 0, 0, 14, 0, 22, 0, 34, 58, 51, 73, 188, 253, 253, 253, 253, 253, 162, 190, 253, 62, 46, 0, 0, 41, 0, 0, 0, 0, 0, 0, 38, 253, 253, 253, 253, 213, 174, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.978033544936667, y=0.1816417766931803, z=-0.032592980092123074, w=0.09692444267095776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.12, z=0.02)>	COMP<57>
[1740779559.37905]	Q_Header<(2621443, 37431, 257, 173, 250, 8, 58, 127, 48)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 14, 19, 0, 0, 0, 0, 0, 0, 6, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 51, 130, 253, 253, 253, 253, 253, 253, 236, 253, 143, 43, 12, 12, 30, 0, 0, 0, 0, 0, 0, 5, 203, 253, 253, 253, 199, 164, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.14, z=0.0)>	COMP<52>
[1740779559.388937]	Q_Header<(2621443, 37432, 257, 173, 250, 8, 58, 128, 58)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 16, 0, 0, 22, 0, 0, 0, 0, 17, 12, 0, 11, 0, 0, 0, 36, 0, 0, 0, 0, 0, 12, 60, 191, 190, 229, 253, 253, 253, 253, 211, 185, 61, 83, 31, 0, 29, 19, 0, 0, 0, 0, 0, 99, 248, 244, 179, 154, 27, 53, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.14, z=0.0)>	COMP<52>
[1740779559.3989067]	Q_Header<(2621443, 37433, 257, 173, 250, 8, 58, 129, 51)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 16, 6, 15, 38, 31, 10, 0, 14, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 87, 138, 253, 253, 253, 253, 253, 253, 253, 142, 85, 112, 23, 90, 95, 0, 0, 21, 0, 0, 46, 142, 124, 0, 89, 164, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.14, z=0.0)>	COMP<52>
[1740779559.4090242]	Q_Header<(2621443, 37434, 257, 173, 250, 8, 58, 130, 58)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 13, 37, 23, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 65, 138, 253, 253, 253, 253, 253, 253, 253, 170, 186, 80, 91, 200, 201, 59, 57, 0, 41, 0, 0, 23, 76, 31, 0, 191, 184, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=-0.09)>	COMP<52>
[1740779559.4193559]	Q_Header<(2621443, 37435, 257, 173, 250, 8, 58, 131, 65)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 11, 0, 3, 0, 7, 17, 29, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 78, 129, 204, 253, 253, 253, 253, 253, 164, 253, 200, 140, 225, 253, 72, 103, 57, 37, 44, 0, 0, 0, 33, 0, 137, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 144, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 233, 253, 237, 196, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=-0.09)>	COMP<52>
[1740779559.4299161]	Q_Header<(2621443, 37436, 257, 173, 250, 8, 58, 132, 72)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 23, 0, 22, 14, 14, 0, 18, 0, 20, 0, 45, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 140, 232, 253, 253, 253, 253, 253, 253, 253, 184, 170, 174, 143, 145, 79, 117, 67, 72, 0, 0, 38, 0, 64, 116, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 228, 162, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 253, 253, 253, 253, 86, 237, 0, 0, 0, 0, 0, 0, 164, 253, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=-0.09)>	COMP<52>
[1740779559.4390678]	Q_Header<(2621443, 37437, 257, 173, 250, 8, 58, 133, 87)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 23, 0, 27, 24, 15, 0, 0, 4, 0, 0, 37, 14, 0, 0, 22, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 109, 155, 101, 253, 253, 253, 253, 253, 253, 253, 224, 253, 176, 253, 253, 168, 166, 121, 146, 93, 0, 0, 0, 0, 49, 0, 0, 0, 30, 0, 54, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 32, 0, 0, 206, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 253, 253, 253, 253, 253, 155, 253, 0, 0, 0, 0, 0, 0, 253, 253, 253, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=-0.09)>	COMP<52>
[1740779559.4515035]	Q_Header<(2621443, 37438, 257, 173, 250, 8, 58, 134, 84)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 8, 28, 33, 21, 26, 0, 14, 25, 0, 10, 11, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 82, 55, 157, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 250, 232, 145, 253, 147, 87, 113, 73, 0, 0, 0, 0, 31, 112, 69, 99, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 110, 0, 0, 47, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 62, 111, 0, 0, 0, 0, 0, 0, 253, 253, 253, 50, 0, 76, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.13, z=-0.07)>	COMP<56>
[1740779559.460094]	Q_Header<(2621443, 37439, 257, 173, 250, 8, 58, 135, 86)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 0, 22, 39, 24, 27, 25, 0, 16, 27, 13, 0, 0, 6, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 84, 147, 179, 253, 253, 253, 113, 253, 253, 253, 253, 253, 253, 253, 253, 191, 129, 164, 195, 174, 41, 0, 0, 0, 0, 37, 108, 181, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 242, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.13, z=-0.07)>	COMP<56>
[1740779559.4690964]	Q_Header<(2621443, 37440, 257, 173, 250, 8, 58, 136, 87)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 5, 15, 26, 0, 18, 19, 0, 27, 17, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 33, 70, 39, 221, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 219, 187, 253, 253, 253, 145, 0, 0, 0, 88, 194, 253, 253, 251, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 138, 242, 148, 36, 0, 0, 0, 0, 0, 132, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 118, 165, 0, 117, 0, 0, 0, 0, 0, 80, 0, 0, 130, 253, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.13, z=-0.07)>	COMP<56>
[1740779559.4790876]	Q_Header<(2621443, 37441, 257, 173, 250, 8, 58, 137, 76)>	Q_Data<(0, 0, 47, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 0, 21, 4, 0, 9, 24, 20, 43, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 39, 0, 100, 202, 238, 230, 178, 253, 253, 253, 253, 253, 230, 253, 253, 253, 253, 187, 221, 149, 0, 0, 16, 190, 253, 253, 253, 253, 193, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 141, 243, 187, 37, 0, 0, 0, 0, 26, 247, 253, 213, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 246, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=-0.04)>	COMP<51>
[1740779559.4923453]	Q_Header<(2621443, 37442, 257, 173, 250, 8, 58, 138, 70)>	Q_Data<(0, 0, 48, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 0, 12, 0, 0, 0, 29, 39, 59, 45, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 90, 88, 137, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 253, 241, 161, 109, 0, 0, 79, 201, 253, 253, 253, 253, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 75, 183, 146, 0, 0, 0, 0, 0, 0, 253, 253, 200, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 253, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9779898755391397, y=0.18176707541381504, z=-0.03265459548233413, w=0.09710927366802542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=-0.04)>	COMP<51>
