[1740779336.0372562]	Q_Header<(2621443, 15054, 257, 173, 250, 8, 58, 0, 38)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 18, 0, 0, 13, 0, 0, 0, 0, 15, 0, 0, 0, 0, 81, 180, 253, 253, 217, 253, 253, 253, 160, 188, 193, 73, 79, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9829195850717695, y=-0.15728910647851155, z=0.01715104343052454, w=-0.09399504228828397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.04666666666666667, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.02, z=0.0)>	COMP<26>
[1740779337.247412]	Q_Header<(2621443, 15175, 257, 173, 250, 8, 58, 121, 80)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 17, 0, 0, 13, 0, 0, 0, 0, 0, 0, 32, 28, 53, 32, 127, 73, 141, 154, 96, 101, 0, 0, 65, 0, 0, 82, 99, 53, 0, 26, 67, 137, 143, 77, 128, 210, 253, 253, 253, 232, 253, 253, 148, 194, 253, 253, 220, 0, 99, 87, 39, 91, 189, 119, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 42, 78, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 58, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 210)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9867037477604884, y=-0.12957887272643306, z=0.018982114657522697, w=-0.09625335953348325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.14, z=-0.1)>	COMP<34>
[1740779337.2572086]	Q_Header<(2621443, 15176, 257, 173, 250, 8, 58, 122, 84)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 21, 0, 0, 0, 16, 9, 0, 26, 17, 0, 73, 98, 32, 122, 138, 253, 186, 236, 230, 193, 188, 30, 104, 90, 51, 43, 87, 114, 156, 140, 102, 118, 226, 253, 196, 187, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 253, 198, 112, 86, 129, 233, 253, 253, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 149, 253, 239, 253, 253, 253, 253, 253, 253, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 253, 253, 253, 199)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9867037477604884, y=-0.12957887272643306, z=0.018982114657522697, w=-0.09625335953348325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.14, z=-0.1)>	COMP<34>
[1740779337.2671387]	Q_Header<(2621443, 15177, 257, 173, 250, 8, 58, 123, 70)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 7, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 208, 191, 162, 234, 253, 253, 253, 253, 237, 236, 77, 141, 180, 141, 36, 30, 61, 171, 222, 190, 169, 253, 253, 253, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 99, 81, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 123, 136, 253, 253, 253, 170, 253, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 253, 244, 115)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9867037477604884, y=-0.12957887272643306, z=0.018982114657522697, w=-0.09625335953348325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.14, z=-0.1)>	COMP<34>
[1740779337.277207]	Q_Header<(2621443, 15178, 257, 173, 250, 8, 58, 124, 69)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 15, 64, 114, 253, 253, 181, 253, 253, 253, 253, 253, 201, 217, 64, 188, 253, 253, 193, 99, 110, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 200, 132, 123, 95, 137, 253, 253, 253, 253, 253, 188, 103, 19, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 129, 234, 236, 0, 175, 134, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 89, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866306489219646, y=-0.13043177833258512, z=0.018798777597770808, w=-0.09588597274707124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.04, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=0.05, z=-0.01)>	COMP<34>
[1740779337.2873216]	Q_Header<(2621443, 15179, 257, 173, 250, 8, 58, 125, 73)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 21, 0, 0, 0, 10, 0, 0, 33, 104, 105, 253, 253, 95, 253, 253, 253, 253, 253, 116, 161, 6, 210, 253, 253, 253, 84, 225, 253, 249, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 152, 190, 253, 150, 118, 166, 50, 0, 115, 198, 253, 253, 253, 253, 253, 227, 185, 123, 81, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 56, 91, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866306489219646, y=-0.13043177833258512, z=0.018798777597770808, w=-0.09588597274707124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.04, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=0.05, z=-0.01)>	COMP<34>
[1740779337.2886238]	Q_Header<(2621443, 15180, 257, 173, 250, 8, 58, 126, 61)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 22, 0, 0, 0, 0, 0, 0, 47, 121, 72, 253, 253, 240, 253, 98, 253, 253, 253, 61, 74, 43, 233, 253, 253, 253, 239, 180, 253, 209, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 68, 157, 77, 95, 91, 0, 0, 0, 210, 253, 253, 253, 253, 253, 253, 253, 180, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866306489219646, y=-0.13043177833258512, z=0.018798777597770808, w=-0.09588597274707124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.04, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=0.05, z=-0.01)>	COMP<34>
[1740779337.3072972]	Q_Header<(2621443, 15181, 257, 173, 250, 8, 58, 127, 57)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 0, 0, 0, 0, 0, 0, 32, 49, 41, 132, 238, 253, 253, 253, 253, 176, 253, 253, 253, 79, 93, 43, 253, 253, 253, 253, 253, 253, 253, 205, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 243, 0, 11, 71, 0, 28, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 141, 162, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9865603432714358, y=-0.13134606896313597, z=0.018920669785581854, w=-0.09533576195186728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.028888888888888888, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=0.04, z=-0.02)>	COMP<31>
[1740779337.308706]	Q_Header<(2621443, 15182, 257, 173, 250, 8, 58, 128, 55)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 0, 0, 0, 25, 0, 37, 93, 151, 239, 253, 253, 253, 253, 248, 157, 213, 253, 193, 66, 97, 143, 253, 253, 253, 253, 253, 253, 228, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 141, 136, 0, 0, 0, 0, 0, 0, 0, 18, 160, 212, 253, 253, 253, 253, 253, 222, 110, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9865603432714358, y=-0.13134606896313597, z=0.018920669785581854, w=-0.09533576195186728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.028888888888888888, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=0.04, z=-0.02)>	COMP<31>
[1740779337.3273566]	Q_Header<(2621443, 15183, 257, 173, 250, 8, 58, 129, 63)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 16, 0, 20, 14, 39, 56, 29, 38, 239, 253, 253, 253, 253, 253, 207, 145, 142, 155, 60, 89, 122, 253, 253, 242, 253, 253, 253, 253, 253, 111, 49, 253, 253, 253, 253, 253, 253, 253, 253, 191, 0, 58, 0, 0, 31, 0, 0, 0, 0, 0, 43, 101, 178, 241, 165, 163, 164, 95, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9865603432714358, y=-0.13134606896313597, z=0.018920669785581854, w=-0.09533576195186728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.028888888888888888, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=0.04, z=-0.02)>	COMP<31>
[1740779337.329095]	Q_Header<(2621443, 15184, 257, 173, 250, 8, 58, 130, 54)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 34, 53, 114, 174, 253, 253, 253, 253, 160, 253, 211, 191, 109, 123, 115, 164, 202, 253, 253, 67, 253, 253, 253, 253, 195, 106, 190, 207, 253, 253, 253, 253, 253, 253, 224, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 87, 83, 70, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9865603432714358, y=-0.13134606896313597, z=0.018920669785581854, w=-0.09533576195186728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.028888888888888888, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.44, y=0.04, z=-0.02)>	COMP<31>
[1740779337.34897]	Q_Header<(2621443, 15185, 257, 173, 250, 8, 58, 131, 65)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 24, 12, 0, 0, 51, 100, 74, 222, 253, 253, 253, 253, 253, 219, 196, 170, 162, 115, 91, 168, 208, 212, 253, 253, 213, 253, 253, 253, 253, 124, 252, 233, 217, 137, 253, 253, 253, 253, 253, 170, 49, 45, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 52, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864245589766244, y=-0.1326869812656343, z=0.018798339572132183, w=-0.09490720141125175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.03222222222222222, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.1, z=0.09)>	COMP<37>
[1740779337.3509839]	Q_Header<(2621443, 15186, 257, 173, 250, 8, 58, 132, 51)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 0, 0, 85, 198, 201, 253, 253, 253, 253, 253, 195, 221, 186, 91, 119, 129, 66, 241, 253, 163, 211, 253, 219, 253, 253, 253, 253, 253, 253, 249, 77, 253, 253, 253, 239, 232, 195, 98, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864245589766244, y=-0.1326869812656343, z=0.018798339572132183, w=-0.09490720141125175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.03222222222222222, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.1, z=0.09)>	COMP<37>
[1740779337.3673382]	Q_Header<(2621443, 15187, 257, 173, 250, 8, 58, 133, 60)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 31, 20, 32, 10, 55, 130, 253, 253, 253, 253, 253, 168, 206, 221, 171, 163, 15, 117, 140, 196, 253, 253, 193, 181, 206, 174, 240, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 253, 134, 104, 81, 19, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 86, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864245589766244, y=-0.1326869812656343, z=0.018798339572132183, w=-0.09490720141125175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.03222222222222222, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.1, z=0.09)>	COMP<37>
[1740779337.369007]	Q_Header<(2621443, 15188, 257, 173, 250, 8, 58, 134, 55)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 14, 10, 73, 139, 253, 253, 253, 253, 253, 175, 237, 253, 125, 116, 20, 85, 159, 249, 253, 253, 215, 126, 136, 129, 253, 253, 253, 253, 253, 141, 205, 253, 253, 253, 253, 253, 253, 253, 253, 166, 160, 15, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864245589766244, y=-0.1326869812656343, z=0.018798339572132183, w=-0.09490720141125175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.03222222222222222, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.1, z=0.09)>	COMP<37>
[1740779337.387087]	Q_Header<(2621443, 15189, 257, 173, 250, 8, 58, 135, 62)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 26, 39, 0, 43, 107, 253, 253, 253, 253, 253, 138, 201, 241, 120, 41, 40, 59, 217, 253, 158, 253, 205, 0, 122, 168, 253, 253, 253, 253, 253, 253, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 49, 0, 0, 27, 0, 108, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9863043068331877, y=-0.13372479803660361, z=0.018676306800182885, w=-0.09472427501269229)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03111111111111111, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.05, z=-0.13)>	COMP<37>
[1740779337.3884366]	Q_Header<(2621443, 15190, 257, 173, 250, 8, 58, 136, 64)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 6, 59, 74, 132, 155, 253, 253, 253, 253, 253, 67, 118, 153, 102, 0, 70, 122, 253, 253, 242, 253, 200, 82, 117, 236, 155, 253, 253, 253, 210, 253, 78, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 50, 54, 0, 0, 123, 253, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 158, 105, 0, 0, 89, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9863043068331877, y=-0.13372479803660361, z=0.018676306800182885, w=-0.09472427501269229)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03111111111111111, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.05, z=-0.13)>	COMP<37>
[1740779337.40735]	Q_Header<(2621443, 15191, 257, 173, 250, 8, 58, 137, 70)>	Q_Data<(0, 0, 52, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 0, 23, 20, 46, 116, 253, 253, 253, 253, 177, 195, 162, 51, 118, 70, 44, 0, 58, 140, 253, 253, 253, 253, 138, 14, 181, 253, 253, 253, 253, 253, 253, 253, 215, 69, 224, 253, 244, 199, 216, 253, 253, 253, 253, 57, 96, 0, 0, 206, 253, 253, 98, 0, 0, 0, 0, 0, 0, 0, 113, 180, 208, 182, 0, 78, 191, 176, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9861730306709533, y=-0.1348915267551406, z=0.018738325209876998, w=-0.09442406872859843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.025555555555555557, z=0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.37, y=-0.04, z=-0.06)>	COMP<27>
