[1740780043.0024958]	Q_Header<(2621443, 20268, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 198, 253, 253, 253, 253, 253, 253, 253, 204, 100, 109, 118, 152, 165, 114, 6, 18, 86, 170, 253, 253, 253, 253, 253, 253, 249, 202, 220, 24, 0, 30, 0, 56, 0, 115, 127, 41, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 34, 53, 76, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3735968935482573, y=-0.9234026143590239, z=0.08581559097024176, w=-0.019714392520190676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03888888888888889, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.15, z=0.07)>	COMP<185>
[1740780044.3329139]	Q_Header<(2621443, 20401, 257, 173, 250, 8, 58, 133, 24)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 91, 71, 111, 117, 38, 0, 0, 89, 42, 47, 22, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39551138034137817, y=-0.9140097099710089, z=0.0880134892673252, w=-0.02026385467181135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.042222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.11)>	COMP<183>
[1740780044.342569]	Q_Header<(2621443, 20402, 257, 173, 250, 8, 58, 134, 28)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 59, 98, 111, 72, 0, 0, 0, 103, 30, 39, 18, 0, 21, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39551138034137817, y=-0.9140097099710089, z=0.0880134892673252, w=-0.02026385467181135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.042222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.11)>	COMP<183>
[1740780044.3523376]	Q_Header<(2621443, 20403, 257, 173, 250, 8, 58, 135, 21)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 88, 93, 83, 123, 0, 0, 0, 45, 47, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3960685425712053, y=-0.9138446940015542, z=0.0871607148700387, w=-0.020508403498832633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.04555555555555556, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.14)>	COMP<183>
[1740780044.3624275]	Q_Header<(2621443, 20404, 257, 173, 250, 8, 58, 136, 21)>	Q_Data<(0, 0, 29, 0, 67, 0, 0, 0, 0, 0, 0, 84, 103, 0, 0, 0, 86, 49, 11, 23, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3960685425712053, y=-0.9138446940015542, z=0.0871607148700387, w=-0.020508403498832633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.04555555555555556, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.14)>	COMP<183>
[1740780044.3736055]	Q_Header<(2621443, 20405, 257, 173, 250, 8, 58, 137, 23)>	Q_Data<(0, 0, 27, 0, 68, 0, 0, 0, 0, 90, 73, 29, 100, 46, 0, 0, 78, 13, 17, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3967281454043312, y=-0.9136344013165283, z=0.08630363040026527, w=-0.02075193375961117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.02)>	COMP<185>
[1740780044.3823855]	Q_Header<(2621443, 20406, 257, 173, 250, 8, 58, 138, 25)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 93, 100, 112, 122, 94, 0, 0, 61, 37, 18, 16, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3967281454043312, y=-0.9136344013165283, z=0.08630363040026527, w=-0.02075193375961117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.02)>	COMP<185>
[1740780044.3923259]	Q_Header<(2621443, 20407, 257, 173, 250, 8, 58, 139, 22)>	Q_Data<(0, 0, 25, 0, 63, 0, 0, 0, 0, 93, 100, 111, 122, 62, 0, 0, 62, 37, 15, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3967281454043312, y=-0.9136344013165283, z=0.08630363040026527, w=-0.02075193375961117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.02)>	COMP<185>
[1740780044.402345]	Q_Header<(2621443, 20408, 257, 173, 250, 8, 58, 140, 21)>	Q_Data<(0, 0, 28, 0, 61, 0, 0, 0, 0, 93, 100, 111, 109, 0, 0, 0, 58, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3967281454043312, y=-0.9136344013165283, z=0.08630363040026527, w=-0.02075193375961117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.02)>	COMP<185>
[1740780044.4129028]	Q_Header<(2621443, 20409, 257, 173, 250, 8, 58, 141, 24)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 77, 67, 35, 0, 0, 0, 0, 55, 14, 31, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39759088682263666, y=-0.9133481778345003, z=0.08526780302290811, w=-0.02111858256687631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.04666666666666667, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.08)>	COMP<188>
[1740780044.4223592]	Q_Header<(2621443, 20410, 257, 173, 250, 8, 58, 142, 20)>	Q_Data<(0, 0, 67, 0, 56, 0, 0, 0, 0, 94, 98, 7, 0, 0, 0, 0, 66, 29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39759088682263666, y=-0.9133481778345003, z=0.08526780302290811, w=-0.02111858256687631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.04666666666666667, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.08)>	COMP<188>
[1740780044.4324737]	Q_Header<(2621443, 20411, 257, 173, 250, 8, 58, 143, 22)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 93, 94, 89, 94, 0, 0, 0, 71, 40, 16, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39759088682263666, y=-0.9133481778345003, z=0.08526780302290811, w=-0.02111858256687631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.04666666666666667, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.08)>	COMP<188>
[1740780044.4424648]	Q_Header<(2621443, 20412, 257, 173, 250, 8, 58, 144, 21)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 77, 68, 94, 104, 18, 0, 0, 48, 40, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39823953326758166, y=-0.9131128976576689, z=0.0847136355824373, w=-0.02130047465293272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.09)>	COMP<188>
[1740780044.452351]	Q_Header<(2621443, 20413, 257, 173, 250, 8, 58, 145, 21)>	Q_Data<(0, 0, 52, 0, 54, 0, 0, 0, 0, 94, 95, 112, 104, 111, 0, 0, 21, 32, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39823953326758166, y=-0.9131128976576689, z=0.0847136355824373, w=-0.02130047465293272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.09)>	COMP<188>
[1740780044.4624345]	Q_Header<(2621443, 20414, 257, 173, 250, 8, 58, 146, 27)>	Q_Data<(0, 0, 58, 0, 49, 0, 0, 0, 0, 93, 72, 111, 103, 88, 0, 0, 39, 24, 30, 3, 14, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39823953326758166, y=-0.9131128976576689, z=0.0847136355824373, w=-0.02130047465293272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.09)>	COMP<188>
[1740780044.4735286]	Q_Header<(2621443, 20415, 257, 173, 250, 8, 58, 147, 29)>	Q_Data<(0, 0, 46, 0, 49, 0, 0, 0, 0, 93, 89, 111, 70, 0, 0, 0, 33, 6, 36, 16, 11, 0, 0, 0, 9, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39887680461331315, y=-0.912869394001027, z=0.08429209903152035, w=-0.021485024517809675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.028888888888888888, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.14, z=0.09)>	COMP<189>
[1740780044.4824195]	Q_Header<(2621443, 20416, 257, 173, 250, 8, 58, 148, 32)>	Q_Data<(0, 0, 42, 0, 50, 0, 0, 0, 0, 93, 91, 111, 55, 0, 0, 0, 14, 2, 33, 9, 0, 0, 0, 0, 3, 0, 12, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39887680461331315, y=-0.912869394001027, z=0.08429209903152035, w=-0.021485024517809675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.028888888888888888, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.14, z=0.09)>	COMP<189>
[1740780044.4923239]	Q_Header<(2621443, 20417, 257, 173, 250, 8, 58, 149, 21)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 85, 94, 47, 112, 43, 0, 0, 25, 21, 26, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39887680461331315, y=-0.912869394001027, z=0.08429209903152035, w=-0.021485024517809675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.028888888888888888, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.14, z=0.09)>	COMP<189>
