[1740779570.5990846]	Q_Header<(2621443, 38554, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 14, 27, 0, 15, 0, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 162, 221, 253, 251, 221, 253, 253, 253, 253, 237, 253, 190, 253, 253, 253, 253, 194, 226, 253, 253, 244, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9302159623171689, y=0.35161565244466964, z=-0.05560178083268426, w=0.08929243178728548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.02)>	COMP<40>
[1740779571.9288468]	Q_Header<(2621443, 38686, 257, 173, 250, 8, 58, 132, 45)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 12, 6, 29, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 52, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 250, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.915581548790586, y=0.38793655917025294, z=-0.06103470093930977, w=0.08654720593194126)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.04, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.15, z=-0.07)>	COMP<33>
[1740779571.939064]	Q_Header<(2621443, 38687, 257, 173, 250, 8, 58, 133, 54)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 22, 0, 0, 22, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 140, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 183, 98, 154, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 36, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.915581548790586, y=0.38793655917025294, z=-0.06103470093930977, w=0.08654720593194126)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.04, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.15, z=-0.07)>	COMP<33>
[1740779571.9488504]	Q_Header<(2621443, 38688, 257, 173, 250, 8, 58, 134, 61)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 14, 9, 23, 27, 8, 4, 22, 5, 19, 30, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 183, 253, 253, 253, 253, 253, 253, 253, 253, 242, 231, 184, 253, 139, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 99, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 80, 113, 115, 0, 0, 0, 141, 168, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9152258587404702, y=0.3887344777804638, z=-0.06146265020017696, w=0.0864261297750254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03777777777777778, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.16, z=-0.09)>	COMP<33>
[1740779571.9589431]	Q_Header<(2621443, 38689, 257, 173, 250, 8, 58, 135, 81)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 0, 0, 15, 20, 6, 8, 19, 41, 26, 23, 24, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 187, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 229, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 89, 253, 253, 183, 87, 0, 82, 119, 0, 0, 0, 0, 0, 101, 126, 106, 0, 0, 0, 0, 120, 172, 0, 0, 44, 122, 130, 163, 203, 163, 149, 253, 248, 104, 0, 59, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9152258587404702, y=0.3887344777804638, z=-0.06146265020017696, w=0.0864261297750254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03777777777777778, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.16, z=-0.09)>	COMP<33>
[1740779571.96896]	Q_Header<(2621443, 38690, 257, 173, 250, 8, 58, 136, 92)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 18, 0, 0, 18, 9, 0, 0, 18, 47, 40, 0, 9, 0, 0, 0, 0, 0, 17, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 142, 189, 118, 253, 253, 253, 253, 253, 253, 253, 83, 219, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 82, 49, 179, 253, 253, 204, 56, 90, 253, 253, 97, 53, 0, 0, 103, 253, 253, 253, 120, 0, 0, 0, 253, 253, 0, 129, 253, 253, 229, 253, 253, 144, 0, 253, 253, 221, 193, 253, 253, 253, 253, 253, 0, 160, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9152258587404702, y=0.3887344777804638, z=-0.06146265020017696, w=0.0864261297750254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03777777777777778, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.16, z=-0.09)>	COMP<33>
[1740779571.9792264]	Q_Header<(2621443, 38691, 257, 173, 250, 8, 58, 137, 89)>	Q_Data<(0, 0, 57, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 15, 12, 0, 21, 17, 0, 0, 40, 43, 26, 0, 0, 0, 11, 28, 28, 25, 24, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 49, 106, 253, 253, 253, 179, 253, 253, 253, 237, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 253, 253, 253, 187, 100, 165, 253, 253, 206, 113, 73, 0, 156, 253, 253, 253, 200, 0, 0, 72, 253, 253, 218, 238, 253, 253, 253, 253, 253, 253, 253, 182, 253, 228, 253, 253, 253, 253, 253, 253, 96, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9149044327449275, y=0.3894599856801456, z=-0.061827764534397034, w=0.08630252621089576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.028888888888888888, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=-0.01)>	COMP<33>
[1740779571.9891562]	Q_Header<(2621443, 38692, 257, 173, 250, 8, 58, 138, 84)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 27, 31, 0, 27, 21, 16, 6, 26, 49, 42, 0, 0, 0, 0, 37, 39, 0, 14, 17, 36, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 144, 207, 191, 146, 201, 253, 253, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 16, 0, 0, 70, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 0, 253, 253, 145, 253, 253, 253, 149, 0, 0, 63, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 253, 253, 253, 0, 253, 36, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9149044327449275, y=0.3894599856801456, z=-0.061827764534397034, w=0.08630252621089576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.028888888888888888, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=-0.01)>	COMP<33>
[1740779571.9991622]	Q_Header<(2621443, 38693, 257, 173, 250, 8, 58, 139, 86)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 31, 36, 22, 25, 21, 0, 7, 20, 45, 53, 17, 21, 47, 65, 45, 6, 66, 45, 51, 41, 52, 0, 0, 0, 0, 0, 33, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 95, 49, 81, 95, 158, 228, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 163, 23, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 231, 253, 253, 75, 244, 133, 203, 0, 0, 0, 0, 253, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 101, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9149044327449275, y=0.3894599856801456, z=-0.061827764534397034, w=0.08630252621089576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.028888888888888888, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=-0.01)>	COMP<33>
[1740779572.009272]	Q_Header<(2621443, 38694, 257, 173, 250, 8, 58, 140, 92)>	Q_Data<(0, 0, 45, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 23, 31, 24, 22, 33, 0, 0, 0, 28, 51, 28, 47, 72, 120, 157, 131, 128, 109, 100, 72, 60, 0, 26, 0, 0, 9, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 10, 12, 72, 84, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 62, 217, 253, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 173, 253, 253, 253, 253, 60, 184, 0, 97, 0, 0, 0, 0, 213, 253, 253, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 253, 24, 253, 246, 253, 253, 22, 214, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9144799961604292, y=0.3904377317919152, z=-0.06219416112176983, w=0.08611968728441337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.16, z=-0.01)>	COMP<32>
[1740779572.0191479]	Q_Header<(2621443, 38695, 257, 173, 250, 8, 58, 141, 86)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 31, 13, 13, 19, 29, 40, 0, 25, 30, 32, 36, 45, 121, 153, 170, 253, 234, 188, 185, 135, 128, 50, 13, 40, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 60, 0, 0, 64, 0, 57, 160, 194, 0, 33, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 40, 253, 253, 253, 253, 253, 253, 141, 81, 0, 0, 0, 0, 143, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 96, 26, 202, 125, 170, 246, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9144799961604292, y=0.3904377317919152, z=-0.06219416112176983, w=0.08611968728441337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.16, z=-0.01)>	COMP<32>
[1740779572.0290713]	Q_Header<(2621443, 38696, 257, 173, 250, 8, 58, 142, 81)>	Q_Data<(0, 0, 58, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 0, 0, 15, 12, 41, 35, 0, 36, 35, 26, 79, 146, 158, 189, 253, 253, 216, 223, 136, 158, 111, 60, 64, 64, 40, 58, 96, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 190, 70, 126, 136, 71, 203, 253, 253, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 96, 0, 253, 253, 253, 253, 253, 253, 134, 0, 0, 0, 0, 0, 104, 129, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 253, 140, 130, 100, 217, 240, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9144799961604292, y=0.3904377317919152, z=-0.06219416112176983, w=0.08611968728441337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.16, z=-0.01)>	COMP<32>
[1740779572.0391695]	Q_Header<(2621443, 38697, 257, 173, 250, 8, 58, 143, 90)>	Q_Data<(0, 0, 59, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 40, 61, 67, 111, 110, 157, 127, 181, 162, 253, 253, 253, 183, 193, 139, 253, 253, 109, 60, 54, 34, 146, 222, 129, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 178, 236, 113, 188, 155, 21, 253, 253, 253, 14, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 87, 129, 20, 0, 253, 129, 253, 253, 253, 253, 90, 0, 0, 0, 3, 0, 0, 0, 171, 188, 253, 253, 111, 156, 222, 253, 253, 253, 253, 253, 189, 253, 191, 200, 162, 81, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9144799961604292, y=0.3904377317919152, z=-0.06219416112176983, w=0.08611968728441337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.16, z=-0.01)>	COMP<32>
[1740779572.049778]	Q_Header<(2621443, 38698, 257, 173, 250, 8, 58, 144, 86)>	Q_Data<(0, 0, 34, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 6, 14, 30, 19, 46, 76, 113, 177, 177, 253, 234, 251, 253, 253, 253, 253, 104, 155, 184, 253, 253, 118, 85, 89, 52, 199, 253, 183, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 169, 222, 115, 181, 134, 0, 253, 253, 253, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 74, 0, 0, 168, 0, 88, 253, 253, 226, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 168, 100, 0, 0, 91, 253, 253, 253, 253, 158, 181, 253, 174, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9141626168841525, y=0.39116492266060443, z=-0.06237643173024462, w=0.08605750365914375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.06)>	COMP<32>
[1740779572.059158]	Q_Header<(2621443, 38699, 257, 173, 250, 8, 58, 145, 91)>	Q_Data<(0, 0, 20, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 44, 48, 140, 162, 151, 210, 221, 253, 253, 253, 238, 253, 253, 253, 200, 244, 253, 253, 253, 120, 170, 193, 178, 204, 253, 187, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 36, 0, 58, 106, 131, 82, 112, 32, 0, 239, 253, 211, 230, 253, 253, 253, 253, 253, 253, 191, 253, 253, 253, 252, 253, 253, 253, 62, 0, 0, 51, 0, 0, 142, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 212, 253, 153, 204, 0, 133, 162, 100, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9141626168841525, y=0.39116492266060443, z=-0.06237643173024462, w=0.08605750365914375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.06)>	COMP<32>
[1740779572.0691593]	Q_Header<(2621443, 38700, 257, 173, 250, 8, 58, 146, 84)>	Q_Data<(0, 0, 48, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 41, 61, 111, 213, 241, 158, 161, 233, 253, 253, 175, 178, 253, 253, 253, 213, 232, 253, 253, 253, 52, 234, 253, 253, 111, 246, 138, 38, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 20, 0, 0, 65, 18, 0, 0, 0, 0, 0, 37, 0, 0, 100, 243, 0, 204, 158, 216, 152, 227, 230, 177, 74, 253, 253, 124, 120, 200, 167, 143, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 51, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9141626168841525, y=0.39116492266060443, z=-0.06237643173024462, w=0.08605750365914375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.06)>	COMP<32>
[1740779572.0791528]	Q_Header<(2621443, 38701, 257, 173, 250, 8, 58, 147, 72)>	Q_Data<(0, 0, 42, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 63, 111, 155, 229, 253, 253, 253, 189, 253, 253, 253, 243, 253, 205, 249, 141, 122, 253, 253, 197, 206, 238, 253, 253, 178, 119, 54, 29, 46, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 93, 97, 0, 0, 49, 87, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 71, 91, 197, 180, 99, 70, 52, 87, 253, 253, 73, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9138297740011251, y=0.39191163364021003, z=-0.06256181661442381, w=0.08606064529398787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.17, z=0.05)>	COMP<33>
[1740779572.0890942]	Q_Header<(2621443, 38702, 257, 173, 250, 8, 58, 148, 65)>	Q_Data<(0, 0, 27, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 134, 189, 161, 219, 253, 253, 253, 253, 253, 253, 253, 205, 245, 143, 185, 99, 253, 253, 253, 253, 253, 193, 253, 231, 205, 84, 33, 52, 0, 47, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 103, 54, 0, 0, 0, 74, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 118, 186, 190, 0, 18, 0, 0, 122, 152, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9138297740011251, y=0.39191163364021003, z=-0.06256181661442381, w=0.08606064529398787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.013333333333333334, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.17, z=0.05)>	COMP<33>
