[1740779483.16843]	Q_Header<(2621443, 29804, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 15, 50, 24, 63, 119, 248, 234, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 94, 56, 27, 0, 103, 184, 227, 81, 149, 251, 188, 161, 87, 66, 0, 0, 33, 45, 0, 0, 75, 253, 253, 136, 253, 198, 194, 68, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.21033242688392495, y=-0.9726196234461242, z=0.09881839788887826, w=0.00250250420842743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.01)>	COMP<89>
[1740779484.4384224]	Q_Header<(2621443, 29931, 257, 173, 250, 8, 58, 127, 35)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 11, 122, 215, 181, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 72, 150, 149, 35, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19164805568327037, y=-0.9763064645571952, z=0.10040160878948401, w=0.004028271234106957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0077777777777777776, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=-0.06)>	COMP<90>
[1740779484.448388]	Q_Header<(2621443, 29932, 257, 173, 250, 8, 58, 128, 35)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 7, 22, 0, 10, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 145, 120, 85, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 58, 124, 152, 123, 32, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19116322743574066, y=-0.9764461406503765, z=0.09997617067041609, w=0.0037842018202477396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.12)>	COMP<91>
[1740779484.4583004]	Q_Header<(2621443, 29933, 257, 173, 250, 8, 58, 129, 35)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 78, 68, 0, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 69, 253, 238, 60, 67, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19116322743574066, y=-0.9764461406503765, z=0.09997617067041609, w=0.0037842018202477396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.12)>	COMP<91>
[1740779484.4683433]	Q_Header<(2621443, 29934, 257, 173, 250, 8, 58, 130, 45)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 25, 16, 0, 0, 0, 0, 0, 0, 24, 0, 7, 0, 0, 0, 0, 38, 39, 0, 78, 189, 248, 253, 253, 253, 253, 253, 253, 253, 253, 220, 132, 253, 253, 143, 0, 55, 61, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19116322743574066, y=-0.9764461406503765, z=0.09997617067041609, w=0.0037842018202477396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.12)>	COMP<91>
[1740779484.4783819]	Q_Header<(2621443, 29935, 257, 173, 250, 8, 58, 131, 46)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 0, 14, 0, 17, 0, 0, 0, 27, 30, 10, 0, 0, 0, 18, 0, 10, 22, 0, 0, 79, 123, 115, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 143, 65, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19054928967509654, y=-0.9766108853591351, z=0.0995470504356446, w=0.0035399932098512488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.21)>	COMP<91>
[1740779484.4901965]	Q_Header<(2621443, 29936, 257, 173, 250, 8, 58, 132, 43)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 0, 0, 0, 0, 0, 0, 0, 32, 33, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 70, 36, 80, 188, 198, 253, 253, 253, 253, 253, 253, 130, 253, 253, 253, 187, 76, 0, 0, 0, 7, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19054928967509654, y=-0.9766108853591351, z=0.0995470504356446, w=0.0035399932098512488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.21)>	COMP<91>
[1740779484.4983087]	Q_Header<(2621443, 29937, 257, 173, 250, 8, 58, 133, 46)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 16, 12, 10, 0, 0, 0, 0, 31, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 0, 110, 142, 253, 253, 253, 253, 253, 253, 196, 253, 253, 253, 189, 133, 109, 58, 109, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19054928967509654, y=-0.9766108853591351, z=0.0995470504356446, w=0.0035399932098512488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.21)>	COMP<91>
[1740779484.5083673]	Q_Header<(2621443, 29938, 257, 173, 250, 8, 58, 134, 44)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 3, 23, 0, 0, 0, 0, 11, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 80, 159, 253, 253, 253, 253, 246, 253, 253, 253, 253, 97, 172, 158, 59, 159, 93, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19012076862763178, y=-0.9767263757136408, z=0.09924121020498532, w=0.003295833549243055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.18)>	COMP<93>
[1740779484.5183697]	Q_Header<(2621443, 29939, 257, 173, 250, 8, 58, 135, 53)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 4, 24, 0, 0, 0, 0, 0, 37, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 52, 58, 115, 239, 253, 253, 253, 253, 253, 253, 253, 249, 140, 95, 75, 194, 105, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 28, 110, 76, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19012076862763178, y=-0.9767263757136408, z=0.09924121020498532, w=0.003295833549243055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.18)>	COMP<93>
[1740779484.5283632]	Q_Header<(2621443, 29940, 257, 173, 250, 8, 58, 136, 39)>	Q_Data<(0, 0, 52, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 20, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 202, 216, 116, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 191, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19012076862763178, y=-0.9767263757136408, z=0.09924121020498532, w=0.003295833549243055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.18)>	COMP<93>
[1740779484.5384426]	Q_Header<(2621443, 29941, 257, 173, 250, 8, 58, 137, 44)>	Q_Data<(0, 0, 51, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 253, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 237, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19012076862763178, y=-0.9767263757136408, z=0.09924121020498532, w=0.003295833549243055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.18)>	COMP<93>
[1740779484.5484352]	Q_Header<(2621443, 29942, 257, 173, 250, 8, 58, 138, 55)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 13, 16, 16, 0, 0, 5, 0, 21, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 164, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 56, 35, 91, 0, 26, 17, 0, 0, 0, 0, 0, 253, 253, 253, 237, 253, 132, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18970353204384915, y=-0.9768389082463841, z=0.0989412565775674, w=0.002990821451141766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.01888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=-0.21)>	COMP<93>
[1740779484.5583785]	Q_Header<(2621443, 29943, 257, 173, 250, 8, 58, 139, 48)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 8, 8, 16, 8, 0, 0, 0, 0, 18, 6, 0, 0, 42, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 74, 81, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 121, 111, 43, 52, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18970353204384915, y=-0.9768389082463841, z=0.0989412565775674, w=0.002990821451141766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.01888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=-0.21)>	COMP<93>
[1740779484.5683377]	Q_Header<(2621443, 29944, 257, 173, 250, 8, 58, 140, 53)>	Q_Data<(0, 0, 41, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 0, 17, 0, 0, 0, 0, 0, 7, 32, 0, 0, 0, 0, 12, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 213, 253, 196, 253, 253, 253, 253, 253, 253, 130, 186, 159, 89, 37, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 253, 253, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18970353204384915, y=-0.9768389082463841, z=0.0989412565775674, w=0.002990821451141766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.01888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=-0.21)>	COMP<93>
[1740779484.5784771]	Q_Header<(2621443, 29945, 257, 173, 250, 8, 58, 141, 53)>	Q_Data<(0, 0, 49, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 6, 0, 14, 0, 0, 0, 0, 23, 0, 4, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 82, 144, 183, 253, 253, 253, 253, 253, 253, 252, 214, 210, 110, 93, 58, 0, 54, 0, 0, 0, 0, 128, 143, 155, 214, 253, 253, 28, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.189212653269651, y=-0.9769476542690432, z=0.09881783407856934, w=0.0026245626098693525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.01888888888888889, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.25)>	COMP<93>
[1740779484.5884552]	Q_Header<(2621443, 29946, 257, 173, 250, 8, 58, 142, 65)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 0, 18, 25, 15, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 88, 102, 253, 253, 253, 253, 253, 253, 253, 253, 234, 164, 184, 187, 97, 97, 64, 0, 0, 0, 39, 18, 111, 169, 253, 253, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 159, 120, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 94, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.189212653269651, y=-0.9769476542690432, z=0.09881783407856934, w=0.0026245626098693525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.01888888888888889, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.25)>	COMP<93>
[1740779484.599945]	Q_Header<(2621443, 29947, 257, 173, 250, 8, 58, 143, 67)>	Q_Data<(0, 0, 53, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 27, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 70, 76, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 81, 76, 123, 9, 6, 34, 43, 0, 54, 253, 194, 253, 162, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 63, 60, 253, 253, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 126, 222, 253, 253, 130, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.189212653269651, y=-0.9769476542690432, z=0.09881783407856934, w=0.0026245626098693525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.01888888888888889, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.25)>	COMP<93>
