[1740780085.5028293]	Q_Header<(2621443, 24518, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 55, 145, 195, 103, 226, 253, 253, 253, 253, 253, 188, 253, 253, 166, 187, 165, 143, 232, 253, 201, 97, 77, 21, 0, 30, 60, 72, 141, 145, 107, 46, 18, 97, 63, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 143, 204, 139, 94, 141, 172, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5449261004778587, y=-0.8338687706909169, z=0.08123842290950156, w=-0.03344752498452807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03222222222222222, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=0.0)>	COMP<168>
[1740780086.6528497]	Q_Header<(2621443, 24633, 257, 173, 250, 8, 58, 115, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 72, 116, 144, 150, 253, 237, 196, 148, 67, 32, 14, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616439689376458, y=-0.8224464770087782, z=0.08404517987688961, w=-0.032775789102316426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.044444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=-0.02)>	COMP<168>
[1740780086.6627169]	Q_Header<(2621443, 24634, 257, 173, 250, 8, 58, 116, 34)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 91, 132, 20, 153, 253, 231, 189, 80, 38, 24, 16, 0, 0, 28, 8, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616439689376458, y=-0.8224464770087782, z=0.08404517987688961, w=-0.032775789102316426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.044444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=-0.02)>	COMP<168>
[1740780086.6736903]	Q_Header<(2621443, 24635, 257, 173, 250, 8, 58, 117, 28)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 106, 119, 113, 125, 253, 139, 166, 102, 78, 53, 0, 0, 0, 30, 9, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616975558113215, y=-0.8223135031452716, z=0.08495957814727367, w=-0.03283638868048364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.027777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.03)>	COMP<168>
[1740780086.682697]	Q_Header<(2621443, 24636, 257, 173, 250, 8, 58, 118, 30)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 101, 120, 141, 15, 198, 253, 171, 189, 103, 74, 10, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616975558113215, y=-0.8223135031452716, z=0.08495957814727367, w=-0.03283638868048364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.027777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.03)>	COMP<168>
[1740780086.6926606]	Q_Header<(2621443, 24637, 257, 173, 250, 8, 58, 119, 30)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 123, 121, 134, 56, 231, 253, 186, 228, 104, 69, 13, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616975558113215, y=-0.8223135031452716, z=0.08495957814727367, w=-0.03283638868048364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.027777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.03)>	COMP<168>
[1740780086.702694]	Q_Header<(2621443, 24638, 257, 173, 250, 8, 58, 120, 30)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 101, 133, 133, 147, 246, 190, 181, 197, 82, 42, 0, 20, 10, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616975558113215, y=-0.8223135031452716, z=0.08495957814727367, w=-0.03283638868048364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.027777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.03)>	COMP<168>
[1740780086.7133489]	Q_Header<(2621443, 24639, 257, 173, 250, 8, 58, 121, 31)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 109, 132, 129, 144, 243, 145, 144, 101, 55, 41, 7, 32, 0, 0, 29, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618283150325953, y=-0.8221431182497619, z=0.08569331388438499, w=-0.03295896687860961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.012222222222222223, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.14)>	COMP<173>
[1740780086.7226956]	Q_Header<(2621443, 24640, 257, 173, 250, 8, 58, 122, 31)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 86, 110, 48, 85, 150, 226, 163, 126, 55, 24, 29, 0, 27, 0, 32, 35, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618283150325953, y=-0.8221431182497619, z=0.08569331388438499, w=-0.03295896687860961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.012222222222222223, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.14)>	COMP<173>
[1740780086.7335157]	Q_Header<(2621443, 24641, 257, 173, 250, 8, 58, 123, 31)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 96, 108, 120, 52, 121, 227, 115, 128, 36, 38, 17, 0, 0, 0, 40, 33, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618283150325953, y=-0.8221431182497619, z=0.08569331388438499, w=-0.03295896687860961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.012222222222222223, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.14)>	COMP<173>
[1740780086.7428334]	Q_Header<(2621443, 24642, 257, 173, 250, 8, 58, 124, 28)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 99, 122, 127, 148, 162, 222, 70, 161, 67, 54, 18, 0, 16, 0, 20, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5619101325863155, y=-0.8219904144622976, z=0.086428931972868, w=-0.03344848497255061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=0.15)>	COMP<173>
[1740780086.7528734]	Q_Header<(2621443, 24643, 257, 173, 250, 8, 58, 125, 33)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 96, 108, 119, 146, 144, 188, 99, 182, 91, 54, 22, 14, 0, 0, 14, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5619101325863155, y=-0.8219904144622976, z=0.086428931972868, w=-0.03344848497255061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=0.15)>	COMP<173>
[1740780086.7624946]	Q_Header<(2621443, 24644, 257, 173, 250, 8, 58, 126, 28)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 96, 117, 131, 142, 161, 146, 104, 166, 98, 34, 6, 0, 0, 0, 16, 31, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5619101325863155, y=-0.8219904144622976, z=0.086428931972868, w=-0.03344848497255061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=0.15)>	COMP<173>
[1740780086.7657237]	Q_Header<(2621443, 24645, 257, 173, 250, 8, 58, 127, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 95, 107, 112, 139, 97, 204, 135, 138, 94, 34, 0, 10, 0, 0, 0, 31, 13, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5619101325863155, y=-0.8219904144622976, z=0.086428931972868, w=-0.03344848497255061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=0.15)>	COMP<173>
[1740780086.7769582]	Q_Header<(2621443, 24646, 257, 173, 250, 8, 58, 128, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 21, 82, 93, 67, 127, 163, 248, 152, 94, 75, 33, 22, 7, 0, 13, 0, 15, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618943100564898, y=-0.8219672684695577, z=0.08660960525419933, w=-0.03381375709008205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=-0.02)>	COMP<170>
[1740780086.787494]	Q_Header<(2621443, 24647, 257, 173, 250, 8, 58, 129, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 83, 112, 123, 136, 144, 126, 250, 194, 37, 58, 13, 22, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618943100564898, y=-0.8219672684695577, z=0.08660960525419933, w=-0.03381375709008205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=-0.02)>	COMP<170>
[1740780086.8029807]	Q_Header<(2621443, 24648, 257, 173, 250, 8, 58, 130, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 87, 100, 96, 110, 133, 157, 252, 208, 88, 43, 0, 26, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 93, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5618943100564898, y=-0.8219672684695577, z=0.08660960525419933, w=-0.03381375709008205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=-0.02)>	COMP<170>
[1740780086.8158805]	Q_Header<(2621443, 24649, 257, 173, 250, 8, 58, 131, 33)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 84, 108, 122, 136, 84, 161, 232, 179, 79, 24, 5, 26, 16, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 139, 144, 49, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5619379790013921, y=-0.8219418663203809, z=0.08642382733419911, w=-0.0341789147649375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.035555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.03, z=0.02)>	COMP<169>
