[1740779368.3973641]	Q_Header<(2621443, 18304, 257, 173, 250, 8, 58, 0, 24)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 36, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.961103323086985, y=-0.25609891050187267, z=0.052367222404815714, w=-0.08917075982917921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03111111111111111, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.17, z=0.01)>	COMP<309>
[1740779369.617549]	Q_Header<(2621443, 18426, 257, 173, 250, 8, 58, 122, 66)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 32, 11, 0, 43, 91, 253, 253, 253, 253, 177, 227, 128, 177, 114, 35, 0, 78, 208, 253, 253, 253, 253, 217, 124, 91, 253, 253, 253, 253, 110, 129, 71, 0, 129, 253, 253, 253, 253, 253, 253, 202, 253, 253, 128, 38, 0, 0, 72, 143, 81, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 226, 34, 0, 108, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9668635236515699, y=-0.23834366895141598, z=0.02978532918010013, w=-0.0864873185413973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.01)>	COMP<326>
[1740779369.6275969]	Q_Header<(2621443, 18427, 257, 173, 250, 8, 58, 123, 74)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 18, 5, 39, 91, 173, 253, 253, 253, 208, 159, 179, 112, 146, 98, 28, 20, 76, 246, 253, 253, 158, 253, 213, 144, 123, 197, 240, 253, 253, 229, 147, 106, 62, 87, 224, 253, 253, 253, 253, 253, 159, 253, 253, 114, 0, 0, 0, 144, 216, 99, 0, 0, 0, 0, 0, 0, 0, 85, 253, 253, 253, 76, 70, 234, 176, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9668635236515699, y=-0.23834366895141598, z=0.02978532918010013, w=-0.0864873185413973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.01)>	COMP<326>
[1740779369.6376429]	Q_Header<(2621443, 18428, 257, 173, 250, 8, 58, 124, 74)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 3, 0, 16, 30, 149, 253, 253, 253, 253, 133, 140, 149, 110, 95, 67, 0, 47, 103, 253, 253, 253, 156, 226, 176, 247, 247, 253, 253, 253, 253, 253, 140, 151, 82, 46, 174, 174, 189, 243, 253, 253, 226, 253, 253, 110, 0, 0, 0, 148, 213, 125, 0, 0, 0, 0, 0, 0, 0, 63, 253, 253, 234, 0, 105, 253, 253, 40, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9668635236515699, y=-0.23834366895141598, z=0.02978532918010013, w=-0.0864873185413973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.01)>	COMP<326>
[1740779369.6477127]	Q_Header<(2621443, 18429, 257, 173, 250, 8, 58, 125, 74)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 14, 19, 21, 233, 253, 253, 253, 245, 49, 104, 113, 81, 38, 8, 7, 93, 131, 253, 253, 253, 188, 122, 178, 253, 253, 253, 253, 253, 253, 253, 103, 182, 210, 200, 253, 157, 112, 117, 206, 252, 189, 177, 90, 253, 85, 54, 0, 130, 174, 54, 0, 0, 0, 0, 0, 0, 0, 60, 206, 231, 165, 0, 121, 253, 253, 104, 109, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9670633663626675, y=-0.23755431847282896, z=0.029419625257940278, w=-0.08654985189991558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.01888888888888889, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.11)>	COMP<318>
[1740779369.6576657]	Q_Header<(2621443, 18430, 257, 173, 250, 8, 58, 126, 80)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 0, 10, 59, 125, 253, 253, 253, 194, 161, 40, 65, 57, 48, 21, 44, 21, 97, 130, 190, 253, 253, 217, 108, 228, 253, 253, 253, 253, 253, 253, 253, 135, 253, 253, 253, 253, 253, 151, 253, 203, 134, 87, 93, 194, 253, 191, 48, 0, 58, 80, 39, 0, 0, 0, 0, 0, 0, 0, 0, 96, 131, 0, 0, 78, 213, 189, 0, 118, 0, 116, 107, 0, 0, 0, 0, 36, 178, 117, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9670633663626675, y=-0.23755431847282896, z=0.029419625257940278, w=-0.08654985189991558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.01888888888888889, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.11)>	COMP<318>
[1740779369.6676142]	Q_Header<(2621443, 18431, 257, 173, 250, 8, 58, 127, 76)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 64, 97, 223, 253, 253, 165, 240, 140, 55, 40, 37, 0, 72, 113, 38, 110, 119, 160, 253, 253, 233, 61, 208, 253, 187, 165, 193, 253, 253, 253, 131, 253, 253, 253, 253, 253, 214, 253, 245, 120, 42, 44, 181, 253, 232, 94, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 115, 110, 60, 62, 189, 162, 0, 0, 0, 0, 145, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9670633663626675, y=-0.23755431847282896, z=0.029419625257940278, w=-0.08654985189991558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.01888888888888889, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.11)>	COMP<318>
[1740779369.6776936]	Q_Header<(2621443, 18432, 257, 173, 250, 8, 58, 128, 75)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 40, 115, 149, 253, 253, 253, 117, 204, 188, 108, 49, 22, 0, 105, 168, 88, 195, 211, 112, 253, 253, 187, 42, 141, 174, 147, 157, 81, 210, 253, 192, 101, 253, 253, 253, 253, 241, 253, 253, 253, 171, 53, 33, 117, 232, 199, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 66, 215, 113, 111, 154, 133, 0, 0, 0, 0, 180, 253, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9672170553143417, y=-0.2369367456761705, z=0.029174591559301778, w=-0.08660825402227872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=-0.11)>	COMP<318>
[1740779369.6876051]	Q_Header<(2621443, 18433, 257, 173, 250, 8, 58, 129, 75)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 58, 131, 206, 239, 253, 253, 86, 204, 253, 110, 46, 43, 10, 118, 182, 105, 253, 253, 253, 253, 244, 88, 0, 65, 124, 213, 201, 75, 95, 151, 90, 96, 181, 208, 227, 253, 143, 253, 253, 253, 158, 53, 31, 16, 119, 99, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 109, 247, 190, 66, 104, 86, 0, 0, 0, 0, 205, 251, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9672170553143417, y=-0.2369367456761705, z=0.029174591559301778, w=-0.08660825402227872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=-0.11)>	COMP<318>
[1740779369.6976247]	Q_Header<(2621443, 18434, 257, 173, 250, 8, 58, 130, 79)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63, 83, 188, 253, 253, 253, 148, 253, 253, 101, 26, 119, 46, 97, 171, 189, 253, 253, 253, 131, 115, 127, 31, 28, 113, 253, 232, 88, 0, 26, 58, 128, 136, 85, 110, 144, 131, 253, 253, 253, 99, 0, 76, 38, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 141, 37, 0, 0, 0, 0, 0, 0, 0, 0, 115, 237, 152, 50, 0, 0, 0, 0, 0, 0, 138, 169, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9672170553143417, y=-0.2369367456761705, z=0.029174591559301778, w=-0.08660825402227872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=-0.11)>	COMP<318>
[1740779369.7076852]	Q_Header<(2621443, 18435, 257, 173, 250, 8, 58, 131, 76)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 132, 253, 253, 253, 253, 253, 188, 253, 239, 167, 115, 202, 77, 65, 140, 253, 253, 253, 253, 253, 197, 183, 38, 0, 128, 253, 222, 97, 38, 73, 91, 146, 146, 0, 0, 51, 60, 123, 188, 150, 22, 0, 45, 63, 75, 0, 0, 0, 0, 0, 0, 0, 0, 54, 154, 194, 101, 0, 0, 0, 0, 0, 0, 0, 0, 42, 68, 83, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 104, 176, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9673680698795807, y=-0.2363334700343073, z=0.028870281850781856, w=-0.08667188208902799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.023333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.03)>	COMP<323>
[1740779369.7175574]	Q_Header<(2621443, 18436, 257, 173, 250, 8, 58, 132, 67)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 105, 211, 253, 253, 253, 253, 253, 190, 234, 253, 252, 161, 247, 71, 93, 131, 253, 253, 253, 253, 253, 194, 208, 48, 13, 116, 223, 172, 227, 74, 93, 138, 187, 155, 54, 0, 0, 26, 44, 12, 68, 0, 0, 59, 98, 117, 0, 0, 0, 0, 0, 0, 0, 0, 38, 146, 186, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 160, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9673680698795807, y=-0.2363334700343073, z=0.028870281850781856, w=-0.08667188208902799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.023333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.03)>	COMP<323>
[1740779369.7275767]	Q_Header<(2621443, 18437, 257, 173, 250, 8, 58, 133, 63)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 177, 253, 253, 253, 253, 236, 251, 184, 252, 253, 253, 176, 238, 42, 101, 173, 253, 253, 235, 253, 253, 80, 191, 78, 0, 131, 159, 157, 245, 99, 141, 199, 231, 190, 0, 0, 0, 0, 35, 60, 0, 0, 46, 0, 88, 136, 50, 0, 0, 0, 0, 0, 0, 0, 59, 66, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9673680698795807, y=-0.2363334700343073, z=0.028870281850781856, w=-0.08667188208902799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.023333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.03)>	COMP<323>
[1740779369.7377243]	Q_Header<(2621443, 18438, 257, 173, 250, 8, 58, 134, 64)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 214, 253, 247, 253, 253, 199, 176, 209, 253, 253, 253, 178, 194, 74, 96, 192, 253, 253, 253, 253, 240, 96, 151, 93, 83, 105, 76, 137, 184, 53, 122, 196, 217, 162, 0, 0, 0, 0, 14, 0, 8, 50, 46, 34, 66, 64, 0, 0, 0, 0, 0, 0, 0, 30, 66, 0, 159, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9673680698795807, y=-0.2363334700343073, z=0.028870281850781856, w=-0.08667188208902799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.023333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.03)>	COMP<323>
[1740779369.7476444]	Q_Header<(2621443, 18439, 257, 173, 250, 8, 58, 135, 62)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 208, 253, 253, 208, 188, 179, 229, 253, 249, 253, 253, 154, 144, 71, 67, 155, 252, 253, 253, 229, 211, 76, 99, 104, 88, 55, 50, 101, 53, 52, 70, 128, 123, 84, 0, 15, 13, 34, 18, 30, 0, 26, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 77, 180, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9675681665827037, y=-0.23552927236754265, z=0.02856379877377817, w=-0.0867289702084162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.0)>	COMP<319>
[1740779369.7605424]	Q_Header<(2621443, 18440, 257, 173, 250, 8, 58, 136, 61)>	Q_Data<(0, 0, 56, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 181, 253, 253, 253, 148, 142, 253, 253, 235, 167, 168, 94, 74, 8, 40, 90, 150, 253, 253, 253, 202, 62, 73, 91, 31, 139, 110, 56, 0, 59, 0, 16, 67, 17, 26, 140, 94, 154, 116, 67, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 24, 102, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9675681665827037, y=-0.23552927236754265, z=0.02856379877377817, w=-0.0867289702084162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.0)>	COMP<319>
[1740779369.7674303]	Q_Header<(2621443, 18441, 257, 173, 250, 8, 58, 137, 61)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 203, 253, 253, 253, 225, 58, 231, 253, 206, 78, 87, 23, 13, 42, 11, 62, 247, 253, 253, 253, 149, 39, 27, 65, 96, 180, 112, 67, 0, 41, 0, 84, 137, 77, 91, 192, 147, 182, 121, 110, 80, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 39, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9675681665827037, y=-0.23552927236754265, z=0.02856379877377817, w=-0.0867289702084162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.0)>	COMP<319>
[1740779369.7767482]	Q_Header<(2621443, 18442, 257, 173, 250, 8, 58, 138, 58)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 193, 253, 253, 253, 238, 139, 84, 214, 224, 85, 50, 38, 52, 62, 0, 53, 253, 253, 253, 194, 83, 14, 0, 0, 103, 162, 102, 59, 0, 0, 0, 115, 199, 121, 63, 206, 163, 158, 88, 78, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.967700906172919, y=-0.23498255999783907, z=0.028381010493245498, w=-0.08679096112127978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.05)>	COMP<319>
