[1740779888.0312705]	Q_Header<(2621443, 4768, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 161, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 142, 76, 102, 0, 8, 0, 0, 28, 15, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12768263375993863, y=-0.9878925000183397, z=0.08306695246045721, w=0.029418274126333854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.014444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.02)>	COMP<197>
[1740779889.2512755]	Q_Header<(2621443, 4890, 257, 173, 250, 8, 58, 122, 23)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 123, 136, 8, 140, 194, 196, 151, 54, 85, 50, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13232410635842592, y=-0.9871817787090317, z=0.08398430366660242, w=0.03015134157798081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.014444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=0.14)>	COMP<196>
[1740779889.2612648]	Q_Header<(2621443, 4891, 257, 173, 250, 8, 58, 123, 31)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 105, 135, 0, 71, 157, 172, 141, 22, 76, 42, 0, 23, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13232410635842592, y=-0.9871817787090317, z=0.08398430366660242, w=0.03015134157798081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.014444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=0.14)>	COMP<196>
[1740779889.271261]	Q_Header<(2621443, 4892, 257, 173, 250, 8, 58, 124, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 85, 135, 91, 101, 122, 123, 107, 41, 49, 34, 0, 23, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13232410635842592, y=-0.9871817787090317, z=0.08398430366660242, w=0.03015134157798081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.014444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=0.14)>	COMP<196>
[1740779889.2813632]	Q_Header<(2621443, 4893, 257, 173, 250, 8, 58, 125, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 27, 117, 105, 0, 91, 105, 68, 14, 23, 24, 0, 10, 0, 0, 0, 17, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1325036937321854, y=-0.9870945364949951, z=0.08459240880368907, w=0.030516741992672822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.017777777777777778, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.17)>	COMP<195>
[1740779889.2912679]	Q_Header<(2621443, 4894, 257, 173, 250, 8, 58, 126, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 50, 117, 89, 0, 114, 93, 104, 62, 23, 0, 19, 0, 0, 0, 23, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1325036937321854, y=-0.9870945364949951, z=0.08459240880368907, w=0.030516741992672822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.017777777777777778, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.17)>	COMP<195>
[1740779889.30128]	Q_Header<(2621443, 4895, 257, 173, 250, 8, 58, 127, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 103, 122, 147, 0, 160, 98, 124, 77, 44, 31, 0, 0, 0, 0, 16, 25, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1325036937321854, y=-0.9870945364949951, z=0.08459240880368907, w=0.030516741992672822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.017777777777777778, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.17)>	COMP<195>
[1740779889.311572]	Q_Header<(2621443, 4896, 257, 173, 250, 8, 58, 128, 35)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 103, 121, 125, 110, 164, 104, 171, 110, 51, 27, 25, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 46, 17, 0, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13269188248953798, y=-0.987010318186899, z=0.08514497519452874, w=0.03088412720317673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.14)>	COMP<197>
[1740779889.3235443]	Q_Header<(2621443, 4897, 257, 173, 250, 8, 58, 129, 35)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 115, 123, 0, 138, 182, 117, 249, 176, 75, 24, 21, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 25, 85, 78, 47, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13269188248953798, y=-0.987010318186899, z=0.08514497519452874, w=0.03088412720317673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.14)>	COMP<197>
[1740779889.3336582]	Q_Header<(2621443, 4898, 257, 173, 250, 8, 58, 130, 32)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 105, 117, 118, 45, 160, 201, 253, 236, 97, 34, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 100, 87, 78, 9, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13269188248953798, y=-0.987010318186899, z=0.08514497519452874, w=0.03088412720317673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.14)>	COMP<197>
[1740779889.3424263]	Q_Header<(2621443, 4899, 257, 173, 250, 8, 58, 131, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 123, 132, 51, 0, 112, 208, 253, 239, 106, 40, 8, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 73, 63, 71, 35, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13269188248953798, y=-0.987010318186899, z=0.08514497519452874, w=0.03088412720317673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.14)>	COMP<197>
[1740779889.3513403]	Q_Header<(2621443, 4900, 257, 173, 250, 8, 58, 132, 34)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 79, 0, 140, 26, 209, 150, 253, 213, 108, 18, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 0, 0, 7, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13311864602409337, y=-0.9868846343711901, z=0.08575501956160073, w=0.03137229897129023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.025555555555555557, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=0.05)>	COMP<197>
[1740779889.3617663]	Q_Header<(2621443, 4901, 257, 173, 250, 8, 58, 133, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 131, 127, 133, 237, 211, 240, 135, 100, 41, 37, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13311864602409337, y=-0.9868846343711901, z=0.08575501956160073, w=0.03137229897129023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.025555555555555557, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=0.05)>	COMP<197>
[1740779889.3712428]	Q_Header<(2621443, 4902, 257, 173, 250, 8, 58, 134, 31)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 7, 117, 138, 230, 243, 232, 147, 89, 57, 45, 38, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 33, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13311864602409337, y=-0.9868846343711901, z=0.08575501956160073, w=0.03137229897129023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.025555555555555557, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=0.05)>	COMP<197>
[1740779889.3824742]	Q_Header<(2621443, 4903, 257, 173, 250, 8, 58, 135, 25)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 31, 133, 146, 159, 223, 179, 183, 153, 82, 55, 38, 36, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1334199916928841, y=-0.9867952542042773, z=0.08617979335331764, w=0.031737600951646724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.12)>	COMP<196>
[1740779889.3911731]	Q_Header<(2621443, 4904, 257, 173, 250, 8, 58, 136, 24)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 111, 148, 140, 220, 167, 69, 123, 79, 46, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1334199916928841, y=-0.9867952542042773, z=0.08617979335331764, w=0.031737600951646724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.12)>	COMP<196>
[1740779889.4041226]	Q_Header<(2621443, 4905, 257, 173, 250, 8, 58, 137, 32)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 109, 146, 152, 175, 252, 188, 99, 47, 47, 0, 7, 0, 4, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1334199916928841, y=-0.9867952542042773, z=0.08617979335331764, w=0.031737600951646724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.12)>	COMP<196>
[1740779889.4129095]	Q_Header<(2621443, 4906, 257, 173, 250, 8, 58, 138, 27)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 116, 130, 159, 203, 253, 244, 99, 52, 87, 31, 0, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13379138113147843, y=-0.9867114358446534, z=0.08642727905208643, w=0.032105048574433234)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.027777777777777776, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=0.04)>	COMP<195>
