[1740779513.1401076]	Q_Header<(2621443, 32804, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 20, 0, 0, 13, 0, 0, 0, 0, 17, 0, 17, 0, 15, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 232, 39, 85, 28, 63, 87, 0, 132, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6270683356519938, y=-0.7708655907421337, z=0.06396414402990942, w=0.09197897428728388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.034444444444444444, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.23, z=-0.04)>	COMP<64>
[1740779514.318588]	Q_Header<(2621443, 32922, 257, 173, 250, 8, 58, 118, 47)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 9, 3, 0, 0, 0, 0, 10, 10, 0, 3, 11, 0, 0, 29, 0, 28, 0, 0, 47, 57, 102, 156, 141, 253, 253, 253, 253, 253, 237, 228, 253, 251, 253, 253, 118, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6512077523377435, y=-0.7531401683471195, z=0.06518791634611586, w=0.06677488809236962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.016666666666666666, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.05)>	COMP<63>
[1740779514.3286266]	Q_Header<(2621443, 32923, 257, 173, 250, 8, 58, 119, 45)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 12, 9, 0, 0, 0, 0, 0, 21, 0, 0, 16, 0, 0, 0, 0, 28, 8, 0, 49, 69, 0, 95, 137, 253, 253, 253, 253, 253, 217, 253, 247, 253, 253, 253, 137, 86, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6512077523377435, y=-0.7531401683471195, z=0.06518791634611586, w=0.06677488809236962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.016666666666666666, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.05)>	COMP<63>
[1740779514.3393943]	Q_Header<(2621443, 32924, 257, 173, 250, 8, 58, 120, 43)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 15, 0, 0, 0, 0, 0, 0, 31, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 19, 57, 112, 232, 253, 253, 253, 253, 199, 253, 234, 253, 253, 253, 149, 95, 0, 62, 67, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6512077523377435, y=-0.7531401683471195, z=0.06518791634611586, w=0.06677488809236962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.016666666666666666, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.05)>	COMP<63>
[1740779514.3486276]	Q_Header<(2621443, 32925, 257, 173, 250, 8, 58, 121, 49)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 0, 0, 0, 0, 15, 0, 0, 0, 17, 0, 28, 0, 0, 0, 0, 0, 0, 9, 26, 20, 66, 128, 176, 253, 247, 253, 215, 253, 253, 253, 253, 253, 253, 101, 73, 116, 144, 130, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6517332940379925, y=-0.7526854263042259, z=0.06500243099367504, w=0.06695555568080894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.02)>	COMP<63>
[1740779514.3585613]	Q_Header<(2621443, 32926, 257, 173, 250, 8, 58, 122, 47)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 30, 8, 25, 0, 0, 0, 8, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 18, 0, 0, 25, 62, 64, 169, 203, 253, 253, 184, 253, 253, 253, 253, 253, 81, 164, 209, 145, 168, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6517332940379925, y=-0.7526854263042259, z=0.06500243099367504, w=0.06695555568080894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.02)>	COMP<63>
[1740779514.3685794]	Q_Header<(2621443, 32927, 257, 173, 250, 8, 58, 123, 45)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 21, 20, 14, 0, 0, 25, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 62, 168, 201, 253, 253, 253, 253, 253, 253, 253, 41, 214, 239, 120, 166, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 236, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6517332940379925, y=-0.7526854263042259, z=0.06500243099367504, w=0.06695555568080894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.02)>	COMP<63>
[1740779514.378666]	Q_Header<(2621443, 32928, 257, 173, 250, 8, 58, 124, 54)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 12, 0, 7, 0, 0, 0, 7, 0, 0, 31, 0, 0, 0, 0, 14, 0, 0, 0, 23, 0, 0, 0, 0, 0, 29, 79, 102, 253, 253, 253, 253, 253, 253, 253, 159, 237, 253, 221, 196, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 253, 253, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6524858909057972, y=-0.7520372929700961, z=0.06469925578673012, w=0.06720177417093384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<60>
[1740779514.3887925]	Q_Header<(2621443, 32929, 257, 173, 250, 8, 58, 125, 46)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 15, 13, 0, 15, 0, 0, 0, 0, 20, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 49, 216, 253, 215, 253, 253, 253, 253, 253, 253, 253, 248, 180, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6524858909057972, y=-0.7520372929700961, z=0.06469925578673012, w=0.06720177417093384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<60>
[1740779514.3986366]	Q_Header<(2621443, 32930, 257, 173, 250, 8, 58, 126, 53)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 17, 0, 18, 0, 0, 29, 19, 0, 0, 0, 16, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 133, 163, 97, 249, 253, 253, 253, 253, 253, 253, 253, 67, 188, 104, 0, 0, 82, 34, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6524858909057972, y=-0.7520372929700961, z=0.06469925578673012, w=0.06720177417093384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<60>
[1740779514.408898]	Q_Header<(2621443, 32931, 257, 173, 250, 8, 58, 127, 48)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 15, 0, 8, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 102, 57, 129, 253, 253, 253, 247, 253, 253, 253, 221, 253, 139, 36, 69, 72, 59, 0, 0, 0, 0, 0, 0, 0, 191, 188, 253, 253, 106, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6531403092886211, y=-0.7514684130419123, z=0.06445343113809773, w=0.06744416799961932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.1)>	COMP<60>
[1740779514.418626]	Q_Header<(2621443, 32932, 257, 173, 250, 8, 58, 128, 53)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 20, 43, 25, 69, 197, 253, 253, 253, 253, 253, 253, 253, 253, 151, 107, 117, 46, 49, 0, 0, 0, 0, 0, 0, 98, 195, 176, 253, 253, 84, 130, 51, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6531403092886211, y=-0.7514684130419123, z=0.06445343113809773, w=0.06744416799961932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.1)>	COMP<60>
[1740779514.4285166]	Q_Header<(2621443, 32933, 257, 173, 250, 8, 58, 129, 50)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 11, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 103, 141, 230, 253, 253, 253, 253, 253, 253, 180, 91, 148, 76, 150, 0, 0, 40, 0, 0, 0, 17, 136, 104, 175, 143, 114, 52, 130, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6531403092886211, y=-0.7514684130419123, z=0.06445343113809773, w=0.06744416799961932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.1)>	COMP<60>
[1740779514.4386957]	Q_Header<(2621443, 32934, 257, 173, 250, 8, 58, 130, 54)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 22, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 167, 253, 253, 253, 253, 197, 253, 122, 223, 200, 127, 253, 200, 95, 72, 16, 0, 0, 0, 26, 0, 114, 104, 200, 153, 102, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6531403092886211, y=-0.7514684130419123, z=0.06445343113809773, w=0.06744416799961932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.1)>	COMP<60>
[1740779514.448713]	Q_Header<(2621443, 32935, 257, 173, 250, 8, 58, 131, 72)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 7, 0, 10, 0, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 108, 253, 253, 253, 253, 253, 253, 208, 253, 253, 134, 253, 253, 179, 118, 54, 0, 0, 0, 0, 0, 44, 126, 253, 253, 48, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 253, 253, 104, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 116, 124, 185, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6538071969225, y=-0.7509139230524196, z=0.06402574211834415, w=0.06756577361773783)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.03333333333333333, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=-0.02)>	COMP<61>
[1740779514.458912]	Q_Header<(2621443, 32936, 257, 173, 250, 8, 58, 132, 77)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 0, 22, 0, 10, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 171, 253, 250, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 69, 77, 83, 69, 73, 12, 0, 54, 38, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 212, 117, 170, 253, 253, 253, 184, 0, 0, 0, 103, 151, 0, 0, 0, 0, 0, 0, 0, 159, 224, 0, 230, 253, 253, 162, 0, 217, 253, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6538071969225, y=-0.7509139230524196, z=0.06402574211834415, w=0.06756577361773783)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.03333333333333333, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=-0.02)>	COMP<61>
[1740779514.4704652]	Q_Header<(2621443, 32937, 257, 173, 250, 8, 58, 133, 86)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 11, 0, 27, 25, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 84, 114, 105, 253, 253, 231, 253, 253, 253, 253, 158, 253, 253, 253, 159, 158, 0, 151, 89, 16, 32, 69, 144, 162, 0, 0, 0, 49, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 0, 18, 0, 89, 126, 0, 0, 0, 0, 0, 0, 0, 253, 210, 253, 253, 253, 253, 253, 0, 149, 229, 104, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6538071969225, y=-0.7509139230524196, z=0.06402574211834415, w=0.06756577361773783)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.03333333333333333, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=-0.02)>	COMP<61>
[1740779514.4787884]	Q_Header<(2621443, 32938, 257, 173, 250, 8, 58, 134, 89)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 0, 0, 15, 0, 17, 11, 30, 17, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 45, 136, 186, 253, 253, 191, 253, 253, 253, 253, 253, 253, 208, 170, 89, 166, 133, 0, 0, 85, 62, 40, 0, 0, 0, 21, 28, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 253, 253, 253, 218, 253, 253, 253, 253, 60, 0, 0, 42, 139, 0, 0, 0, 0, 0, 0, 175, 253, 147, 253, 242, 253, 253, 253, 108, 0, 0, 110, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6547245808527873, y=-0.7501225970616907, z=0.06353764227349228, w=0.06793217660941105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.043333333333333335, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.01, z=-0.1)>	COMP<61>
