[1740779685.5698097]	Q_Header<(2621443, 50054, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 203, 253, 253, 253, 253, 249, 253, 204, 230, 149, 156, 149, 253, 253, 253, 253, 253, 177, 109, 58, 54, 63, 162, 182, 134, 125, 40, 29, 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8127908146650461, y=-0.575917558547674, z=0.03332460650350042, w=0.08111428945632246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.18)>	COMP<170>
[1740779686.7798424]	Q_Header<(2621443, 50175, 257, 173, 250, 8, 58, 121, 27)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 28, 107, 137, 50, 111, 208, 144, 56, 55, 41, 0, 27, 27, 5, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7873968236925537, y=-0.6094833486856709, z=0.03729164090195723, w=0.08453178829658063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.27)>	COMP<167>
[1740779686.7897499]	Q_Header<(2621443, 50176, 257, 173, 250, 8, 58, 122, 26)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 102, 132, 103, 48, 164, 206, 123, 76, 23, 36, 0, 25, 0, 17, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7873968236925537, y=-0.6094833486856709, z=0.03729164090195723, w=0.08453178829658063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.27)>	COMP<167>
[1740779686.8014503]	Q_Header<(2621443, 50177, 257, 173, 250, 8, 58, 123, 26)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 123, 111, 0, 82, 167, 227, 143, 86, 48, 29, 19, 15, 15, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7873968236925537, y=-0.6094833486856709, z=0.03729164090195723, w=0.08453178829658063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.27)>	COMP<167>
[1740779686.8100173]	Q_Header<(2621443, 50178, 257, 173, 250, 8, 58, 124, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 117, 135, 64, 156, 233, 198, 113, 60, 60, 30, 33, 0, 11, 15, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7867233185851544, y=-0.6102751328574832, z=0.03826807763792799, w=0.08465362628996191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.24)>	COMP<171>
[1740779686.8197675]	Q_Header<(2621443, 50179, 257, 173, 250, 8, 58, 125, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 110, 118, 109, 159, 244, 200, 91, 17, 56, 59, 52, 24, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7867233185851544, y=-0.6102751328574832, z=0.03826807763792799, w=0.08465362628996191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.24)>	COMP<171>
[1740779686.83081]	Q_Header<(2621443, 50180, 257, 173, 250, 8, 58, 126, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 104, 117, 123, 129, 224, 208, 147, 82, 60, 76, 47, 22, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7867233185851544, y=-0.6102751328574832, z=0.03826807763792799, w=0.08465362628996191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.03888888888888889, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.24)>	COMP<171>
[1740779686.8434162]	Q_Header<(2621443, 50181, 257, 173, 250, 8, 58, 127, 31)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 91, 19, 133, 144, 182, 149, 253, 156, 29, 98, 48, 40, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7862357730680652, y=-0.6108860311006261, z=0.03893948324929558, w=0.08447060316148132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.044444444444444446, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.07)>	COMP<171>
[1740779686.8507628]	Q_Header<(2621443, 50182, 257, 173, 250, 8, 58, 128, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 15, 0, 143, 27, 165, 233, 253, 211, 60, 154, 149, 104, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7862357730680652, y=-0.6108860311006261, z=0.03893948324929558, w=0.08447060316148132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.044444444444444446, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.07)>	COMP<171>
[1740779686.8595307]	Q_Header<(2621443, 50183, 257, 173, 250, 8, 58, 129, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 7, 146, 73, 253, 250, 253, 214, 52, 189, 233, 155, 33, 7, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7862357730680652, y=-0.6108860311006261, z=0.03893948324929558, w=0.08447060316148132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.044444444444444446, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.07)>	COMP<171>
[1740779686.8707364]	Q_Header<(2621443, 50184, 257, 173, 250, 8, 58, 130, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 124, 122, 158, 252, 192, 248, 203, 95, 180, 253, 169, 49, 29, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7862357730680652, y=-0.6108860311006261, z=0.03893948324929558, w=0.08447060316148132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.044444444444444446, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.07)>	COMP<171>
[1740779686.8808017]	Q_Header<(2621443, 50185, 257, 173, 250, 8, 58, 131, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 135, 131, 118, 253, 253, 195, 174, 129, 147, 216, 139, 41, 16, 12, 15, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7857847713770963, y=-0.6114643342904887, z=0.039612732377173804, w=0.08416942673054341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.04777777777777778, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=0.07)>	COMP<168>
[1740779686.8906894]	Q_Header<(2621443, 50186, 257, 173, 250, 8, 58, 132, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 116, 148, 162, 230, 253, 214, 139, 119, 109, 139, 84, 30, 35, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7857847713770963, y=-0.6114643342904887, z=0.039612732377173804, w=0.08416942673054341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.04777777777777778, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=0.07)>	COMP<168>
[1740779686.8995025]	Q_Header<(2621443, 50187, 257, 173, 250, 8, 58, 133, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 114, 142, 124, 248, 253, 165, 41, 119, 101, 81, 55, 31, 35, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7857847713770963, y=-0.6114643342904887, z=0.039612732377173804, w=0.08416942673054341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.04777777777777778, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=0.07)>	COMP<168>
[1740779686.9078236]	Q_Header<(2621443, 50188, 257, 173, 250, 8, 58, 134, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 72, 75, 132, 215, 253, 83, 106, 156, 118, 53, 83, 34, 20, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852043065327584, y=-0.6122335327501048, z=0.040404605590725694, w=0.08361678196268006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.052222222222222225, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.17, z=0.01)>	COMP<173>
[1740779686.9197607]	Q_Header<(2621443, 50189, 257, 173, 250, 8, 58, 135, 31)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 159, 253, 253, 178, 163, 192, 135, 83, 97, 29, 15, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852043065327584, y=-0.6122335327501048, z=0.040404605590725694, w=0.08361678196268006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.052222222222222225, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.17, z=0.01)>	COMP<173>
[1740779686.933059]	Q_Header<(2621443, 50190, 257, 173, 250, 8, 58, 136, 27)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 253, 225, 244, 218, 201, 146, 102, 97, 46, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852043065327584, y=-0.6122335327501048, z=0.040404605590725694, w=0.08361678196268006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.052222222222222225, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.17, z=0.01)>	COMP<173>
[1740779686.9438293]	Q_Header<(2621443, 50191, 257, 173, 250, 8, 58, 137, 24)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 146, 253, 253, 220, 229, 207, 143, 140, 91, 71, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7847751731278036, y=-0.6128423948807183, z=0.04089278005876718, w=0.0829452061192009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04888888888888889, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.22, z=-0.16)>	COMP<173>
