[1740780422.965138]	Q_Header<(2621443, 58268, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 62, 57, 41, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 33, 89, 125, 116, 74, 34, 29, 26, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33324783341549485, y=-0.9378546168978927, z=0.09619021711773258, w=-0.01104722671212538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.022222222222222223, z=0.13777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=-0.07)>	COMP<90>
[1740780424.2952607]	Q_Header<(2621443, 58401, 257, 173, 250, 8, 58, 133, 55)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 153, 253, 253, 253, 253, 253, 187, 253, 253, 253, 171, 135, 44, 0, 0, 0, 54, 79, 133, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 157, 100, 0, 56, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 64, 110, 30, 39, 253, 253, 0, 119, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940586028824856, y=-0.9504110759829941, z=0.10088810098894743, w=-0.008361566748630247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.15)>	COMP<83>
[1740780424.305333]	Q_Header<(2621443, 58402, 257, 173, 250, 8, 58, 134, 51)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 113, 253, 253, 253, 253, 253, 253, 253, 253, 238, 210, 143, 0, 0, 0, 89, 244, 253, 253, 205, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 103, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 253, 253, 253, 191, 253, 146, 91, 231, 222, 100, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940586028824856, y=-0.9504110759829941, z=0.10088810098894743, w=-0.008361566748630247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.15)>	COMP<83>
[1740780424.3153057]	Q_Header<(2621443, 58403, 257, 173, 250, 8, 58, 135, 45)>	Q_Data<(0, 0, 54, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 75, 253, 253, 253, 253, 253, 253, 253, 253, 220, 203, 135, 0, 4, 6, 191, 253, 253, 253, 253, 99, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 253, 253, 253, 128, 253, 149, 0, 0, 58, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940121822745935, y=-0.9504583147975858, z=0.10058793364926928, w=-0.008239909613259317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.011111111111111112, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.14)>	COMP<84>
[1740780424.3266525]	Q_Header<(2621443, 58404, 257, 173, 250, 8, 58, 136, 42)>	Q_Data<(0, 0, 29, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 198, 253, 253, 253, 253, 253, 253, 253, 192, 162, 99, 12, 43, 126, 253, 253, 253, 253, 253, 167, 99, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 234, 133, 36, 167, 50, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940121822745935, y=-0.9504583147975858, z=0.10058793364926928, w=-0.008239909613259317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.011111111111111112, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.14)>	COMP<84>
[1740780424.3354151]	Q_Header<(2621443, 58405, 257, 173, 250, 8, 58, 137, 41)>	Q_Data<(0, 0, 11, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 248, 153, 190, 253, 253, 253, 170, 91, 82, 69, 42, 200, 253, 253, 253, 253, 253, 226, 167, 76, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940121822745935, y=-0.9504583147975858, z=0.10058793364926928, w=-0.008239909613259317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.011111111111111112, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.14)>	COMP<84>
[1740780424.345256]	Q_Header<(2621443, 58406, 257, 173, 250, 8, 58, 138, 49)>	Q_Data<(0, 0, 41, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 0, 113, 232, 253, 253, 253, 253, 253, 253, 230, 54, 95, 118, 59, 222, 253, 253, 253, 253, 253, 194, 216, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 119, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29401176550462055, y=-0.9505180037790026, z=0.10003846453437266, w=-0.00805678909001659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.21)>	COMP<81>
[1740780424.3552988]	Q_Header<(2621443, 58407, 257, 173, 250, 8, 58, 139, 56)>	Q_Data<(0, 0, 33, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 75, 166, 253, 253, 253, 253, 253, 253, 253, 65, 74, 185, 180, 179, 253, 253, 253, 253, 253, 129, 216, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 108, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 155, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 237, 0, 209, 194, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29401176550462055, y=-0.9505180037790026, z=0.10003846453437266, w=-0.00805678909001659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.21)>	COMP<81>
[1740780424.3653097]	Q_Header<(2621443, 58408, 257, 173, 250, 8, 58, 140, 66)>	Q_Data<(0, 0, 16, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 50, 122, 253, 253, 253, 253, 253, 253, 253, 135, 35, 226, 253, 162, 253, 253, 253, 253, 253, 129, 170, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 95, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 241, 33, 0, 39, 0, 0, 0, 0, 0, 0, 75, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 227, 63, 253, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29401176550462055, y=-0.9505180037790026, z=0.10003846453437266, w=-0.00805678909001659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.06, z=-0.21)>	COMP<81>
[1740780424.3766077]	Q_Header<(2621443, 58409, 257, 173, 250, 8, 58, 141, 69)>	Q_Data<(0, 0, 41, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 3, 33, 93, 232, 253, 253, 253, 253, 253, 245, 205, 161, 152, 253, 210, 149, 235, 253, 253, 209, 97, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 197, 0, 0, 149, 150, 0, 0, 0, 0, 0, 30, 97, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 126, 106, 253, 249, 197, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29400146401807636, y=-0.9506067681298607, z=0.09924151556848498, w=-0.00781237022925343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.0011111111111111111, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.3)>	COMP<81>
[1740780424.3853126]	Q_Header<(2621443, 58410, 257, 173, 250, 8, 58, 142, 58)>	Q_Data<(0, 0, 63, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 33, 63, 145, 253, 253, 253, 253, 253, 182, 239, 253, 253, 181, 226, 112, 156, 253, 244, 141, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 136, 0, 69, 238, 239, 0, 0, 0, 0, 11, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 172, 139, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29400146401807636, y=-0.9506067681298607, z=0.09924151556848498, w=-0.00781237022925343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.0011111111111111111, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.3)>	COMP<81>
[1740780424.3952005]	Q_Header<(2621443, 58411, 257, 173, 250, 8, 58, 143, 45)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 86, 186, 253, 253, 253, 253, 253, 195, 253, 253, 242, 206, 163, 161, 191, 163, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 117, 0, 87, 223, 242, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29400146401807636, y=-0.9506067681298607, z=0.09924151556848498, w=-0.00781237022925343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.0011111111111111111, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.3)>	COMP<81>
[1740780424.4052649]	Q_Header<(2621443, 58412, 257, 173, 250, 8, 58, 144, 41)>	Q_Data<(0, 0, 38, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 44, 109, 253, 253, 253, 253, 253, 186, 253, 253, 253, 181, 235, 183, 167, 141, 57, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 50, 0, 145, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29400146401807636, y=-0.9506067681298607, z=0.09924151556848498, w=-0.00781237022925343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.0011111111111111111, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.3)>	COMP<81>
[1740780424.4152806]	Q_Header<(2621443, 58413, 257, 173, 250, 8, 58, 145, 37)>	Q_Data<(0, 0, 34, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 19, 10, 63, 238, 251, 253, 253, 199, 182, 253, 253, 253, 168, 253, 180, 175, 140, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.294004343900404, y=-0.9506771145095895, z=0.09857110554269305, w=-0.0076293425342641675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.23)>	COMP<84>
[1740780424.4251654]	Q_Header<(2621443, 58414, 257, 173, 250, 8, 58, 146, 30)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 49, 159, 166, 253, 253, 253, 185, 253, 253, 253, 216, 253, 141, 163, 127, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.294004343900404, y=-0.9506771145095895, z=0.09857110554269305, w=-0.0076293425342641675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.23)>	COMP<84>
[1740780424.4352314]	Q_Header<(2621443, 58415, 257, 173, 250, 8, 58, 147, 31)>	Q_Data<(0, 0, 40, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36, 70, 123, 216, 185, 253, 236, 253, 230, 253, 253, 253, 143, 118, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.294004343900404, y=-0.9506771145095895, z=0.09857110554269305, w=-0.0076293425342641675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.23)>	COMP<84>
[1740780424.4453223]	Q_Header<(2621443, 58416, 257, 173, 250, 8, 58, 148, 46)>	Q_Data<(0, 0, 31, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 108, 166, 253, 253, 179, 253, 253, 253, 253, 253, 125, 56, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 109, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 191, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940104577018099, y=-0.9507579197884768, z=0.09777968719914874, w=-0.00750742916697584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=-0.012222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.05, z=-0.28)>	COMP<84>
[1740780424.4553719]	Q_Header<(2621443, 58417, 257, 173, 250, 8, 58, 149, 72)>	Q_Data<(0, 0, 4, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 0, 9, 0, 0, 0, 68, 237, 253, 253, 219, 253, 253, 253, 253, 253, 80, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 53, 0, 0, 0, 0, 0, 42, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 197, 253, 199, 98, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 110, 137, 86, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 168, 253, 177, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2940104577018099, y=-0.9507579197884768, z=0.09777968719914874, w=-0.00750742916697584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=-0.012222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.05, z=-0.28)>	COMP<84>
