[1740780435.4652424]	Q_Header<(2621443, 59518, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 47, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 49, 0, 0, 29, 60, 131, 117, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6189836792973342, y=-0.7803674528958108, z=0.07898283019532101, w=-0.04059009434303592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.03666666666666667, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=-0.01)>	COMP<169>
[1740780436.7681694]	Q_Header<(2621443, 59648, 257, 173, 250, 8, 58, 130, 32)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 2, 0, 0, 0, 0, 0, 0, 70, 253, 253, 211, 253, 253, 223, 125, 145, 79, 42, 0, 122, 183, 110, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6735659307169751, y=-0.7339280823551673, z=0.07366745907714653, w=-0.04723994476032428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.024444444444444446, z=-0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=-0.05)>	COMP<171>
[1740780436.7711768]	Q_Header<(2621443, 59649, 257, 173, 250, 8, 58, 131, 31)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 38, 0, 0, 0, 0, 0, 0, 33, 253, 253, 223, 253, 207, 192, 86, 110, 76, 54, 11, 101, 149, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6735659307169751, y=-0.7339280823551673, z=0.07366745907714653, w=-0.04723994476032428)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.024444444444444446, z=-0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=-0.05)>	COMP<171>
[1740780436.7797327]	Q_Header<(2621443, 59650, 257, 173, 250, 8, 58, 132, 34)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 36, 3, 4, 0, 0, 0, 13, 81, 174, 181, 253, 253, 253, 129, 11, 25, 28, 35, 20, 72, 87, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.675118299940555, y=-0.732492063790489, z=0.07367035422007502, w=-0.04736387313569032)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.023333333333333334, z=-0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.02)>	COMP<170>
[1740780436.7953165]	Q_Header<(2621443, 59651, 257, 173, 250, 8, 58, 133, 38)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 31, 0, 3, 0, 0, 0, 11, 121, 204, 210, 253, 253, 253, 62, 75, 119, 148, 98, 30, 35, 38, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.675118299940555, y=-0.732492063790489, z=0.07367035422007502, w=-0.04736387313569032)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.023333333333333334, z=-0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.02)>	COMP<170>
[1740780436.8077846]	Q_Header<(2621443, 59652, 257, 173, 250, 8, 58, 134, 31)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 0, 0, 0, 0, 0, 17, 112, 219, 198, 253, 253, 253, 64, 135, 215, 253, 181, 60, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6762246514875176, y=-0.7314627875644383, z=0.0736711936407107, w=-0.047486486041816836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.022222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.1)>	COMP<170>
[1740780436.8155136]	Q_Header<(2621443, 59653, 257, 173, 250, 8, 58, 135, 34)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 89, 239, 253, 253, 253, 253, 111, 182, 253, 253, 244, 87, 22, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6762246514875176, y=-0.7314627875644383, z=0.0736711936407107, w=-0.047486486041816836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.022222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.1)>	COMP<170>
[1740780436.825166]	Q_Header<(2621443, 59654, 257, 173, 250, 8, 58, 136, 24)>	Q_Data<(0, 0, 48, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 149, 187, 253, 253, 253, 253, 253, 160, 228, 253, 253, 253, 95, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6762246514875176, y=-0.7314627875644383, z=0.0736711936407107, w=-0.047486486041816836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.022222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.1)>	COMP<170>
[1740780436.836185]	Q_Header<(2621443, 59655, 257, 173, 250, 8, 58, 137, 24)>	Q_Data<(0, 0, 38, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 198, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 209, 78, 35, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6762246514875176, y=-0.7314627875644383, z=0.0736711936407107, w=-0.047486486041816836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.022222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.1)>	COMP<170>
[1740780436.8464622]	Q_Header<(2621443, 59656, 257, 173, 250, 8, 58, 138, 25)>	Q_Data<(0, 0, 44, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 63, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 130, 65, 65, 27, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6772380066161281, y=-0.7305210617509407, z=0.07366855389200312, w=-0.04754581895763913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.02, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.05)>	COMP<166>
[1740780436.8549986]	Q_Header<(2621443, 59657, 257, 173, 250, 8, 58, 139, 31)>	Q_Data<(0, 0, 33, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60, 54, 179, 231, 253, 253, 201, 253, 253, 242, 253, 246, 120, 69, 60, 89, 44, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6772380066161281, y=-0.7305210617509407, z=0.07366855389200312, w=-0.04754581895763913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.02, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.05)>	COMP<166>
[1740780436.8649616]	Q_Header<(2621443, 59658, 257, 173, 250, 8, 58, 140, 29)>	Q_Data<(0, 0, 24, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 0, 159, 253, 253, 253, 253, 161, 195, 175, 208, 186, 88, 55, 29, 77, 46, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6772380066161281, y=-0.7305210617509407, z=0.07366855389200312, w=-0.04754581895763913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.02, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.05)>	COMP<166>
[1740780436.8767977]	Q_Header<(2621443, 59659, 257, 173, 250, 8, 58, 141, 28)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 14, 29, 164, 253, 253, 253, 253, 80, 53, 116, 114, 111, 52, 22, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6785347530157441, y=-0.7293165209845395, z=0.07367018502203859, w=-0.04754687169193709)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.07)>	COMP<167>
[1740780436.8863826]	Q_Header<(2621443, 59660, 257, 173, 250, 8, 58, 142, 24)>	Q_Data<(0, 0, 67, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 78, 180, 253, 253, 253, 253, 113, 133, 144, 53, 38, 22, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6785347530157441, y=-0.7293165209845395, z=0.07367018502203859, w=-0.04754687169193709)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.07)>	COMP<167>
[1740780436.8950636]	Q_Header<(2621443, 59661, 257, 173, 250, 8, 58, 143, 34)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 99, 162, 253, 253, 253, 253, 97, 202, 205, 91, 40, 28, 34, 17, 0, 3, 0, 0, 0, 0, 0, 66, 85, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6785347530157441, y=-0.7293165209845395, z=0.07367018502203859, w=-0.04754687169193709)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.07)>	COMP<167>
[1740780436.905179]	Q_Header<(2621443, 59662, 257, 173, 250, 8, 58, 144, 33)>	Q_Data<(0, 0, 48, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 35, 76, 102, 253, 253, 253, 253, 167, 249, 243, 136, 58, 62, 59, 22, 0, 0, 0, 0, 0, 0, 25, 149, 197, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6785347530157441, y=-0.7293165209845395, z=0.07367018502203859, w=-0.04754687169193709)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.07)>	COMP<167>
[1740780436.9153514]	Q_Header<(2621443, 59663, 257, 173, 250, 8, 58, 145, 35)>	Q_Data<(0, 0, 43, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 85, 152, 148, 253, 253, 253, 242, 211, 253, 220, 139, 29, 74, 70, 20, 0, 0, 0, 0, 0, 0, 83, 229, 253, 214, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.679456125457443, y=-0.7284682767997289, z=0.07360978146799105, w=-0.04748624376624961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.015555555555555555, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<167>
[1740780436.9252634]	Q_Header<(2621443, 59664, 257, 173, 250, 8, 58, 146, 38)>	Q_Data<(0, 0, 64, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 42, 95, 177, 131, 253, 253, 213, 179, 219, 228, 157, 120, 42, 71, 71, 30, 0, 0, 0, 0, 0, 0, 109, 253, 253, 224, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.679456125457443, y=-0.7284682767997289, z=0.07360978146799105, w=-0.04748624376624961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.015555555555555555, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<167>
