[1740780425.4651442]	Q_Header<(2621443, 58518, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 59, 79, 68, 63, 86, 0, 40, 0, 0, 37, 57, 0, 0, 0, 27, 51, 38, 122, 122, 90, 60, 11, 0, 0, 0, 0, 0, 0, 28, 8, 2, 0, 0, 0, 6, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3160308709192673, y=-0.944125442690256, z=0.09270971280926361, w=-0.012511844059183043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.02666666666666667, z=-0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.28)>	COMP<83>
[1740780426.6452768]	Q_Header<(2621443, 58636, 257, 173, 250, 8, 58, 118, 34)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 99, 159, 78, 104, 241, 253, 253, 253, 170, 192, 135, 39, 0, 26, 0, 0, 0, 0, 0, 0, 43, 102, 120, 47, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3809807775493758, y=-0.9201644028090981, z=0.0888670317385279, w=-0.01593014785972238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.05333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.37, y=-0.49, z=0.02)>	COMP<91>
[1740780426.6552482]	Q_Header<(2621443, 58637, 257, 173, 250, 8, 58, 119, 33)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 66, 112, 100, 229, 253, 253, 253, 253, 135, 170, 135, 66, 0, 26, 0, 0, 0, 0, 0, 0, 41, 25, 83, 108, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3809807775493758, y=-0.9201644028090981, z=0.0888670317385279, w=-0.01593014785972238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.05333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.37, y=-0.49, z=0.02)>	COMP<91>
[1740780426.6651483]	Q_Header<(2621443, 58638, 257, 173, 250, 8, 58, 120, 33)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 62, 97, 236, 253, 253, 253, 253, 122, 135, 132, 67, 13, 16, 0, 0, 0, 0, 0, 23, 54, 120, 111, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3809807775493758, y=-0.9201644028090981, z=0.0888670317385279, w=-0.01593014785972238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.05333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.37, y=-0.49, z=0.02)>	COMP<91>
[1740780426.675289]	Q_Header<(2621443, 58639, 257, 173, 250, 8, 58, 121, 31)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 29, 111, 253, 253, 253, 253, 253, 164, 58, 121, 53, 0, 0, 0, 0, 0, 0, 0, 70, 131, 202, 242, 183, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38178073785580346, y=-0.9197528279375063, z=0.08972305110280274, w=-0.015747311009879663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.028888888888888888, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.42, z=-0.03)>	COMP<91>
[1740780426.6852126]	Q_Header<(2621443, 58640, 257, 173, 250, 8, 58, 122, 38)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 126, 253, 253, 253, 253, 253, 148, 9, 132, 84, 9, 3, 0, 16, 0, 0, 0, 83, 227, 253, 253, 253, 62, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38178073785580346, y=-0.9197528279375063, z=0.08972305110280274, w=-0.015747311009879663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.028888888888888888, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.42, z=-0.03)>	COMP<91>
[1740780426.6951025]	Q_Header<(2621443, 58641, 257, 173, 250, 8, 58, 123, 28)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 253, 140, 91, 175, 128, 0, 0, 0, 0, 0, 0, 0, 83, 236, 253, 253, 253, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38178073785580346, y=-0.9197528279375063, z=0.08972305110280274, w=-0.015747311009879663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.028888888888888888, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.42, z=-0.03)>	COMP<91>
[1740780426.7051775]	Q_Header<(2621443, 58642, 257, 173, 250, 8, 58, 124, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 109, 253, 253, 253, 253, 137, 120, 197, 135, 29, 0, 0, 0, 0, 0, 0, 85, 133, 253, 253, 253, 253, 23, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38178073785580346, y=-0.9197528279375063, z=0.08972305110280274, w=-0.015747311009879663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.028888888888888888, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.43, y=-0.42, z=-0.03)>	COMP<91>
[1740780426.7152882]	Q_Header<(2621443, 58643, 257, 173, 250, 8, 58, 125, 31)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 253, 253, 253, 184, 125, 103, 150, 95, 47, 18, 0, 0, 0, 0, 0, 81, 253, 253, 253, 253, 253, 47, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3820207151596349, y=-0.9195596891827864, z=0.09075967461932852, w=-0.015258855853955701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0077777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=-0.3, z=0.1)>	COMP<93>
[1740780426.7252684]	Q_Header<(2621443, 58644, 257, 173, 250, 8, 58, 126, 37)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 208, 253, 253, 253, 163, 179, 133, 69, 75, 70, 73, 0, 0, 16, 0, 0, 58, 253, 253, 126, 253, 253, 165, 85, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3820207151596349, y=-0.9195596891827864, z=0.09075967461932852, w=-0.015258855853955701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0077777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=-0.3, z=0.1)>	COMP<93>
[1740780426.7354689]	Q_Header<(2621443, 58645, 257, 173, 250, 8, 58, 127, 42)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41, 235, 253, 253, 253, 249, 253, 230, 72, 87, 121, 110, 24, 0, 23, 0, 19, 110, 253, 253, 208, 253, 253, 222, 65, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3820207151596349, y=-0.9195596891827864, z=0.09075967461932852, w=-0.015258855853955701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0077777777777777776, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.41, y=-0.3, z=0.1)>	COMP<93>
[1740780426.7452385]	Q_Header<(2621443, 58646, 257, 173, 250, 8, 58, 128, 30)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 253, 253, 253, 253, 253, 253, 253, 102, 104, 104, 48, 0, 0, 0, 19, 0, 178, 253, 253, 253, 253, 253, 201, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3823936195339805, y=-0.9192705991701963, z=0.0922261387255937, w=-0.014526684987883056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.02, z=0.03)>	COMP<93>
[1740780426.7552063]	Q_Header<(2621443, 58647, 257, 173, 250, 8, 58, 129, 32)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 240, 253, 253, 253, 253, 253, 253, 177, 106, 125, 146, 48, 44, 34, 67, 75, 133, 248, 253, 250, 253, 144, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3823936195339805, y=-0.9192705991701963, z=0.0922261387255937, w=-0.014526684987883056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.02, z=0.03)>	COMP<93>
[1740780426.7682912]	Q_Header<(2621443, 58648, 257, 173, 250, 8, 58, 130, 41)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 184, 253, 253, 253, 253, 253, 227, 232, 129, 204, 212, 101, 103, 64, 108, 130, 165, 253, 253, 253, 253, 107, 83, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 35, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3823936195339805, y=-0.9192705991701963, z=0.0922261387255937, w=-0.014526684987883056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.32, y=-0.02, z=0.03)>	COMP<93>
[1740780426.775372]	Q_Header<(2621443, 58649, 257, 173, 250, 8, 58, 131, 47)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 127, 253, 253, 253, 172, 253, 253, 223, 177, 211, 203, 126, 137, 76, 123, 149, 121, 253, 253, 253, 234, 89, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3829262666790527, y=-0.918986419730076, z=0.09289349344684703, w=-0.014220883030956213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.01888888888888889, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.2, z=-0.16)>	COMP<93>
[1740780426.7886863]	Q_Header<(2621443, 58650, 257, 173, 250, 8, 58, 132, 31)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 222, 195, 208, 137, 93, 74, 144, 67, 114, 135, 80, 198, 221, 194, 133, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3829262666790527, y=-0.918986419730076, z=0.09289349344684703, w=-0.014220883030956213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.01888888888888889, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.2, z=-0.16)>	COMP<93>
[1740780426.7951639]	Q_Header<(2621443, 58651, 257, 173, 250, 8, 58, 133, 31)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 247, 253, 253, 253, 253, 253, 119, 207, 69, 247, 172, 146, 55, 77, 87, 61, 140, 192, 134, 51, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3829262666790527, y=-0.918986419730076, z=0.09289349344684703, w=-0.014220883030956213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.01888888888888889, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=0.2, z=-0.16)>	COMP<93>
[1740780426.8073995]	Q_Header<(2621443, 58652, 257, 173, 250, 8, 58, 134, 30)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 253, 253, 239, 241, 248, 253, 160, 181, 60, 55, 36, 0, 36, 101, 77, 50, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3836068466139544, y=-0.9186422670464005, z=0.09350607621520733, w=-0.014099153789629826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.011111111111111112, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.2, z=-0.04)>	COMP<92>
