[1740779700.5700316]	Q_Header<(2621443, 51554, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 83, 199, 253, 253, 253, 253, 253, 103, 246, 61, 67, 35, 81, 224, 253, 253, 171, 54, 150, 123, 48, 0, 0, 72, 112, 169, 253, 232, 66, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754715225448885, y=-0.6497936344625014, z=0.04028403144328865, w=0.08093428135424355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.022222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.03)>	COMP<162>
[1740779701.762958]	Q_Header<(2621443, 51673, 257, 173, 250, 8, 58, 119, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 34, 124, 130, 102, 0, 205, 188, 46, 101, 86, 51, 19, 24, 26, 28, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7643084816990835, y=-0.638388628820533, z=0.037843096841832916, w=0.08282755228123753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0022222222222222222, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.16, z=-0.04)>	COMP<164>
[1740779701.769716]	Q_Header<(2621443, 51674, 257, 173, 250, 8, 58, 120, 29)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 32, 106, 118, 142, 0, 185, 223, 88, 119, 105, 54, 17, 31, 20, 0, 13, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7643084816990835, y=-0.638388628820533, z=0.037843096841832916, w=0.08282755228123753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0022222222222222222, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.16, z=-0.04)>	COMP<164>
[1740779701.7843316]	Q_Header<(2621443, 51675, 257, 173, 250, 8, 58, 121, 30)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 110, 118, 148, 132, 164, 141, 99, 85, 66, 8, 0, 19, 14, 27, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646560688459526, y=-0.6379458198896789, z=0.03802528183996077, w=0.08294760516935262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.02)>	COMP<164>
[1740779701.7908087]	Q_Header<(2621443, 51676, 257, 173, 250, 8, 58, 122, 28)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 37, 123, 114, 148, 149, 229, 188, 48, 91, 88, 65, 0, 0, 0, 7, 27, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646560688459526, y=-0.6379458198896789, z=0.03802528183996077, w=0.08294760516935262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.02)>	COMP<164>
[1740779701.8017092]	Q_Header<(2621443, 51677, 257, 173, 250, 8, 58, 123, 31)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 78, 105, 115, 148, 121, 216, 220, 127, 102, 108, 77, 10, 28, 8, 17, 14, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7646560688459526, y=-0.6379458198896789, z=0.03802528183996077, w=0.08294760516935262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.02)>	COMP<164>
[1740779701.810102]	Q_Header<(2621443, 51678, 257, 173, 250, 8, 58, 124, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 77, 111, 118, 145, 140, 253, 207, 104, 123, 136, 98, 85, 52, 0, 0, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764999480287105, y=-0.6374995669059208, z=0.038207250252092526, w=0.08312823457404156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<166>
[1740779701.8198712]	Q_Header<(2621443, 51679, 257, 173, 250, 8, 58, 125, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 30, 108, 128, 113, 159, 253, 244, 253, 196, 169, 150, 149, 78, 19, 11, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764999480287105, y=-0.6374995669059208, z=0.038207250252092526, w=0.08312823457404156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<166>
[1740779701.8307846]	Q_Header<(2621443, 51680, 257, 173, 250, 8, 58, 126, 25)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 102, 127, 0, 154, 245, 253, 253, 217, 190, 185, 190, 98, 40, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764999480287105, y=-0.6374995669059208, z=0.038207250252092526, w=0.08312823457404156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<166>
[1740779701.8414497]	Q_Header<(2621443, 51681, 257, 173, 250, 8, 58, 127, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 64, 122, 61, 144, 253, 253, 253, 177, 197, 174, 185, 95, 41, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764999480287105, y=-0.6374995669059208, z=0.038207250252092526, w=0.08312823457404156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<166>
[1740779701.8511071]	Q_Header<(2621443, 51682, 257, 173, 250, 8, 58, 128, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 114, 137, 143, 253, 253, 227, 95, 172, 128, 136, 68, 0, 49, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655046678171483, y=-0.6368422663055434, z=0.03851327104071285, w=0.08337421274423733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0022222222222222222, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.06)>	COMP<166>
[1740779701.8613129]	Q_Header<(2621443, 51683, 257, 173, 250, 8, 58, 129, 29)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 129, 131, 139, 253, 253, 108, 63, 136, 66, 67, 24, 0, 30, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655046678171483, y=-0.6368422663055434, z=0.03851327104071285, w=0.08337421274423733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0022222222222222222, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.06)>	COMP<166>
[1740779701.8707833]	Q_Header<(2621443, 51684, 257, 173, 250, 8, 58, 130, 30)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 98, 116, 159, 253, 253, 190, 86, 115, 46, 29, 46, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7655046678171483, y=-0.6368422663055434, z=0.03851327104071285, w=0.08337421274423733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0022222222222222222, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.06)>	COMP<166>
[1740779701.8827722]	Q_Header<(2621443, 51685, 257, 173, 250, 8, 58, 131, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 158, 245, 142, 214, 74, 115, 50, 75, 60, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7658827830148593, y=-0.6363638743794169, z=0.03863594211415412, w=0.08349758106186864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<163>
[1740779701.8919194]	Q_Header<(2621443, 51686, 257, 173, 250, 8, 58, 132, 23)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 150, 251, 134, 251, 146, 149, 38, 104, 75, 38, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7658827830148593, y=-0.6363638743794169, z=0.03863594211415412, w=0.08349758106186864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<163>
[1740779701.9008372]	Q_Header<(2621443, 51687, 257, 173, 250, 8, 58, 133, 23)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 136, 253, 201, 253, 196, 219, 107, 128, 70, 39, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7658827830148593, y=-0.6363638743794169, z=0.03863594211415412, w=0.08349758106186864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<163>
[1740779701.9098794]	Q_Header<(2621443, 51688, 257, 173, 250, 8, 58, 134, 23)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 156, 252, 224, 243, 253, 253, 150, 158, 47, 25, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7662936148429131, y=-0.6358619577406188, z=0.03875718402431301, w=0.0834957917248192)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.02)>	COMP<165>
[1740779701.919823]	Q_Header<(2621443, 51689, 257, 173, 250, 8, 58, 135, 25)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 146, 253, 248, 156, 253, 240, 155, 165, 128, 56, 51, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7662936148429131, y=-0.6358619577406188, z=0.03875718402431301, w=0.0834957917248192)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.02)>	COMP<165>
