[1740780083.0028572]	Q_Header<(2621443, 24268, 257, 173, 250, 8, 58, 0, 66)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 101, 154, 169, 230, 242, 253, 253, 253, 222, 250, 253, 175, 232, 118, 188, 164, 70, 94, 106, 8, 0, 55, 61, 32, 91, 123, 79, 110, 201, 137, 103, 9, 170, 253, 253, 253, 253, 182, 0, 0, 33, 0, 0, 0, 0, 67, 72, 0, 0, 0, 0, 0, 45, 33, 63, 9, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44299722215219856, y=-0.8920369801259825, z=0.0860603586710664, w=-0.02484153615540711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.06666666666666667, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.07)>	COMP<164>
[1740780084.26269]	Q_Header<(2621443, 24394, 257, 173, 250, 8, 58, 126, 35)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 84, 112, 0, 129, 0, 117, 193, 98, 49, 38, 15, 15, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 70, 128, 104, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5029340810536278, y=-0.859931828636476, z=0.08233714506569707, w=-0.02819848852509418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.0, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.17)>	COMP<165>
[1740780084.2727065]	Q_Header<(2621443, 24395, 257, 173, 250, 8, 58, 127, 36)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 96, 91, 0, 78, 0, 67, 152, 90, 44, 25, 25, 12, 0, 20, 8, 6, 0, 0, 0, 0, 0, 0, 14, 114, 178, 130, 46, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5029340810536278, y=-0.859931828636476, z=0.08233714506569707, w=-0.02819848852509418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.0, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.17)>	COMP<165>
[1740780084.2827356]	Q_Header<(2621443, 24396, 257, 173, 250, 8, 58, 128, 35)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 99, 99, 123, 0, 0, 0, 98, 81, 16, 18, 0, 0, 0, 24, 19, 0, 0, 0, 0, 0, 0, 0, 54, 131, 185, 128, 63, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5047092490779319, y=-0.8587808845720767, z=0.08337559973883844, w=-0.028503956865327636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.03)>	COMP<165>
[1740780084.293437]	Q_Header<(2621443, 24397, 257, 173, 250, 8, 58, 129, 35)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 95, 70, 105, 0, 0, 0, 81, 55, 45, 19, 0, 5, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 89, 151, 192, 121, 61, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5047092490779319, y=-0.8587808845720767, z=0.08337559973883844, w=-0.028503956865327636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.03)>	COMP<165>
[1740780084.30265]	Q_Header<(2621443, 24398, 257, 173, 250, 8, 58, 130, 35)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 98, 112, 121, 0, 0, 0, 55, 70, 68, 16, 0, 6, 10, 15, 0, 0, 0, 0, 0, 0, 0, 26, 85, 172, 248, 145, 75, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5047092490779319, y=-0.8587808845720767, z=0.08337559973883844, w=-0.028503956865327636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.03)>	COMP<165>
[1740780084.3143773]	Q_Header<(2621443, 24399, 257, 173, 250, 8, 58, 131, 36)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 68, 98, 82, 123, 101, 0, 0, 69, 69, 62, 22, 9, 0, 16, 13, 0, 0, 0, 0, 0, 0, 0, 0, 45, 200, 253, 151, 145, 82, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5059981079545661, y=-0.8579384083726637, z=0.084170252215844, w=-0.028687468122876487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.0077777777777777776, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<164>
[1740780084.323456]	Q_Header<(2621443, 24400, 257, 173, 250, 8, 58, 132, 33)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 81, 86, 110, 103, 112, 0, 0, 75, 91, 40, 27, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 182, 156, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5059981079545661, y=-0.8579384083726637, z=0.084170252215844, w=-0.028687468122876487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.0077777777777777776, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<164>
[1740780084.3332853]	Q_Header<(2621443, 24401, 257, 173, 250, 8, 58, 133, 31)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 91, 87, 105, 99, 105, 12, 0, 94, 128, 60, 34, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 211, 166, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5059981079545661, y=-0.8579384083726637, z=0.084170252215844, w=-0.028687468122876487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.0077777777777777776, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<164>
[1740780084.3428059]	Q_Header<(2621443, 24402, 257, 173, 250, 8, 58, 134, 36)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 82, 98, 95, 81, 105, 0, 0, 127, 135, 62, 32, 17, 0, 0, 0, 2, 0, 11, 0, 0, 0, 0, 0, 0, 83, 137, 101, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5059981079545661, y=-0.8579384083726637, z=0.084170252215844, w=-0.028687468122876487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.0077777777777777776, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<164>
[1740780084.3557382]	Q_Header<(2621443, 24403, 257, 173, 250, 8, 58, 135, 37)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 78, 100, 97, 86, 125, 0, 0, 153, 120, 50, 14, 22, 0, 0, 15, 0, 0, 11, 0, 13, 0, 0, 0, 0, 44, 65, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072650166152236, y=-0.8571197964538064, z=0.08477813838028464, w=-0.028991803981738805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.011111111111111112, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.17)>	COMP<172>
[1740780084.3634748]	Q_Header<(2621443, 24404, 257, 173, 250, 8, 58, 136, 33)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 87, 98, 101, 0, 114, 0, 0, 165, 87, 41, 0, 0, 11, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 19, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072650166152236, y=-0.8571197964538064, z=0.08477813838028464, w=-0.028991803981738805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.011111111111111112, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.17)>	COMP<172>
[1740780084.3727205]	Q_Header<(2621443, 24405, 257, 173, 250, 8, 58, 137, 29)>	Q_Data<(0, 0, 43, 0, 67, 0, 0, 0, 0, 91, 83, 98, 4, 87, 0, 0, 163, 68, 19, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072650166152236, y=-0.8571197964538064, z=0.08477813838028464, w=-0.028991803981738805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.011111111111111112, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.17)>	COMP<172>
[1740780084.382709]	Q_Header<(2621443, 24406, 257, 173, 250, 8, 58, 138, 26)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 76, 100, 90, 45, 96, 0, 0, 163, 80, 22, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5089763896190794, y=-0.8560251666156121, z=0.08538889184279795, w=-0.02954126065183289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.025555555555555557, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<172>
[1740780084.3926485]	Q_Header<(2621443, 24407, 257, 173, 250, 8, 58, 139, 26)>	Q_Data<(0, 0, 24, 0, 64, 0, 0, 0, 0, 40, 70, 103, 115, 66, 0, 0, 164, 94, 44, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5089763896190794, y=-0.8560251666156121, z=0.08538889184279795, w=-0.02954126065183289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.025555555555555557, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<172>
[1740780084.4026895]	Q_Header<(2621443, 24408, 257, 173, 250, 8, 58, 140, 27)>	Q_Data<(0, 0, 19, 0, 59, 0, 0, 0, 0, 94, 24, 111, 91, 96, 0, 0, 132, 78, 38, 7, 0, 0, 0, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5089763896190794, y=-0.8560251666156121, z=0.08538889184279795, w=-0.02954126065183289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.025555555555555557, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<172>
[1740780084.412726]	Q_Header<(2621443, 24409, 257, 173, 250, 8, 58, 141, 29)>	Q_Data<(0, 0, 46, 0, 55, 0, 0, 0, 0, 76, 98, 111, 124, 103, 0, 0, 88, 38, 34, 0, 0, 0, 0, 10, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5101912612791488, y=-0.855282945843368, z=0.08544894913157176, w=-0.029907132196050117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.03222222222222222, z=-0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.18)>	COMP<168>
[1740780084.42272]	Q_Header<(2621443, 24410, 257, 173, 250, 8, 58, 142, 25)>	Q_Data<(0, 0, 54, 0, 52, 0, 0, 0, 0, 89, 87, 16, 104, 110, 0, 0, 63, 25, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5101912612791488, y=-0.855282945843368, z=0.08544894913157176, w=-0.029907132196050117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.03222222222222222, z=-0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.18)>	COMP<168>
