[1740780055.502584]	Q_Header<(2621443, 21518, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 183, 253, 169, 253, 253, 217, 253, 253, 253, 253, 100, 135, 253, 253, 253, 111, 15, 54, 0, 0, 0, 15, 31, 115, 214, 253, 229, 113, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 41, 105, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27753158346839946, y=-0.9558878664391035, z=0.09594890020064305, w=-0.0069581263504283125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02666666666666667, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.31)>	COMP<165>
[1740780056.8127327]	Q_Header<(2621443, 21649, 257, 173, 250, 8, 58, 131, 27)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 47, 66, 111, 127, 0, 0, 75, 0, 17, 18, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28795532365831245, y=-0.9535849887319784, z=0.08776595070382648, w=-0.007385034794967318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<167>
[1740780056.822455]	Q_Header<(2621443, 21650, 257, 173, 250, 8, 58, 132, 24)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 79, 105, 45, 0, 0, 29, 0, 23, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28795532365831245, y=-0.9535849887319784, z=0.08776595070382648, w=-0.007385034794967318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<167>
[1740780056.833445]	Q_Header<(2621443, 21651, 257, 173, 250, 8, 58, 133, 22)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 38, 109, 123, 36, 0, 0, 29, 11, 10, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28795532365831245, y=-0.9535849887319784, z=0.08776595070382648, w=-0.007385034794967318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<167>
[1740780056.843831]	Q_Header<(2621443, 21652, 257, 173, 250, 8, 58, 134, 25)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 47, 90, 97, 102, 89, 0, 0, 33, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2886402974990904, y=-0.953324763509895, z=0.08838045057701056, w=-0.006897093173482178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.07)>	COMP<167>
[1740780056.8522477]	Q_Header<(2621443, 21653, 257, 173, 250, 8, 58, 135, 25)>	Q_Data<(0, 0, 43, 0, 66, 0, 0, 0, 0, 46, 90, 97, 60, 0, 0, 0, 34, 0, 15, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2886402974990904, y=-0.953324763509895, z=0.08838045057701056, w=-0.006897093173482178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.07)>	COMP<167>
[1740780056.8632615]	Q_Header<(2621443, 21654, 257, 173, 250, 8, 58, 136, 28)>	Q_Data<(0, 0, 24, 0, 67, 0, 0, 0, 0, 73, 97, 107, 0, 0, 0, 0, 13, 0, 10, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2886402974990904, y=-0.953324763509895, z=0.08838045057701056, w=-0.006897093173482178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.07)>	COMP<167>
[1740780056.8734374]	Q_Header<(2621443, 21655, 257, 173, 250, 8, 58, 137, 22)>	Q_Data<(0, 0, 40, 0, 67, 0, 0, 0, 0, 94, 84, 111, 57, 0, 0, 0, 22, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2886402974990904, y=-0.953324763509895, z=0.08838045057701056, w=-0.006897093173482178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.07)>	COMP<167>
[1740780056.8849332]	Q_Header<(2621443, 21656, 257, 173, 250, 8, 58, 138, 25)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 80, 97, 64, 79, 120, 0, 0, 28, 11, 11, 9, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890655916621975, y=-0.9531351941294078, z=0.0890512454043805, w=-0.006652903186482163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.023333333333333334, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.02)>	COMP<174>
[1740780056.8921342]	Q_Header<(2621443, 21657, 257, 173, 250, 8, 58, 139, 23)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 83, 100, 110, 106, 134, 50, 0, 43, 7, 22, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890655916621975, y=-0.9531351941294078, z=0.0890512454043805, w=-0.006652903186482163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.023333333333333334, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.02)>	COMP<174>
[1740780056.9037895]	Q_Header<(2621443, 21658, 257, 173, 250, 8, 58, 140, 28)>	Q_Data<(0, 0, 35, 0, 57, 0, 0, 0, 0, 93, 81, 107, 80, 98, 0, 0, 58, 24, 10, 5, 0, 23, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2890655916621975, y=-0.9531351941294078, z=0.0890512454043805, w=-0.006652903186482163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.023333333333333334, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.02)>	COMP<174>
[1740780056.9125233]	Q_Header<(2621443, 21659, 257, 173, 250, 8, 58, 141, 28)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 0, 0, 89, 86, 93, 0, 0, 0, 0, 80, 46, 12, 14, 0, 22, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28948738327522466, y=-0.9529341166089147, z=0.08984301669431387, w=-0.0064696737565198845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.022222222222222223, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.01)>	COMP<165>
[1740780056.9225178]	Q_Header<(2621443, 21660, 257, 173, 250, 8, 58, 142, 29)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 35, 81, 95, 0, 77, 89, 63, 101, 56, 36, 20, 0, 15, 8, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28948738327522466, y=-0.9529341166089147, z=0.08984301669431387, w=-0.0064696737565198845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.022222222222222223, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.01)>	COMP<165>
[1740780056.9335225]	Q_Header<(2621443, 21661, 257, 173, 250, 8, 58, 143, 30)>	Q_Data<(0, 0, 67, 0, 56, 0, 0, 0, 0, 0, 45, 111, 95, 89, 58, 57, 104, 63, 31, 18, 0, 0, 9, 0, 0, 0, 21, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28948738327522466, y=-0.9529341166089147, z=0.08984301669431387, w=-0.0064696737565198845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.022222222222222223, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.01)>	COMP<165>
[1740780056.9424999]	Q_Header<(2621443, 21662, 257, 173, 250, 8, 58, 144, 28)>	Q_Data<(0, 0, 47, 0, 56, 0, 0, 0, 0, 0, 83, 108, 103, 98, 0, 0, 90, 65, 15, 22, 11, 0, 9, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.289971911688647, y=-0.9526776614498191, z=0.09100149870085722, w=-0.0063475223775245814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.017777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<165>
[1740780056.9524446]	Q_Header<(2621443, 21663, 257, 173, 250, 8, 58, 145, 29)>	Q_Data<(0, 0, 39, 0, 56, 0, 0, 0, 0, 0, 90, 96, 123, 135, 0, 0, 89, 60, 24, 37, 6, 7, 0, 20, 0, 3, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.289971911688647, y=-0.9526776614498191, z=0.09100149870085722, w=-0.0063475223775245814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.017777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<165>
[1740780056.9625273]	Q_Header<(2621443, 21664, 257, 173, 250, 8, 58, 146, 33)>	Q_Data<(0, 0, 52, 0, 54, 0, 0, 0, 0, 0, 86, 97, 123, 121, 0, 0, 107, 79, 43, 53, 0, 14, 8, 24, 0, 0, 0, 2, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.289971911688647, y=-0.9526776614498191, z=0.09100149870085722, w=-0.0063475223775245814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.017777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<165>
[1740780056.972534]	Q_Header<(2621443, 21665, 257, 173, 250, 8, 58, 147, 34)>	Q_Data<(0, 0, 44, 0, 51, 0, 0, 0, 0, 0, 35, 96, 121, 114, 0, 0, 106, 90, 44, 47, 27, 0, 0, 3, 7, 0, 0, 0, 13, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.289971911688647, y=-0.9526776614498191, z=0.09100149870085722, w=-0.0063475223775245814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.017777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<165>
