[1740780100.502837]	Q_Header<(2621443, 26018, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 172, 213, 220, 253, 253, 253, 253, 167, 90, 77, 38, 53, 85, 78, 50, 14, 0, 0, 51, 107, 128, 253, 240, 253, 159, 82, 41, 0, 0, 38, 150, 172, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36009834157324505, y=-0.9286264859384615, z=0.08788840879075811, w=-0.016051841327756517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.09)>	COMP<134>
[1740780101.863914]	Q_Header<(2621443, 26154, 257, 173, 250, 8, 58, 136, 23)>	Q_Data<(0, 0, 47, 0, 67, 0, 0, 0, 0, 0, 97, 98, 109, 137, 131, 0, 67, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39765212244059417, y=-0.9134096718838821, z=0.0846574817843598, w=-0.0197147560319742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.07111111111111111, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.18, z=0.05)>	COMP<142>
[1740780101.8769608]	Q_Header<(2621443, 26155, 257, 173, 250, 8, 58, 137, 27)>	Q_Data<(0, 0, 37, 0, 67, 0, 0, 0, 0, 0, 98, 105, 109, 109, 29, 0, 90, 42, 0, 21, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3985005489265936, y=-0.9130295162188564, z=0.08459515405303396, w=-0.020446880669384108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06222222222222222, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.16, z=0.16)>	COMP<139>
[1740780101.883775]	Q_Header<(2621443, 26156, 257, 173, 250, 8, 58, 138, 31)>	Q_Data<(0, 0, 51, 0, 66, 0, 0, 0, 0, 10, 87, 97, 103, 0, 64, 0, 98, 55, 16, 27, 0, 8, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3985005489265936, y=-0.9130295162188564, z=0.08459515405303396, w=-0.020446880669384108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06222222222222222, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.16, z=0.16)>	COMP<139>
[1740780101.8924444]	Q_Header<(2621443, 26157, 257, 173, 250, 8, 58, 139, 21)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 0, 91, 94, 52, 101, 137, 0, 74, 45, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3985005489265936, y=-0.9130295162188564, z=0.08459515405303396, w=-0.020446880669384108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06222222222222222, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.16, z=0.16)>	COMP<139>
[1740780101.9028819]	Q_Header<(2621443, 26158, 257, 173, 250, 8, 58, 140, 26)>	Q_Data<(0, 0, 19, 0, 59, 0, 0, 0, 0, 0, 71, 0, 96, 121, 147, 0, 67, 8, 32, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3985005489265936, y=-0.9130295162188564, z=0.08459515405303396, w=-0.020446880669384108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06222222222222222, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.16, z=0.16)>	COMP<139>
[1740780101.9080458]	Q_Header<(2621443, 26159, 257, 173, 250, 8, 58, 141, 22)>	Q_Data<(0, 0, 49, 0, 55, 0, 0, 0, 0, 0, 0, 96, 115, 119, 131, 0, 52, 10, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3992939921174827, y=-0.9126632626311095, z=0.08465618573325412, w=-0.021057234374890176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.05333333333333334, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.13)>	COMP<142>
[1740780101.9227827]	Q_Header<(2621443, 26160, 257, 173, 250, 8, 58, 142, 31)>	Q_Data<(0, 0, 65, 0, 55, 0, 0, 0, 0, 0, 81, 111, 105, 119, 129, 0, 77, 45, 5, 15, 0, 13, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3992939921174827, y=-0.9126632626311095, z=0.08465618573325412, w=-0.021057234374890176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.05333333333333334, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.13)>	COMP<142>
[1740780101.9352832]	Q_Header<(2621443, 26161, 257, 173, 250, 8, 58, 143, 25)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 90, 98, 121, 21, 84, 0, 70, 52, 0, 0, 0, 0, 0, 0, 15, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3992939921174827, y=-0.9126632626311095, z=0.08465618573325412, w=-0.021057234374890176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.05333333333333334, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.13)>	COMP<142>
[1740780101.942806]	Q_Header<(2621443, 26162, 257, 173, 250, 8, 58, 144, 23)>	Q_Data<(0, 0, 43, 0, 57, 0, 0, 0, 0, 0, 96, 97, 96, 0, 116, 0, 71, 28, 32, 10, 19, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3992939921174827, y=-0.9126632626311095, z=0.08465618573325412, w=-0.021057234374890176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.05333333333333334, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.13)>	COMP<142>
[1740780101.9528024]	Q_Header<(2621443, 26163, 257, 173, 250, 8, 58, 145, 26)>	Q_Data<(0, 0, 45, 0, 55, 0, 0, 0, 0, 0, 86, 111, 109, 0, 122, 0, 102, 36, 39, 0, 25, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4002686747224374, y=-0.9121706837033892, z=0.08514406850225681, w=-0.02191162766473849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.04777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.23)>	COMP<142>
[1740780101.9628024]	Q_Header<(2621443, 26164, 257, 173, 250, 8, 58, 146, 27)>	Q_Data<(0, 0, 52, 0, 52, 0, 0, 0, 0, 0, 99, 91, 23, 112, 145, 0, 98, 64, 49, 3, 26, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4002686747224374, y=-0.9121706837033892, z=0.08514406850225681, w=-0.02191162766473849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.04777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.15, z=0.23)>	COMP<142>
[1740780101.973963]	Q_Header<(2621443, 26165, 257, 173, 250, 8, 58, 147, 26)>	Q_Data<(0, 0, 35, 0, 53, 0, 0, 0, 0, 0, 80, 105, 0, 31, 33, 0, 80, 81, 49, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40089020422522037, y=-0.9118298966078817, z=0.08575681134842184, w=-0.022339496764072875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03333333333333333, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.11, z=0.35)>	COMP<138>
[1740780101.9828963]	Q_Header<(2621443, 26166, 257, 173, 250, 8, 58, 148, 33)>	Q_Data<(0, 0, 22, 0, 50, 0, 0, 0, 0, 0, 13, 103, 44, 136, 0, 0, 84, 96, 41, 22, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 20, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40089020422522037, y=-0.9118298966078817, z=0.08575681134842184, w=-0.022339496764072875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03333333333333333, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.11, z=0.35)>	COMP<138>
[1740780101.9927695]	Q_Header<(2621443, 26167, 257, 173, 250, 8, 58, 149, 28)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 109, 106, 115, 62, 0, 83, 97, 36, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40089020422522037, y=-0.9118298966078817, z=0.08575681134842184, w=-0.022339496764072875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03333333333333333, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.11, z=0.35)>	COMP<138>
[1740780102.002769]	Q_Header<(2621443, 26168, 257, 173, 250, 8, 58, 150, 22)>	Q_Data<(0, 0, 27, 0, 51, 0, 0, 0, 0, 0, 45, 97, 114, 131, 54, 0, 46, 68, 12, 37, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40089020422522037, y=-0.9118298966078817, z=0.08575681134842184, w=-0.022339496764072875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03333333333333333, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.11, z=0.35)>	COMP<138>
[1740780102.0128458]	Q_Header<(2621443, 26169, 257, 173, 250, 8, 58, 151, 29)>	Q_Data<(0, 0, 66, 0, 54, 0, 0, 0, 0, 0, 64, 111, 103, 128, 12, 0, 67, 30, 31, 29, 6, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40148431622975556, y=-0.9114878045872863, z=0.08654678632012669, w=-0.022582729857860983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.01, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=0.33)>	COMP<138>
[1740780102.0227842]	Q_Header<(2621443, 26170, 257, 173, 250, 8, 58, 152, 32)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 17, 89, 114, 133, 129, 111, 67, 35, 11, 21, 20, 0, 0, 4, 16, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40148431622975556, y=-0.9114878045872863, z=0.08654678632012669, w=-0.022582729857860983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.01, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=0.33)>	COMP<138>
