[1740779750.5406184]	Q_Header<(2621443, 56554, 257, 173, 250, 8, 58, 0, 85)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 182, 15, 193, 251, 253, 253, 253, 253, 188, 145, 240, 253, 163, 164, 253, 253, 253, 98, 199, 88, 228, 93, 68, 8, 28, 0, 122, 156, 34, 115, 253, 253, 253, 253, 130, 138, 107, 173, 96, 34, 246, 253, 253, 53, 0, 39, 104, 197, 253, 253, 143, 101, 166, 27, 58, 0, 0, 111, 195, 58, 197, 194, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 201, 253, 253, 253, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7972584402046564, y=-0.5966925824100996, z=0.032654514278785116, w=0.08526795597656599)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<156>
[1740779751.800545]	Q_Header<(2621443, 56680, 257, 173, 250, 8, 58, 126, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 115, 244, 253, 253, 224, 193, 124, 55, 46, 17, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7995250405316348, y=-0.5933416992906345, z=0.031983443105471916, w=0.0876492830142322)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.03666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.05, z=0.12)>	COMP<154>
[1740779751.81053]	Q_Header<(2621443, 56681, 257, 173, 250, 8, 58, 127, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 40, 119, 99, 234, 253, 253, 253, 246, 151, 69, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7994851578618235, y=-0.5933731357151423, z=0.03289735858367226, w=0.08746180862783366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.03666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.1)>	COMP<155>
[1740779751.8202329]	Q_Header<(2621443, 56682, 257, 173, 250, 8, 58, 128, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 89, 251, 242, 253, 253, 253, 185, 65, 36, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7994851578618235, y=-0.5933731357151423, z=0.03289735858367226, w=0.08746180862783366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.03666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.1)>	COMP<155>
[1740779751.8299232]	Q_Header<(2621443, 56683, 257, 173, 250, 8, 58, 129, 19)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 243, 253, 253, 253, 253, 215, 69, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7994851578618235, y=-0.5933731357151423, z=0.03289735858367226, w=0.08746180862783366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.03666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.1)>	COMP<155>
[1740779751.8399851]	Q_Header<(2621443, 56684, 257, 173, 250, 8, 58, 130, 21)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 249, 253, 253, 253, 253, 211, 113, 47, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7994851578618235, y=-0.5933731357151423, z=0.03289735858367226, w=0.08746180862783366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.03666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.1)>	COMP<155>
[1740779751.851243]	Q_Header<(2621443, 56685, 257, 173, 250, 8, 58, 131, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 242, 253, 253, 188, 195, 125, 83, 63, 43, 20, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7995557737190169, y=-0.5932581771411332, z=0.03356913553782132, w=0.08734078719022238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.03222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.02)>	COMP<155>
[1740779751.8599524]	Q_Header<(2621443, 56686, 257, 173, 250, 8, 58, 132, 24)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 253, 198, 203, 175, 121, 87, 60, 56, 27, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7995557737190169, y=-0.5932581771411332, z=0.03356913553782132, w=0.08734078719022238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.03222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.02)>	COMP<155>
[1740779751.8699558]	Q_Header<(2621443, 56687, 257, 173, 250, 8, 58, 133, 23)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 253, 211, 253, 233, 59, 69, 75, 52, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7995557737190169, y=-0.5932581771411332, z=0.03356913553782132, w=0.08734078719022238)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.03222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.02)>	COMP<155>
[1740779751.8800633]	Q_Header<(2621443, 56688, 257, 173, 250, 8, 58, 134, 23)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 251, 161, 253, 253, 253, 205, 155, 171, 172, 86, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7996802950282211, y=-0.5930768910692432, z=0.034118553268262526, w=0.08721898500956557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.028888888888888888, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.08)>	COMP<150>
[1740779751.8913295]	Q_Header<(2621443, 56689, 257, 173, 250, 8, 58, 135, 24)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 214, 253, 253, 253, 253, 253, 253, 238, 253, 168, 98, 57, 50, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7996802950282211, y=-0.5930768910692432, z=0.034118553268262526, w=0.08721898500956557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.028888888888888888, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.08)>	COMP<150>
[1740779751.8999584]	Q_Header<(2621443, 56690, 257, 173, 250, 8, 58, 136, 22)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 215, 253, 253, 253, 253, 253, 253, 253, 253, 221, 119, 85, 65, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7996802950282211, y=-0.5930768910692432, z=0.034118553268262526, w=0.08721898500956557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.028888888888888888, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.08)>	COMP<150>
[1740779751.908158]	Q_Header<(2621443, 56691, 257, 173, 250, 8, 58, 137, 26)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 196, 253, 253, 253, 253, 253, 253, 253, 253, 200, 100, 73, 67, 17, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.799885257005065, y=-0.5927879142337421, z=0.03479088870605777, w=0.08703825841199714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.06)>	COMP<151>
[1740779751.9202757]	Q_Header<(2621443, 56692, 257, 173, 250, 8, 58, 138, 31)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 138, 213, 253, 253, 253, 224, 253, 253, 245, 102, 117, 15, 76, 28, 27, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.799885257005065, y=-0.5927879142337421, z=0.03479088870605777, w=0.08703825841199714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.06)>	COMP<151>
[1740779751.9303527]	Q_Header<(2621443, 56693, 257, 173, 250, 8, 58, 139, 24)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 80, 139, 142, 253, 253, 253, 253, 253, 224, 91, 162, 79, 76, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.799885257005065, y=-0.5927879142337421, z=0.03479088870605777, w=0.08703825841199714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.06)>	COMP<151>
[1740779751.9403281]	Q_Header<(2621443, 56694, 257, 173, 250, 8, 58, 140, 22)>	Q_Data<(0, 0, 48, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 115, 220, 253, 253, 253, 253, 253, 253, 141, 180, 104, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.799885257005065, y=-0.5927879142337421, z=0.03479088870605777, w=0.08703825841199714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.06)>	COMP<151>
[1740779751.9503005]	Q_Header<(2621443, 56695, 257, 173, 250, 8, 58, 141, 30)>	Q_Data<(0, 0, 63, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 67, 202, 253, 253, 253, 253, 253, 253, 201, 171, 104, 141, 48, 19, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8001143655782549, y=-0.5924715955960119, z=0.035217483327382185, w=0.08691455157399001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.03)>	COMP<151>
[1740779751.9602451]	Q_Header<(2621443, 56696, 257, 173, 250, 8, 58, 142, 27)>	Q_Data<(0, 0, 62, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 26, 151, 253, 253, 253, 253, 253, 227, 183, 207, 169, 157, 61, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8001143655782549, y=-0.5924715955960119, z=0.035217483327382185, w=0.08691455157399001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.03)>	COMP<151>
