[1740779274.006857]	Q_Header<(2621443, 8804, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 8, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 23, 129, 253, 253, 253, 197, 253, 253, 199, 253, 174, 169, 67, 61, 21, 9, 63, 106, 40, 94, 184, 185, 86, 75, 38, 77, 77, 13, 0, 0, 0, 0, 6, 0, 44, 128, 97, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45599646882891726, y=0.8847100542999806, z=-0.07537888355022257, w=-0.06060828450637329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.06, z=-0.16)>	COMP<198>
[1740779275.2270944]	Q_Header<(2621443, 8927, 257, 173, 250, 8, 58, 123, 35)>	Q_Data<(0, 0, 68, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50, 139, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 135, 201, 107, 211, 236, 114, 134, 137, 199, 135, 68, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46293838539298227, y=0.8813834177271005, z=-0.07470488908648784, w=-0.057188301531077707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.05)>	COMP<201>
[1740779275.2376573]	Q_Header<(2621443, 8928, 257, 173, 250, 8, 58, 124, 33)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 88, 110, 151, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 110, 182, 151, 153, 215, 172, 188, 131, 218, 150, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46293838539298227, y=0.8813834177271005, z=-0.07470488908648784, w=-0.057188301531077707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.05)>	COMP<201>
[1740779275.2723112]	Q_Header<(2621443, 8929, 257, 173, 250, 8, 58, 125, 39)>	Q_Data<(0, 0, 71, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 49, 61, 61, 183, 185, 129, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 165, 163, 149, 143, 208, 218, 93, 202, 234, 184, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46293838539298227, y=0.8813834177271005, z=-0.07470488908648784, w=-0.057188301531077707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.06)>	COMP<210>
[1740779275.2738733]	Q_Header<(2621443, 8930, 257, 173, 250, 8, 58, 126, 44)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 108, 103, 48, 99, 186, 253, 253, 253, 249, 188, 253, 253, 202, 253, 253, 253, 253, 247, 171, 188, 217, 244, 77, 253, 253, 253, 138, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46293838539298227, y=0.8813834177271005, z=-0.07470488908648784, w=-0.057188301531077707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.06)>	COMP<210>
[1740779275.275885]	Q_Header<(2621443, 8931, 257, 173, 250, 8, 58, 127, 46)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 62, 0, 26, 103, 176, 253, 253, 226, 178, 253, 253, 253, 159, 253, 253, 253, 253, 208, 253, 253, 253, 147, 253, 253, 253, 125, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46293838539298227, y=0.8813834177271005, z=-0.07470488908648784, w=-0.057188301531077707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.06)>	COMP<210>
[1740779275.2777221]	Q_Header<(2621443, 8932, 257, 173, 250, 8, 58, 128, 44)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 25, 0, 0, 32, 0, 0, 59, 101, 164, 152, 160, 159, 253, 253, 253, 119, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 253, 253, 209, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4629584337865953, y=0.8813605515990028, z=-0.07470812431836422, w=-0.057373886322926775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.12)>	COMP<210>
[1740779275.2867913]	Q_Header<(2621443, 8933, 257, 173, 250, 8, 58, 129, 40)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 22, 0, 0, 0, 0, 0, 44, 104, 69, 82, 91, 168, 253, 219, 169, 253, 253, 253, 253, 253, 253, 253, 253, 207, 237, 253, 253, 253, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4629584337865953, y=0.8813605515990028, z=-0.07470812431836422, w=-0.057373886322926775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.12)>	COMP<210>
[1740779275.2974524]	Q_Header<(2621443, 8934, 257, 173, 250, 8, 58, 130, 31)>	Q_Data<(0, 0, 76, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 43, 0, 0, 90, 150, 120, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 58, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4629584337865953, y=0.8813605515990028, z=-0.07470812431836422, w=-0.057373886322926775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.12)>	COMP<210>
[1740779275.3086426]	Q_Header<(2621443, 8935, 257, 173, 250, 8, 58, 131, 38)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 0, 119, 216, 218, 253, 253, 253, 228, 253, 253, 253, 97, 253, 253, 253, 253, 147, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46295518792586376, y=0.881354372267564, z=-0.07470760053015917, w=-0.05749555530997544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.0)>	COMP<210>
[1740779275.3297722]	Q_Header<(2621443, 8936, 257, 173, 250, 8, 58, 132, 29)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 11, 115, 126, 180, 242, 184, 253, 253, 211, 253, 149, 157, 253, 253, 253, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46295518792586376, y=0.881354372267564, z=-0.07470760053015917, w=-0.05749555530997544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.0)>	COMP<210>
[1740779275.3337579]	Q_Header<(2621443, 8937, 257, 173, 250, 8, 58, 133, 39)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 118, 144, 108, 246, 253, 237, 253, 160, 154, 247, 253, 253, 198, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46295518792586376, y=0.881354372267564, z=-0.07470760053015917, w=-0.05749555530997544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.0)>	COMP<210>
[1740779275.3508115]	Q_Header<(2621443, 8938, 257, 173, 250, 8, 58, 134, 40)>	Q_Data<(0, 0, 74, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 11, 0, 11, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 98, 64, 178, 219, 253, 253, 132, 173, 84, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302219439067127, y=0.8813047013982207, z=-0.07483063674175626, w=-0.057557333154548244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.09)>	COMP<207>
[1740779275.3545017]	Q_Header<(2621443, 8939, 257, 173, 250, 8, 58, 135, 39)>	Q_Data<(0, 0, 74, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 46, 35, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 109, 234, 253, 253, 167, 113, 31, 169, 199, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302219439067127, y=0.8813047013982207, z=-0.07483063674175626, w=-0.057557333154548244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.09)>	COMP<207>
[1740779275.3599486]	Q_Header<(2621443, 8940, 257, 173, 250, 8, 58, 136, 39)>	Q_Data<(0, 0, 58, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 55, 115, 135, 106, 71, 51, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 253, 253, 206, 251, 59, 86, 95, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302219439067127, y=0.8813047013982207, z=-0.07483063674175626, w=-0.057557333154548244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.09)>	COMP<207>
[1740779275.367889]	Q_Header<(2621443, 8941, 257, 173, 250, 8, 58, 137, 53)>	Q_Data<(0, 0, 62, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 18, 0, 0, 14, 0, 26, 60, 58, 42, 0, 41, 69, 0, 0, 0, 85, 156, 192, 188, 90, 58, 130, 97, 28, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 253, 253, 189, 253, 253, 194, 67, 87, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302219439067127, y=0.8813047013982207, z=-0.07483063674175626, w=-0.057557333154548244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.09)>	COMP<207>
[1740779275.3769333]	Q_Header<(2621443, 8942, 257, 173, 250, 8, 58, 138, 57)>	Q_Data<(0, 0, 65, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 30, 25, 0, 0, 0, 27, 46, 90, 121, 89, 86, 66, 63, 103, 61, 31, 88, 59, 142, 226, 242, 91, 142, 224, 182, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 0, 253, 253, 237, 61, 100, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302056689678944, y=0.8813016036676433, z=-0.07483037371677614, w=-0.05761816703803971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<207>
[1740779275.3868833]	Q_Header<(2621443, 8943, 257, 173, 250, 8, 58, 139, 52)>	Q_Data<(0, 0, 49, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36, 26, 21, 10, 62, 113, 145, 124, 91, 73, 76, 104, 68, 33, 66, 29, 87, 227, 243, 182, 253, 253, 249, 90, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 243, 250, 105, 253, 253, 208, 56, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46302056689678944, y=0.8813016036676433, z=-0.07483037371677614, w=-0.05761816703803971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<207>
