[1740780412.965011]	Q_Header<(2621443, 57268, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 26, 79, 68, 25, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 45, 8, 0, 0, 83, 129, 91, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5908897432293413, y=-0.8019523123944133, z=0.08001822677137346, w=-0.03631643396565004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.09)>	COMP<130>
[1740780414.1352355]	Q_Header<(2621443, 57385, 257, 173, 250, 8, 58, 117, 30)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 182, 252, 253, 197, 253, 253, 163, 116, 141, 57, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5873322744804973, y=-0.8047971912397213, z=0.07830690098290326, w=-0.03478950394408017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.011111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.19, z=-0.18)>	COMP<128>
[1740780414.1450844]	Q_Header<(2621443, 57386, 257, 173, 250, 8, 58, 118, 23)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 253, 253, 253, 231, 253, 176, 160, 151, 100, 41, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5869778550446546, y=-0.8050574927772688, z=0.078369508773769, w=-0.03460709616411762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.17, z=-0.25)>	COMP<128>
[1740780414.155131]	Q_Header<(2621443, 57387, 257, 173, 250, 8, 58, 119, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 253, 253, 236, 180, 253, 253, 189, 212, 132, 38, 13, 7, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5869778550446546, y=-0.8050574927772688, z=0.078369508773769, w=-0.03460709616411762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.17, z=-0.25)>	COMP<128>
[1740780414.165112]	Q_Header<(2621443, 57388, 257, 173, 250, 8, 58, 120, 27)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 61, 253, 253, 93, 253, 253, 253, 239, 253, 105, 16, 0, 49, 91, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5869778550446546, y=-0.8050574927772688, z=0.078369508773769, w=-0.03460709616411762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.17, z=-0.25)>	COMP<128>
[1740780414.1751518]	Q_Header<(2621443, 57389, 257, 173, 250, 8, 58, 121, 26)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 190, 252, 253, 253, 253, 234, 253, 253, 97, 8, 0, 89, 154, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5866592732393505, y=-0.8052832346150636, z=0.0784897862448819, w=-0.03448423734709041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=-0.15)>	COMP<131>
[1740780414.1851215]	Q_Header<(2621443, 57390, 257, 173, 250, 8, 58, 122, 30)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 43, 185, 253, 253, 253, 253, 79, 234, 238, 86, 0, 0, 114, 182, 108, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5866592732393505, y=-0.8052832346150636, z=0.0784897862448819, w=-0.03448423734709041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=-0.15)>	COMP<131>
[1740780414.1950188]	Q_Header<(2621443, 57391, 257, 173, 250, 8, 58, 123, 24)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 253, 253, 253, 253, 170, 141, 156, 37, 0, 4, 99, 158, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5866592732393505, y=-0.8052832346150636, z=0.0784897862448819, w=-0.03448423734709041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=-0.15)>	COMP<131>
[1740780414.2051356]	Q_Header<(2621443, 57392, 257, 173, 250, 8, 58, 124, 30)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 142, 244, 156, 38, 76, 0, 0, 0, 51, 96, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5866592732393505, y=-0.8052832346150636, z=0.0784897862448819, w=-0.03448423734709041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=-0.15)>	COMP<131>
[1740780414.2150927]	Q_Header<(2621443, 57393, 257, 173, 250, 8, 58, 125, 24)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 253, 250, 98, 61, 21, 0, 0, 19, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.58635974502224, y=-0.8054740871300615, z=0.07879571466885728, w=-0.0344235345261313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.013333333333333334, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.18, z=-0.17)>	COMP<128>
[1740780414.2250526]	Q_Header<(2621443, 57394, 257, 173, 250, 8, 58, 126, 25)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 103, 253, 253, 253, 253, 253, 64, 108, 105, 85, 63, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.58635974502224, y=-0.8054740871300615, z=0.07879571466885728, w=-0.0344235345261313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.013333333333333334, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.18, z=-0.17)>	COMP<128>
[1740780414.235098]	Q_Header<(2621443, 57395, 257, 173, 250, 8, 58, 127, 25)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 65, 142, 253, 253, 253, 253, 253, 40, 152, 184, 184, 127, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.58635974502224, y=-0.8054740871300615, z=0.07879571466885728, w=-0.0344235345261313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.013333333333333334, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.18, z=-0.17)>	COMP<128>
[1740780414.2451258]	Q_Header<(2621443, 57396, 257, 173, 250, 8, 58, 128, 27)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 126, 213, 253, 253, 253, 253, 182, 157, 222, 253, 225, 151, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.586054786887773, y=-0.8056574866609668, z=0.07916195153024802, w=-0.03448458181541259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.012222222222222223, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.05)>	COMP<128>
[1740780414.2551286]	Q_Header<(2621443, 57397, 257, 173, 250, 8, 58, 129, 27)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 174, 253, 253, 253, 253, 253, 253, 248, 253, 253, 199, 130, 0, 30, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.586054786887773, y=-0.8056574866609668, z=0.07916195153024802, w=-0.03448458181541259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.012222222222222223, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.05)>	COMP<128>
[1740780414.2650723]	Q_Header<(2621443, 57398, 257, 173, 250, 8, 58, 130, 27)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 200, 253, 253, 183, 253, 253, 253, 253, 253, 253, 146, 75, 33, 69, 33, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.586054786887773, y=-0.8056574866609668, z=0.07916195153024802, w=-0.03448458181541259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.012222222222222223, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.05)>	COMP<128>
[1740780414.2751915]	Q_Header<(2621443, 57399, 257, 173, 250, 8, 58, 131, 30)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 209, 253, 253, 184, 225, 197, 206, 236, 253, 253, 108, 0, 38, 81, 61, 0, 11, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5856957136353297, y=-0.8058504071620735, z=0.07977326987509127, w=-0.03466810810179942)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.011111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.06)>	COMP<129>
[1740780414.2851245]	Q_Header<(2621443, 57400, 257, 173, 250, 8, 58, 132, 33)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 207, 253, 253, 253, 253, 178, 121, 148, 238, 184, 72, 11, 32, 66, 63, 14, 0, 0, 0, 38, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5856957136353297, y=-0.8058504071620735, z=0.07977326987509127, w=-0.03466810810179942)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.011111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.06)>	COMP<129>
[1740780414.2950382]	Q_Header<(2621443, 57401, 257, 173, 250, 8, 58, 133, 32)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 204, 253, 253, 253, 253, 211, 136, 61, 134, 88, 38, 0, 0, 11, 33, 15, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5856957136353297, y=-0.8058504071620735, z=0.07977326987509127, w=-0.03466810810179942)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.011111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.06)>	COMP<129>
