[1740779868.031162]	Q_Header<(2621443, 2768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 99, 170, 242, 253, 248, 228, 162, 207, 187, 183, 119, 193, 99, 17, 65, 57, 118, 220, 187, 24, 50, 0, 0, 20, 0, 29, 73, 60, 115, 116, 0, 0, 0, 0, 91, 121, 0, 0, 0, 53, 184, 253, 201, 225, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3621763339617964, y=-0.9275351781626929, z=0.07458366702078112, w=0.05425931258713127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.03)>	COMP<158>
[1740779869.3610585]	Q_Header<(2621443, 2901, 257, 173, 250, 8, 58, 133, 27)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 20, 148, 145, 253, 253, 253, 253, 121, 143, 128, 28, 0, 0, 32, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3502154251442632, y=-0.9324836642304031, z=0.07330232234197631, w=0.04949890376298317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=0.04)>	COMP<157>
[1740779869.3740113]	Q_Header<(2621443, 2902, 257, 173, 250, 8, 58, 134, 23)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 139, 253, 253, 253, 253, 142, 195, 179, 16, 27, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3502154251442632, y=-0.9324836642304031, z=0.07330232234197631, w=0.04949890376298317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=0.04)>	COMP<157>
[1740779869.381134]	Q_Header<(2621443, 2903, 257, 173, 250, 8, 58, 135, 24)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 161, 249, 253, 253, 250, 112, 180, 170, 22, 42, 3, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3494804117612803, y=-0.9327208614278529, z=0.07366798061401769, w=0.04968163729893157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.0)>	COMP<157>
[1740779869.39104]	Q_Header<(2621443, 2904, 257, 173, 250, 8, 58, 136, 24)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 143, 253, 173, 253, 201, 47, 75, 123, 50, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3494804117612803, y=-0.9327208614278529, z=0.07366798061401769, w=0.04968163729893157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.0)>	COMP<157>
[1740779869.4011178]	Q_Header<(2621443, 2905, 257, 173, 250, 8, 58, 137, 22)>	Q_Data<(0, 0, 46, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 246, 176, 253, 140, 69, 134, 145, 64, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3494804117612803, y=-0.9327208614278529, z=0.07366798061401769, w=0.04968163729893157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.0)>	COMP<157>
[1740779869.4111266]	Q_Header<(2621443, 2906, 257, 173, 250, 8, 58, 138, 23)>	Q_Data<(0, 0, 50, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 148, 199, 113, 84, 142, 127, 58, 0, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34876236327305865, y=-0.9329423735787017, z=0.07409826899081086, w=0.049927828693973046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=0.05)>	COMP<154>
[1740779869.4210682]	Q_Header<(2621443, 2907, 257, 173, 250, 8, 58, 139, 22)>	Q_Data<(0, 0, 46, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 238, 118, 106, 78, 91, 54, 28, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34876236327305865, y=-0.9329423735787017, z=0.07409826899081086, w=0.049927828693973046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=0.05)>	COMP<154>
[1740779869.4315655]	Q_Header<(2621443, 2908, 257, 173, 250, 8, 58, 140, 30)>	Q_Data<(0, 0, 32, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 253, 213, 144, 178, 168, 68, 110, 60, 17, 0, 0, 12, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34876236327305865, y=-0.9329423735787017, z=0.07409826899081086, w=0.049927828693973046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=0.05)>	COMP<154>
[1740779869.4411497]	Q_Header<(2621443, 2909, 257, 173, 250, 8, 58, 141, 23)>	Q_Data<(0, 0, 56, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 195, 253, 253, 253, 114, 169, 116, 32, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34783650668178345, y=-0.9332198959755166, z=0.07470641940314142, w=0.0502925568530952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.0, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<160>
[1740779869.4510643]	Q_Header<(2621443, 2910, 257, 173, 250, 8, 58, 142, 23)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 252, 236, 253, 253, 253, 145, 186, 148, 42, 18, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34783650668178345, y=-0.9332198959755166, z=0.07470641940314142, w=0.0502925568530952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.0, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<160>
[1740779869.4610748]	Q_Header<(2621443, 2911, 257, 173, 250, 8, 58, 143, 20)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 253, 253, 253, 253, 253, 169, 143, 127, 38, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34783650668178345, y=-0.9332198959755166, z=0.07470641940314142, w=0.0502925568530952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.0, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<160>
[1740779869.4711018]	Q_Header<(2621443, 2912, 257, 173, 250, 8, 58, 144, 24)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 253, 138, 203, 253, 205, 111, 56, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34783650668178345, y=-0.9332198959755166, z=0.07470641940314142, w=0.0502925568530952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.0, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<160>
[1740779869.4811254]	Q_Header<(2621443, 2913, 257, 173, 250, 8, 58, 145, 21)>	Q_Data<(0, 0, 46, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 238, 182, 253, 240, 129, 66, 43, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3471692911583047, y=-0.9334142000147598, z=0.0752566343175439, w=0.05047626648873382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.01)>	COMP<160>
[1740779869.491072]	Q_Header<(2621443, 2914, 257, 173, 250, 8, 58, 146, 23)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 253, 253, 253, 253, 128, 60, 64, 23, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3471692911583047, y=-0.9334142000147598, z=0.0752566343175439, w=0.05047626648873382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.01)>	COMP<160>
[1740779869.5010922]	Q_Header<(2621443, 2915, 257, 173, 250, 8, 58, 147, 20)>	Q_Data<(0, 0, 44, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 129, 61, 60, 20, 29, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3471692911583047, y=-0.9334142000147598, z=0.0752566343175439, w=0.05047626648873382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.01)>	COMP<160>
[1740779869.511162]	Q_Header<(2621443, 2916, 257, 173, 250, 8, 58, 148, 28)>	Q_Data<(0, 0, 35, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 253, 253, 253, 253, 102, 80, 41, 0, 18, 6, 21, 9, 0, 0, 0, 0, 8, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34655761395993073, y=-0.9335937413052308, z=0.0756835930451416, w=0.050720214371381196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.03)>	COMP<157>
[1740779869.5223882]	Q_Header<(2621443, 2917, 257, 173, 250, 8, 58, 149, 25)>	Q_Data<(0, 0, 11, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 227, 174, 253, 253, 173, 148, 66, 25, 35, 37, 49, 53, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34655761395993073, y=-0.9335937413052308, z=0.0756835930451416, w=0.050720214371381196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.03)>	COMP<157>
