[1740780455.4653597]	Q_Header<(2621443, 61518, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 61, 32, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 79, 34, 46, 8, 16, 0, 0, 27, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4957899585183437, y=-0.8634057310353921, z=0.0875246584408845, w=-0.032592864440329376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=-0.01)>	COMP<110>
[1740780456.7454295]	Q_Header<(2621443, 61646, 257, 173, 250, 8, 58, 128, 35)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 104, 150, 224, 253, 253, 253, 244, 217, 100, 163, 53, 9, 21, 57, 0, 0, 0, 0, 0, 11, 88, 235, 253, 253, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5229614992682494, y=-0.8471878629602361, z=0.08838098166905056, w=-0.031189697260279585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.04666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=0.19)>	COMP<112>
[1740780456.755439]	Q_Header<(2621443, 61647, 257, 173, 250, 8, 58, 129, 38)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 91, 129, 253, 253, 253, 253, 253, 174, 114, 140, 30, 0, 17, 42, 10, 0, 0, 0, 0, 10, 66, 219, 253, 222, 61, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5229614992682494, y=-0.8471878629602361, z=0.08838098166905056, w=-0.031189697260279585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.04666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=0.19)>	COMP<112>
[1740780456.768412]	Q_Header<(2621443, 61648, 257, 173, 250, 8, 58, 130, 35)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 58, 105, 241, 253, 253, 253, 253, 52, 57, 98, 83, 0, 0, 12, 0, 0, 0, 0, 17, 36, 75, 100, 186, 165, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5229614992682494, y=-0.8471878629602361, z=0.08838098166905056, w=-0.031189697260279585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.04666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=0.19)>	COMP<112>
[1740780456.7709606]	Q_Header<(2621443, 61649, 257, 173, 250, 8, 58, 131, 35)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37, 83, 134, 253, 253, 253, 253, 168, 141, 188, 120, 35, 0, 7, 18, 0, 0, 0, 28, 124, 237, 253, 187, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5229614992682494, y=-0.8471878629602361, z=0.08838098166905056, w=-0.031189697260279585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.04666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=0.19)>	COMP<112>
[1740780456.779839]	Q_Header<(2621443, 61650, 257, 173, 250, 8, 58, 132, 33)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 56, 141, 253, 253, 253, 253, 190, 188, 236, 122, 44, 0, 30, 0, 0, 0, 0, 43, 178, 253, 253, 253, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5235794100495844, y=-0.8467728090018517, z=0.08850433021355764, w=-0.03173948393865515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.03777777777777778, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.14)>	COMP<112>
[1740780456.7954552]	Q_Header<(2621443, 61651, 257, 173, 250, 8, 58, 133, 34)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 166, 253, 253, 186, 253, 221, 231, 244, 122, 47, 23, 12, 0, 0, 0, 0, 41, 171, 253, 253, 253, 97, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5235794100495844, y=-0.8467728090018517, z=0.08850433021355764, w=-0.03173948393865515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.03777777777777778, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.14)>	COMP<112>
[1740780456.8076878]	Q_Header<(2621443, 61652, 257, 173, 250, 8, 58, 134, 30)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 253, 253, 253, 222, 148, 53, 14, 0, 0, 0, 0, 0, 56, 180, 239, 253, 253, 183, 65, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5242169005324641, y=-0.8463518174040843, z=0.0885596370558395, w=-0.032286731910778146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.04, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.01, z=0.2)>	COMP<121>
[1740780456.8156524]	Q_Header<(2621443, 61653, 257, 173, 250, 8, 58, 135, 36)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 217, 253, 253, 242, 253, 165, 121, 56, 12, 0, 17, 0, 0, 0, 70, 154, 253, 253, 245, 253, 183, 119, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5242169005324641, y=-0.8463518174040843, z=0.0885596370558395, w=-0.032286731910778146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.04, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.01, z=0.2)>	COMP<121>
[1740780456.8254273]	Q_Header<(2621443, 61654, 257, 173, 250, 8, 58, 136, 41)>	Q_Data<(0, 0, 45, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 90, 149, 253, 253, 206, 140, 130, 86, 130, 32, 37, 14, 0, 0, 0, 0, 14, 208, 253, 253, 179, 213, 253, 192, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5242169005324641, y=-0.8463518174040843, z=0.0885596370558395, w=-0.032286731910778146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.04, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.01, z=0.2)>	COMP<121>
[1740780456.8363602]	Q_Header<(2621443, 61655, 257, 173, 250, 8, 58, 137, 34)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 253, 175, 78, 163, 185, 127, 98, 61, 6, 0, 0, 0, 69, 121, 201, 253, 136, 205, 202, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5242169005324641, y=-0.8463518174040843, z=0.0885596370558395, w=-0.032286731910778146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.04, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.01, z=0.2)>	COMP<121>
[1740780456.8464072]	Q_Header<(2621443, 61656, 257, 173, 250, 8, 58, 138, 38)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 253, 253, 217, 253, 180, 199, 187, 154, 123, 55, 0, 0, 0, 95, 225, 253, 253, 253, 218, 144, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5251437161996962, y=-0.8457597019269166, z=0.08850051005225007, w=-0.032897775805629505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.05, z=0.13)>	COMP<118>
[1740780456.8552523]	Q_Header<(2621443, 61657, 257, 173, 250, 8, 58, 139, 34)>	Q_Data<(0, 0, 39, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 253, 253, 198, 203, 213, 170, 159, 99, 17, 0, 22, 125, 253, 253, 253, 253, 253, 55, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5251437161996962, y=-0.8457597019269166, z=0.08850051005225007, w=-0.032897775805629505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.05, z=0.13)>	COMP<118>
[1740780456.8655014]	Q_Header<(2621443, 61658, 257, 173, 250, 8, 58, 140, 38)>	Q_Data<(0, 0, 35, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 253, 253, 253, 253, 143, 173, 233, 201, 159, 128, 56, 0, 90, 120, 253, 253, 253, 253, 253, 111, 76, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 69, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5251437161996962, y=-0.8457597019269166, z=0.08850051005225007, w=-0.032897775805629505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03888888888888889, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.05, z=0.13)>	COMP<118>
[1740780456.877865]	Q_Header<(2621443, 61659, 257, 173, 250, 8, 58, 141, 41)>	Q_Data<(0, 0, 39, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 172, 247, 253, 184, 207, 253, 219, 97, 246, 238, 131, 141, 73, 12, 110, 107, 107, 146, 249, 237, 171, 72, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 55, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5259335895389282, y=-0.8452656703637712, z=0.08843887330183439, w=-0.033141689581018687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.05, z=-0.01)>	COMP<118>
[1740780456.886643]	Q_Header<(2621443, 61660, 257, 173, 250, 8, 58, 142, 50)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 33, 128, 220, 253, 253, 253, 168, 224, 115, 232, 219, 81, 130, 64, 29, 90, 122, 253, 253, 253, 253, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 40, 0, 0, 0, 19, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5259335895389282, y=-0.8452656703637712, z=0.08843887330183439, w=-0.033141689581018687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.05, z=-0.01)>	COMP<118>
[1740780456.8954635]	Q_Header<(2621443, 61661, 257, 173, 250, 8, 58, 143, 54)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 229, 205, 192, 108, 143, 0, 14, 42, 85, 191, 253, 253, 209, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 18, 0, 0, 33, 0, 0, 0, 21, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5259335895389282, y=-0.8452656703637712, z=0.08843887330183439, w=-0.033141689581018687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.05, z=-0.01)>	COMP<118>
[1740780456.905319]	Q_Header<(2621443, 61662, 257, 173, 250, 8, 58, 144, 36)>	Q_Data<(0, 0, 34, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 189, 242, 253, 253, 253, 253, 231, 132, 121, 196, 215, 73, 13, 26, 44, 80, 135, 165, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5259335895389282, y=-0.8452656703637712, z=0.08843887330183439, w=-0.033141689581018687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.05, z=-0.01)>	COMP<118>
