[1740780023.0023942]	Q_Header<(2621443, 18268, 257, 173, 250, 8, 58, 0, 52)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 230, 253, 182, 139, 66, 141, 127, 58, 75, 37, 0, 42, 0, 0, 117, 238, 202, 214, 142, 48, 48, 32, 0, 0, 131, 234, 151, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 42, 54, 76, 112, 19, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2941234057543593, y=-0.9516439390998072, z=0.08813326372884309, w=-0.009887526817224778)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.01, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.01)>	COMP<196>
[1740780024.2023058]	Q_Header<(2621443, 18388, 257, 173, 250, 8, 58, 120, 37)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 99, 91, 91, 0, 36, 101, 112, 55, 20, 24, 14, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 174, 131, 253, 145, 84, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2914333498897823, y=-0.9524224973884928, z=0.08880325111824781, w=-0.008483609557000994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.03777777777777778, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=0.01)>	COMP<190>
[1740780024.2140958]	Q_Header<(2621443, 18389, 257, 173, 250, 8, 58, 121, 35)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 100, 91, 0, 0, 0, 0, 65, 45, 18, 22, 5, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 69, 131, 69, 174, 62, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913235595375103, y=-0.9524626328478628, z=0.08868492185376127, w=-0.008972252933587685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03222222222222222, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.17)>	COMP<192>
[1740780024.2222679]	Q_Header<(2621443, 18390, 257, 173, 250, 8, 58, 122, 36)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 31, 99, 80, 100, 0, 0, 0, 43, 37, 18, 18, 0, 0, 0, 0, 0, 17, 23, 0, 0, 0, 0, 0, 38, 77, 50, 66, 31, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913235595375103, y=-0.9524626328478628, z=0.08868492185376127, w=-0.008972252933587685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03222222222222222, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.17)>	COMP<192>
[1740780024.2321928]	Q_Header<(2621443, 18391, 257, 173, 250, 8, 58, 123, 28)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 27, 96, 104, 0, 0, 0, 66, 43, 22, 9, 0, 0, 13, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913235595375103, y=-0.9524626328478628, z=0.08868492185376127, w=-0.008972252933587685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03222222222222222, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.17)>	COMP<192>
[1740780024.2423503]	Q_Header<(2621443, 18392, 257, 173, 250, 8, 58, 124, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 99, 114, 0, 0, 0, 104, 77, 18, 13, 10, 21, 11, 0, 0, 12, 19, 0, 0, 0, 0, 0, 0, 14, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.291266391569566, y=-0.9524752808975436, z=0.08868609952862101, w=-0.009460664436982971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=0.12)>	COMP<188>
[1740780024.2522697]	Q_Header<(2621443, 18393, 257, 173, 250, 8, 58, 125, 31)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 96, 119, 0, 0, 0, 109, 79, 16, 3, 13, 18, 8, 0, 0, 16, 9, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.291266391569566, y=-0.9524752808975436, z=0.08868609952862101, w=-0.009460664436982971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=0.12)>	COMP<188>
[1740780024.2621994]	Q_Header<(2621443, 18394, 257, 173, 250, 8, 58, 126, 27)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 61, 94, 120, 0, 0, 0, 65, 46, 33, 11, 0, 0, 8, 0, 16, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.291266391569566, y=-0.9524752808975436, z=0.08868609952862101, w=-0.009460664436982971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=0.12)>	COMP<188>
[1740780024.2722769]	Q_Header<(2621443, 18395, 257, 173, 250, 8, 58, 127, 29)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 10, 91, 111, 119, 0, 0, 0, 156, 108, 45, 5, 15, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.291266391569566, y=-0.9524752808975436, z=0.08868609952862101, w=-0.009460664436982971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=0.12)>	COMP<188>
[1740780024.2823613]	Q_Header<(2621443, 18396, 257, 173, 250, 8, 58, 128, 29)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 46, 84, 111, 86, 0, 0, 0, 212, 152, 49, 0, 21, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913213938746743, y=-0.9524555523600027, z=0.08868426258116527, w=-0.009765644881614894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.021111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=0.1)>	COMP<188>
[1740780024.2923613]	Q_Header<(2621443, 18397, 257, 173, 250, 8, 58, 129, 32)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 96, 107, 23, 50, 0, 0, 231, 181, 48, 9, 0, 0, 13, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913213938746743, y=-0.9524555523600027, z=0.08868426258116527, w=-0.009765644881614894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.021111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=0.1)>	COMP<188>
[1740780024.3022463]	Q_Header<(2621443, 18398, 257, 173, 250, 8, 58, 130, 24)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 99, 87, 0, 59, 0, 0, 225, 174, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913213938746743, y=-0.9524555523600027, z=0.08868426258116527, w=-0.009765644881614894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.021111111111111112, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.12, z=0.1)>	COMP<188>
[1740780024.3123033]	Q_Header<(2621443, 18399, 257, 173, 250, 8, 58, 131, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 35, 0, 0, 104, 0, 0, 160, 123, 12, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913189347039764, y=-0.9524475122680813, z=0.08874454872398528, w=-0.010070736271979071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.15)>	COMP<190>
[1740780024.3222523]	Q_Header<(2621443, 18400, 257, 173, 250, 8, 58, 132, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 101, 78, 0, 113, 0, 0, 59, 33, 13, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913189347039764, y=-0.9524475122680813, z=0.08874454872398528, w=-0.010070736271979071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.15)>	COMP<190>
[1740780024.3329291]	Q_Header<(2621443, 18401, 257, 173, 250, 8, 58, 133, 21)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 99, 89, 0, 0, 0, 0, 41, 53, 23, 18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913189347039764, y=-0.9524475122680813, z=0.08874454872398528, w=-0.010070736271979071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.15)>	COMP<190>
[1740780024.3423555]	Q_Header<(2621443, 18402, 257, 173, 250, 8, 58, 134, 28)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 35, 100, 76, 51, 0, 0, 0, 30, 46, 25, 28, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913159552405679, y=-0.9524377711144065, z=0.0888657093715204, w=-0.010009599132506418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.12)>	COMP<190>
[1740780024.3521855]	Q_Header<(2621443, 18403, 257, 173, 250, 8, 58, 135, 27)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 73, 100, 91, 85, 64, 47, 0, 96, 14, 27, 32, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913159552405679, y=-0.9524377711144065, z=0.0888657093715204, w=-0.010009599132506418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.12)>	COMP<190>
[1740780024.3628519]	Q_Header<(2621443, 18404, 257, 173, 250, 8, 58, 136, 28)>	Q_Data<(0, 0, 51, 0, 66, 0, 0, 0, 0, 76, 100, 101, 97, 107, 93, 0, 109, 44, 31, 33, 15, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2913159552405679, y=-0.9524377711144065, z=0.0888657093715204, w=-0.010009599132506418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.12)>	COMP<190>
