[1740779715.570017]	Q_Header<(2621443, 53054, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 87, 253, 253, 253, 253, 240, 253, 206, 145, 122, 164, 214, 214, 221, 164, 83, 32, 19, 50, 18, 0, 0, 0, 0, 0, 0, 13, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6995971802250475, y=-0.7084474324613615, z=0.05377291186339791, w=0.07599009678766219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.0)>	COMP<192>
[1740779716.7634609]	Q_Header<(2621443, 53174, 257, 173, 250, 8, 58, 120, 33)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 93, 111, 135, 71, 58, 65, 77, 69, 53, 47, 0, 17, 27, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923813835572799, y=-0.7159409052474341, z=0.046874903259167044, w=0.07641585791728794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.07222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.06, z=-0.16)>	COMP<191>
[1740779716.7725728]	Q_Header<(2621443, 53175, 257, 173, 250, 8, 58, 121, 32)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 101, 123, 110, 0, 78, 148, 97, 59, 60, 23, 23, 0, 9, 13, 0, 0, 16, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923813835572799, y=-0.7159409052474341, z=0.046874903259167044, w=0.07641585791728794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.07222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.06, z=-0.16)>	COMP<191>
[1740779716.7832308]	Q_Header<(2621443, 53176, 257, 173, 250, 8, 58, 122, 28)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 111, 105, 117, 0, 99, 181, 121, 60, 82, 23, 27, 0, 9, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6922795197201655, y=-0.7160838763319504, z=0.0454724248096917, w=0.07684534608778773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.06333333333333334, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.22)>	COMP<191>
[1740779716.8002825]	Q_Header<(2621443, 53177, 257, 173, 250, 8, 58, 123, 24)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 65, 121, 0, 98, 73, 163, 130, 102, 76, 43, 29, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6922795197201655, y=-0.7160838763319504, z=0.0454724248096917, w=0.07684534608778773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.06333333333333334, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.22)>	COMP<191>
[1740779716.8102486]	Q_Header<(2621443, 53178, 257, 173, 250, 8, 58, 124, 34)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 20, 123, 48, 127, 33, 106, 66, 125, 85, 52, 39, 13, 16, 0, 13, 0, 0, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6922577545833658, y=-0.7161223976835329, z=0.04467754155836922, w=0.07714810454887801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.05333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.12)>	COMP<196>
[1740779716.8199759]	Q_Header<(2621443, 53179, 257, 173, 250, 8, 58, 125, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 123, 129, 129, 110, 119, 113, 153, 164, 115, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6922577545833658, y=-0.7161223976835329, z=0.04467754155836922, w=0.07714810454887801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.05333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.12)>	COMP<196>
[1740779716.8297322]	Q_Header<(2621443, 53180, 257, 173, 250, 8, 58, 126, 26)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 112, 134, 63, 139, 88, 129, 168, 187, 128, 68, 49, 16, 20, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6922577545833658, y=-0.7161223976835329, z=0.04467754155836922, w=0.07714810454887801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.05333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.12)>	COMP<196>
[1740779716.8458679]	Q_Header<(2621443, 53181, 257, 173, 250, 8, 58, 127, 24)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 105, 135, 68, 140, 215, 166, 165, 131, 89, 75, 72, 35, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923254848292067, y=-0.7160682877559952, z=0.04406761879984901, w=0.07739299257369604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.24)>	COMP<196>
[1740779716.850828]	Q_Header<(2621443, 53182, 257, 173, 250, 8, 58, 128, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 8, 123, 132, 117, 89, 234, 253, 157, 88, 153, 67, 49, 46, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923254848292067, y=-0.7160682877559952, z=0.04406761879984901, w=0.07739299257369604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.24)>	COMP<196>
[1740779716.85974]	Q_Header<(2621443, 53183, 257, 173, 250, 8, 58, 129, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 119, 123, 127, 114, 249, 253, 131, 119, 170, 123, 68, 46, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923254848292067, y=-0.7160682877559952, z=0.04406761879984901, w=0.07739299257369604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.24)>	COMP<196>
[1740779716.8698204]	Q_Header<(2621443, 53184, 257, 173, 250, 8, 58, 130, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 113, 115, 135, 148, 249, 210, 155, 81, 119, 152, 91, 27, 20, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923254848292067, y=-0.7160682877559952, z=0.04406761879984901, w=0.07739299257369604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.24)>	COMP<196>
[1740779716.8798046]	Q_Header<(2621443, 53185, 257, 173, 250, 8, 58, 131, 30)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 101, 133, 145, 148, 253, 148, 156, 108, 56, 134, 73, 19, 33, 12, 0, 0, 14, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923187881866719, y=-0.7160613614569369, z=0.043639948298816046, w=0.07775845333243586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.15)>	COMP<195>
[1740779716.8910174]	Q_Header<(2621443, 53186, 257, 173, 250, 8, 58, 132, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 108, 123, 127, 133, 250, 154, 81, 107, 112, 91, 50, 18, 26, 26, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923187881866719, y=-0.7160613614569369, z=0.043639948298816046, w=0.07775845333243586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.15)>	COMP<195>
[1740779716.899741]	Q_Header<(2621443, 53187, 257, 173, 250, 8, 58, 133, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 67, 127, 149, 155, 249, 185, 116, 33, 115, 91, 28, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923187881866719, y=-0.7160613614569369, z=0.043639948298816046, w=0.07775845333243586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.02666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=-0.15)>	COMP<195>
[1740779716.9080248]	Q_Header<(2621443, 53188, 257, 173, 250, 8, 58, 134, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 34, 118, 148, 161, 228, 148, 140, 99, 126, 87, 45, 14, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923476020233797, y=-0.7160301260104265, z=0.043580727130802535, w=0.07782272701929024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=-0.05)>	COMP<195>
[1740779716.9199643]	Q_Header<(2621443, 53189, 257, 173, 250, 8, 58, 135, 29)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 136, 123, 141, 237, 154, 108, 110, 126, 91, 79, 0, 34, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923476020233797, y=-0.7160301260104265, z=0.043580727130802535, w=0.07782272701929024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=-0.05)>	COMP<195>
[1740779716.9313211]	Q_Header<(2621443, 53190, 257, 173, 250, 8, 58, 136, 24)>	Q_Data<(0, 0, 52, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 120, 147, 155, 237, 205, 126, 91, 117, 135, 91, 32, 37, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6923476020233797, y=-0.7160301260104265, z=0.043580727130802535, w=0.07782272701929024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=-0.05)>	COMP<195>
