[1740780025.5023825]	Q_Header<(2621443, 18518, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 186, 245, 253, 253, 253, 232, 253, 253, 253, 202, 203, 167, 91, 157, 99, 0, 0, 0, 0, 0, 57, 0, 28, 84, 140, 203, 149, 42, 0, 48, 91, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 64, 103, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2864457872418158, y=-0.9539444297469292, z=0.08880857030403622, w=-0.007202344533248297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.2)>	COMP<194>
[1740780026.8332398]	Q_Header<(2621443, 18651, 257, 173, 250, 8, 58, 133, 31)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 93, 90, 94, 28, 26, 84, 0, 120, 59, 35, 8, 15, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27935636630645294, y=-0.9559273343001237, z=0.09002635794232426, w=-0.007629352367993581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.0022222222222222222, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.15)>	COMP<194>
[1740780026.8435638]	Q_Header<(2621443, 18652, 257, 173, 250, 8, 58, 134, 26)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 87, 100, 105, 67, 49, 33, 0, 146, 86, 43, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2791091535432603, y=-0.9559168079585705, z=0.09087984465906726, w=-0.007873404943599515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.12)>	COMP<194>
[1740780026.8529255]	Q_Header<(2621443, 18653, 257, 173, 250, 8, 58, 135, 22)>	Q_Data<(0, 0, 52, 0, 66, 0, 0, 0, 0, 0, 99, 101, 115, 0, 118, 0, 159, 89, 34, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2791091535432603, y=-0.9559168079585705, z=0.09087984465906726, w=-0.007873404943599515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.12)>	COMP<194>
[1740780026.863021]	Q_Header<(2621443, 18654, 257, 173, 250, 8, 58, 136, 25)>	Q_Data<(0, 0, 38, 0, 67, 0, 0, 0, 0, 0, 81, 110, 50, 79, 132, 0, 149, 74, 18, 19, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2791091535432603, y=-0.9559168079585705, z=0.09087984465906726, w=-0.007873404943599515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.12)>	COMP<194>
[1740780026.873146]	Q_Header<(2621443, 18655, 257, 173, 250, 8, 58, 137, 25)>	Q_Data<(0, 0, 43, 0, 65, 0, 0, 0, 0, 0, 95, 111, 125, 136, 140, 0, 111, 48, 12, 15, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2791091535432603, y=-0.9559168079585705, z=0.09087984465906726, w=-0.007873404943599515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.12)>	COMP<194>
[1740780026.8835142]	Q_Header<(2621443, 18656, 257, 173, 250, 8, 58, 138, 21)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 97, 111, 123, 123, 121, 0, 59, 4, 15, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2788133508564561, y=-0.9559489275643204, z=0.09143222407683259, w=-0.00805677808954733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.06)>	COMP<191>
[1740780026.8930504]	Q_Header<(2621443, 18657, 257, 173, 250, 8, 58, 139, 27)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 30, 85, 108, 76, 121, 0, 0, 46, 32, 0, 16, 15, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2788133508564561, y=-0.9559489275643204, z=0.09143222407683259, w=-0.00805677808954733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.06)>	COMP<191>
[1740780026.9034874]	Q_Header<(2621443, 18658, 257, 173, 250, 8, 58, 140, 25)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 31, 88, 91, 80, 57, 116, 0, 62, 45, 7, 14, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2788133508564561, y=-0.9559489275643204, z=0.09143222407683259, w=-0.00805677808954733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.06)>	COMP<191>
[1740780026.9124472]	Q_Header<(2621443, 18659, 257, 173, 250, 8, 58, 141, 29)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 99, 85, 112, 107, 135, 0, 60, 36, 24, 0, 23, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27850272128603076, y=-0.955991260903594, z=0.09191871537513967, w=-0.00823972548183523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.11)>	COMP<189>
[1740780026.922245]	Q_Header<(2621443, 18660, 257, 173, 250, 8, 58, 142, 25)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 91, 107, 124, 137, 30, 0, 74, 8, 33, 26, 11, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27850272128603076, y=-0.955991260903594, z=0.09191871537513967, w=-0.00823972548183523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.11)>	COMP<189>
[1740780026.9330082]	Q_Header<(2621443, 18661, 257, 173, 250, 8, 58, 143, 23)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 100, 111, 32, 112, 75, 28, 116, 45, 20, 30, 9, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27850272128603076, y=-0.955991260903594, z=0.09191871537513967, w=-0.00823972548183523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.11)>	COMP<189>
[1740780026.942268]	Q_Header<(2621443, 18662, 257, 173, 250, 8, 58, 144, 24)>	Q_Data<(0, 0, 42, 0, 54, 0, 0, 0, 0, 0, 76, 89, 125, 134, 136, 88, 132, 66, 27, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278021488805375, y=-0.9560765314264312, z=0.09247037443252319, w=-0.008423044007714984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.005555555555555556, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=0.01)>	COMP<189>
[1740780026.9522636]	Q_Header<(2621443, 18663, 257, 173, 250, 8, 58, 145, 34)>	Q_Data<(0, 0, 38, 0, 53, 0, 0, 0, 0, 0, 98, 111, 34, 107, 120, 115, 160, 95, 89, 48, 16, 11, 0, 4, 0, 0, 0, 18, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278021488805375, y=-0.9560765314264312, z=0.09247037443252319, w=-0.008423044007714984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.005555555555555556, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=0.01)>	COMP<189>
[1740780026.9622324]	Q_Header<(2621443, 18664, 257, 173, 250, 8, 58, 146, 23)>	Q_Data<(0, 0, 53, 0, 51, 0, 0, 0, 0, 0, 99, 111, 124, 91, 109, 34, 203, 111, 142, 90, 59, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278021488805375, y=-0.9560765314264312, z=0.09247037443252319, w=-0.008423044007714984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.005555555555555556, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=0.01)>	COMP<189>
[1740780026.9722538]	Q_Header<(2621443, 18665, 257, 173, 250, 8, 58, 147, 32)>	Q_Data<(0, 0, 33, 0, 48, 0, 0, 0, 0, 0, 82, 108, 111, 117, 146, 104, 209, 101, 162, 109, 79, 24, 0, 0, 0, 0, 8, 6, 0, 20, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278021488805375, y=-0.9560765314264312, z=0.09247037443252319, w=-0.008423044007714984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.005555555555555556, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=0.01)>	COMP<189>
[1740780026.9842727]	Q_Header<(2621443, 18666, 257, 173, 250, 8, 58, 148, 28)>	Q_Data<(0, 0, 10, 0, 50, 0, 0, 0, 0, 0, 35, 109, 119, 129, 90, 0, 169, 69, 149, 104, 76, 0, 5, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.277589643950491, y=-0.9561827973017574, z=0.09265195240036178, w=-0.008606011388966411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.01)>	COMP<190>
[1740780026.9922438]	Q_Header<(2621443, 18667, 257, 173, 250, 8, 58, 149, 26)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 111, 105, 104, 73, 94, 164, 53, 120, 87, 81, 48, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.277589643950491, y=-0.9561827973017574, z=0.09265195240036178, w=-0.008606011388966411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.01)>	COMP<190>
