[1740780045.5025327]	Q_Header<(2621443, 20518, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 253, 235, 253, 253, 235, 252, 253, 194, 249, 233, 99, 126, 198, 124, 44, 0, 39, 78, 48, 89, 122, 221, 230, 214, 253, 249, 166, 163, 65, 0, 177, 253, 253, 253, 152, 123, 32, 0, 0, 0, 0, 12, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41186289456065706, y=-0.9065500256238054, z=0.08984323959592282, w=-0.021545287756359208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.05, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.21)>	COMP<185>
[1740780046.8223011]	Q_Header<(2621443, 20650, 257, 173, 250, 8, 58, 132, 23)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 94, 81, 0, 102, 0, 0, 0, 128, 87, 27, 23, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4128484863752112, y=-0.9063867567522008, z=0.08667132623489059, w=-0.022522337592024384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.03222222222222222, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.19)>	COMP<187>
[1740780046.8353767]	Q_Header<(2621443, 20651, 257, 173, 250, 8, 58, 133, 26)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 93, 81, 0, 73, 0, 0, 0, 86, 102, 34, 25, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4128484863752112, y=-0.9063867567522008, z=0.08667132623489059, w=-0.022522337592024384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.03222222222222222, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.19)>	COMP<187>
[1740780046.8501613]	Q_Header<(2621443, 20652, 257, 173, 250, 8, 58, 134, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 93, 85, 0, 69, 0, 0, 0, 121, 79, 36, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4125907881312378, y=-0.9064180169433451, z=0.08764502540775998, w=-0.022216427053220498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.044444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.23)>	COMP<185>
[1740780046.8527544]	Q_Header<(2621443, 20653, 257, 173, 250, 8, 58, 135, 19)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 77, 98, 0, 0, 0, 0, 0, 167, 38, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4125907881312378, y=-0.9064180169433451, z=0.08764502540775998, w=-0.022216427053220498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.044444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.23)>	COMP<185>
[1740780046.863342]	Q_Header<(2621443, 20654, 257, 173, 250, 8, 58, 136, 27)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 94, 78, 0, 0, 0, 0, 0, 149, 39, 13, 0, 0, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4125907881312378, y=-0.9064180169433451, z=0.08764502540775998, w=-0.022216427053220498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.044444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.23)>	COMP<185>
[1740780046.874586]	Q_Header<(2621443, 20655, 257, 173, 250, 8, 58, 137, 26)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 93, 83, 96, 70, 0, 0, 0, 112, 42, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123008898287739, y=-0.9064515936117129, z=0.08874692728512763, w=-0.02185103161490763)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.056666666666666664, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.22)>	COMP<188>
[1740780046.8894365]	Q_Header<(2621443, 20656, 257, 173, 250, 8, 58, 138, 24)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 77, 87, 93, 60, 0, 0, 0, 82, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123008898287739, y=-0.9064515936117129, z=0.08874692728512763, w=-0.02185103161490763)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.056666666666666664, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.22)>	COMP<188>
[1740780046.892113]	Q_Header<(2621443, 20657, 257, 173, 250, 8, 58, 139, 24)>	Q_Data<(0, 0, 44, 0, 64, 0, 0, 0, 0, 93, 93, 50, 0, 79, 0, 0, 67, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123008898287739, y=-0.9064515936117129, z=0.08874692728512763, w=-0.02185103161490763)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.056666666666666664, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.22)>	COMP<188>
[1740780046.9038894]	Q_Header<(2621443, 20658, 257, 173, 250, 8, 58, 140, 26)>	Q_Data<(0, 0, 43, 0, 60, 0, 0, 0, 0, 78, 100, 52, 98, 83, 0, 0, 104, 19, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123008898287739, y=-0.9064515936117129, z=0.08874692728512763, w=-0.02185103161490763)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.056666666666666664, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.22)>	COMP<188>
[1740780046.912435]	Q_Header<(2621443, 20659, 257, 173, 250, 8, 58, 141, 22)>	Q_Data<(0, 0, 67, 0, 56, 0, 0, 0, 0, 84, 77, 76, 118, 116, 0, 0, 132, 34, 7, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4118725248784666, y=-0.9065101866471527, z=0.0902725939975181, w=-0.0212406103523572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.06111111111111111, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.18)>	COMP<188>
[1740780046.9228685]	Q_Header<(2621443, 20660, 257, 173, 250, 8, 58, 142, 23)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 71, 76, 100, 0, 122, 117, 0, 0, 134, 48, 25, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4118725248784666, y=-0.9065101866471527, z=0.0902725939975181, w=-0.0212406103523572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.06111111111111111, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.18)>	COMP<188>
[1740780046.9331312]	Q_Header<(2621443, 20661, 257, 173, 250, 8, 58, 143, 25)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 82, 89, 82, 0, 123, 116, 0, 0, 107, 47, 18, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4118725248784666, y=-0.9065101866471527, z=0.0902725939975181, w=-0.0212406103523572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.06111111111111111, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.18)>	COMP<188>
[1740780046.9424994]	Q_Header<(2621443, 20662, 257, 173, 250, 8, 58, 144, 27)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 47, 93, 82, 0, 85, 81, 0, 0, 66, 46, 19, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4118725248784666, y=-0.9065101866471527, z=0.0902725939975181, w=-0.0212406103523572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.06111111111111111, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.18)>	COMP<188>
[1740780046.9523795]	Q_Header<(2621443, 20663, 257, 173, 250, 8, 58, 145, 24)>	Q_Data<(0, 0, 50, 0, 56, 0, 0, 0, 0, 83, 88, 0, 106, 75, 0, 0, 14, 34, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41151051033768893, y=-0.9065804820595808, z=0.09131114260830356, w=-0.02081356927101037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.058888888888888886, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<184>
[1740780046.9664536]	Q_Header<(2621443, 20664, 257, 173, 250, 8, 58, 146, 36)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 80, 74, 103, 103, 113, 0, 0, 6, 10, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41151051033768893, y=-0.9065804820595808, z=0.09131114260830356, w=-0.02081356927101037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.058888888888888886, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.16)>	COMP<184>
[1740780046.9740083]	Q_Header<(2621443, 20665, 257, 173, 250, 8, 58, 147, 24)>	Q_Data<(0, 0, 41, 0, 51, 0, 0, 0, 0, 90, 99, 14, 103, 115, 0, 0, 22, 30, 0, 0, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41118333443724503, y=-0.9066540645784882, z=0.09216072955324922, w=-0.02032418737829933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.05444444444444444, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.11)>	COMP<185>
[1740780046.9823408]	Q_Header<(2621443, 20666, 257, 173, 250, 8, 58, 148, 21)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 93, 57, 58, 13, 0, 0, 0, 42, 20, 2, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41118333443724503, y=-0.9066540645784882, z=0.09216072955324922, w=-0.02032418737829933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.05444444444444444, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.11)>	COMP<185>
