[1740780123.0030708]	Q_Header<(2621443, 28268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 61, 132, 119, 253, 253, 253, 253, 253, 253, 102, 185, 253, 253, 253, 193, 253, 253, 253, 253, 253, 86, 71, 138, 223, 253, 253, 227, 169, 17, 23, 50, 72, 33, 0, 0, 0, 0, 49, 145, 165, 127, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1900058252026721, y=-0.9776785442005786, z=0.08966224131793295, w=-0.0017700510539278799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.006666666666666667, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.09, z=0.18)>	COMP<100>
[1740780124.2628798]	Q_Header<(2621443, 28394, 257, 173, 250, 8, 58, 126, 25)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 96, 101, 101, 0, 0, 111, 139, 76, 25, 12, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622536434176685, y=-0.9761830411453247, z=0.092528041163956, w=-0.0009155149191684301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.01)>	COMP<102>
[1740780124.2729914]	Q_Header<(2621443, 28395, 257, 173, 250, 8, 58, 127, 24)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 47, 104, 83, 125, 0, 0, 83, 100, 66, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622536434176685, y=-0.9761830411453247, z=0.092528041163956, w=-0.0009155149191684301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=-0.01)>	COMP<102>
[1740780124.2827623]	Q_Header<(2621443, 28396, 257, 173, 250, 8, 58, 128, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 111, 124, 129, 0, 0, 65, 58, 51, 15, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622643596224906, y=-0.9761883722488993, z=0.092467511814248, w=-0.0010986239027435407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.015555555555555555, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.06)>	COMP<102>
[1740780124.294164]	Q_Header<(2621443, 28397, 257, 173, 250, 8, 58, 129, 20)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 103, 113, 130, 0, 0, 87, 40, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622643596224906, y=-0.9761883722488993, z=0.092467511814248, w=-0.0010986239027435407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.015555555555555555, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.06)>	COMP<102>
[1740780124.3027077]	Q_Header<(2621443, 28398, 257, 173, 250, 8, 58, 130, 27)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 95, 106, 133, 60, 43, 111, 57, 30, 19, 0, 0, 0, 13, 0, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622643596224906, y=-0.9761883722488993, z=0.092467511814248, w=-0.0010986239027435407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.015555555555555555, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.06)>	COMP<102>
[1740780124.3129845]	Q_Header<(2621443, 28399, 257, 173, 250, 8, 58, 131, 27)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 99, 104, 113, 112, 131, 95, 64, 48, 43, 0, 0, 0, 15, 0, 3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628948625132467, y=-0.9761983964874648, z=0.09222432018835558, w=-0.0013427763362963752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.12)>	COMP<102>
[1740780124.3230114]	Q_Header<(2621443, 28400, 257, 173, 250, 8, 58, 132, 28)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 106, 109, 72, 97, 84, 134, 66, 65, 38, 12, 9, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628948625132467, y=-0.9761983964874648, z=0.09222432018835558, w=-0.0013427763362963752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.12)>	COMP<102>
[1740780124.3333473]	Q_Header<(2621443, 28401, 257, 173, 250, 8, 58, 133, 26)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 111, 103, 119, 70, 111, 196, 71, 70, 0, 19, 9, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628948625132467, y=-0.9761983964874648, z=0.09222432018835558, w=-0.0013427763362963752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.12)>	COMP<102>
[1740780124.3430145]	Q_Header<(2621443, 28402, 257, 173, 250, 8, 58, 134, 30)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 91, 118, 133, 0, 159, 202, 97, 58, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628440690041404, y=-0.9762341692699387, z=0.0918557314630358, w=-0.0013427415894928822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=0.0)>	COMP<103>
[1740780124.3530438]	Q_Header<(2621443, 28403, 257, 173, 250, 8, 58, 135, 26)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 0, 0, 0, 97, 119, 128, 131, 199, 120, 65, 16, 27, 0, 10, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628440690041404, y=-0.9762341692699387, z=0.0918557314630358, w=-0.0013427415894928822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=0.0)>	COMP<103>
[1740780124.3629608]	Q_Header<(2621443, 28404, 257, 173, 250, 8, 58, 136, 25)>	Q_Data<(0, 0, 43, 0, 66, 0, 0, 0, 0, 0, 0, 0, 93, 0, 148, 66, 115, 114, 87, 36, 43, 28, 19, 18, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628440690041404, y=-0.9762341692699387, z=0.0918557314630358, w=-0.0013427415894928822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=0.0)>	COMP<103>
[1740780124.3729544]	Q_Header<(2621443, 28405, 257, 173, 250, 8, 58, 137, 26)>	Q_Data<(0, 0, 26, 0, 67, 0, 0, 0, 0, 0, 0, 0, 120, 127, 148, 0, 118, 98, 91, 49, 46, 28, 7, 24, 0, 22, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628440690041404, y=-0.9762341692699387, z=0.0918557314630358, w=-0.0013427415894928822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=0.0)>	COMP<103>
[1740780124.3830137]	Q_Header<(2621443, 28406, 257, 173, 250, 8, 58, 138, 32)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 0, 0, 0, 123, 135, 145, 0, 122, 126, 119, 83, 56, 16, 0, 17, 18, 0, 12, 0, 0, 0, 0, 28, 22, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19629318751955604, y=-0.9762778402908269, z=0.09137154904128589, w=-0.001342801655917361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0077777777777777776, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.04)>	COMP<103>
[1740780124.3964877]	Q_Header<(2621443, 28407, 257, 173, 250, 8, 58, 139, 31)>	Q_Data<(0, 0, 31, 0, 66, 0, 0, 0, 0, 0, 0, 0, 57, 66, 125, 0, 68, 180, 179, 97, 70, 0, 0, 0, 14, 28, 8, 0, 0, 0, 0, 60, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19629318751955604, y=-0.9762778402908269, z=0.09137154904128589, w=-0.001342801655917361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0077777777777777776, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.04)>	COMP<103>
[1740780124.403757]	Q_Header<(2621443, 28408, 257, 173, 250, 8, 58, 140, 31)>	Q_Data<(0, 0, 9, 0, 62, 0, 0, 0, 0, 0, 0, 0, 64, 116, 91, 137, 215, 180, 205, 85, 68, 0, 0, 0, 0, 23, 0, 0, 0, 0, 14, 70, 50, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19629318751955604, y=-0.9762778402908269, z=0.09137154904128589, w=-0.001342801655917361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0077777777777777776, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.04)>	COMP<103>
[1740780124.4131885]	Q_Header<(2621443, 28409, 257, 173, 250, 8, 58, 141, 32)>	Q_Data<(0, 0, 45, 0, 57, 0, 0, 0, 0, 0, 0, 60, 109, 108, 90, 138, 250, 103, 173, 66, 42, 6, 0, 0, 0, 0, 0, 0, 0, 0, 12, 60, 53, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19629243174620434, y=-0.9763351176033224, z=0.09076083520105904, w=-0.0012207240780236588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0077777777777777776, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.09)>	COMP<103>
[1740780124.4230118]	Q_Header<(2621443, 28410, 257, 173, 250, 8, 58, 142, 32)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 50, 101, 0, 69, 147, 250, 104, 91, 39, 10, 4, 0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19629243174620434, y=-0.9763351176033224, z=0.09076083520105904, w=-0.0012207240780236588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0077777777777777776, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.09)>	COMP<103>
