[1740780120.5031512]	Q_Header<(2621443, 28018, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 16, 64, 182, 151, 232, 253, 253, 253, 253, 253, 185, 237, 253, 253, 169, 216, 123, 35, 36, 107, 162, 253, 253, 253, 253, 253, 253, 109, 253, 253, 253, 253, 89, 0, 0, 0, 192, 253, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 67, 0, 13, 195, 253, 194, 0, 54, 0, 0, 85, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13696103803006662, y=-0.9855213373758849, z=0.0996690619889032, w=0.007446188342098096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.016666666666666666, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.03)>	COMP<97>
[1740780121.7028792]	Q_Header<(2621443, 28138, 257, 173, 250, 8, 58, 120, 24)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 100, 97, 117, 107, 82, 62, 112, 74, 27, 7, 21, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17029235098441245, y=-0.9807984903112987, z=0.09503411845259145, w=-0.0018311005482194885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.06111111111111111, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.01, z=0.18)>	COMP<98>
[1740780121.7130198]	Q_Header<(2621443, 28139, 257, 173, 250, 8, 58, 121, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 40, 61, 131, 115, 0, 78, 79, 7, 0, 0, 0, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17120442072044217, y=-0.9805344095807143, z=0.09613082446869747, w=-0.00042724810874976654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.07444444444444444, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.04)>	COMP<98>
[1740780121.7229543]	Q_Header<(2621443, 28140, 257, 173, 250, 8, 58, 122, 22)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 52, 104, 101, 135, 131, 0, 77, 60, 44, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17120442072044217, y=-0.9805344095807143, z=0.09613082446869747, w=-0.00042724810874976654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.07444444444444444, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.04)>	COMP<98>
[1740780121.7343118]	Q_Header<(2621443, 28141, 257, 173, 250, 8, 58, 123, 22)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 80, 110, 95, 116, 140, 0, 63, 91, 53, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17120442072044217, y=-0.9805344095807143, z=0.09613082446869747, w=-0.00042724810874976654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.07444444444444444, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.04)>	COMP<98>
[1740780121.7429366]	Q_Header<(2621443, 28142, 257, 173, 250, 8, 58, 124, 23)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 85, 93, 87, 98, 116, 0, 55, 97, 52, 4, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181546803709796, y=-0.9803552567004858, z=0.09686364041736216, w=0.0006713925926849299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08222222222222222, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.08)>	COMP<98>
[1740780121.7529447]	Q_Header<(2621443, 28143, 257, 173, 250, 8, 58, 125, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 29, 106, 120, 77, 0, 0, 65, 75, 55, 21, 0, 16, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181546803709796, y=-0.9803552567004858, z=0.09686364041736216, w=0.0006713925926849299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08222222222222222, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.08)>	COMP<98>
[1740780121.7660353]	Q_Header<(2621443, 28144, 257, 173, 250, 8, 58, 126, 26)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 111, 108, 124, 12, 0, 51, 36, 57, 22, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181546803709796, y=-0.9803552567004858, z=0.09686364041736216, w=0.0006713925926849299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08222222222222222, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.08)>	COMP<98>
[1740780121.7686818]	Q_Header<(2621443, 28145, 257, 173, 250, 8, 58, 127, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 91, 113, 126, 131, 0, 57, 41, 42, 0, 18, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17181546803709796, y=-0.9803552567004858, z=0.09686364041736216, w=0.0006713925926849299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08222222222222222, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03, z=0.08)>	COMP<98>
[1740780121.7773604]	Q_Header<(2621443, 28146, 257, 173, 250, 8, 58, 128, 26)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 77, 123, 114, 83, 0, 74, 42, 37, 15, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17242816409553174, y=-0.980185446800051, z=0.09747531966745634, w=0.0018921320661810562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=0.0)>	COMP<100>
[1740780121.7928514]	Q_Header<(2621443, 28147, 257, 173, 250, 8, 58, 129, 23)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 73, 97, 121, 144, 0, 101, 48, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17242816409553174, y=-0.980185446800051, z=0.09747531966745634, w=0.0018921320661810562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=0.0)>	COMP<100>
[1740780121.8046448]	Q_Header<(2621443, 28148, 257, 173, 250, 8, 58, 130, 32)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 96, 75, 130, 29, 67, 127, 59, 55, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 18, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17242816409553174, y=-0.980185446800051, z=0.09747531966745634, w=0.0018921320661810562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.08555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=0.0)>	COMP<100>
[1740780121.813171]	Q_Header<(2621443, 28149, 257, 173, 250, 8, 58, 131, 23)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 108, 124, 135, 88, 124, 119, 36, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17309959126899938, y=-0.9800024814580586, z=0.09808569928394993, w=0.0032959724712714974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.04, z=-0.21)>	COMP<100>
[1740780121.822893]	Q_Header<(2621443, 28150, 257, 173, 250, 8, 58, 132, 26)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 101, 121, 135, 135, 123, 98, 46, 73, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17309959126899938, y=-0.9800024814580586, z=0.09808569928394993, w=0.0032959724712714974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.04, z=-0.21)>	COMP<100>
[1740780121.8327277]	Q_Header<(2621443, 28151, 257, 173, 250, 8, 58, 133, 29)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 111, 91, 131, 132, 102, 130, 68, 61, 34, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17309959126899938, y=-0.9800024814580586, z=0.09808569928394993, w=0.0032959724712714974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.07666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.04, z=-0.21)>	COMP<100>
[1740780121.844013]	Q_Header<(2621443, 28152, 257, 173, 250, 8, 58, 134, 31)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 100, 120, 114, 131, 0, 167, 91, 49, 20, 40, 16, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17365056515947042, y=-0.9798896917645477, z=0.09820870275626992, w=0.0040894860687819045)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.057777777777777775, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.2)>	COMP<99>
[1740780121.8537]	Q_Header<(2621443, 28153, 257, 173, 250, 8, 58, 135, 30)>	Q_Data<(0, 0, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 119, 113, 128, 0, 183, 91, 84, 71, 45, 27, 21, 14, 0, 14, 0, 0, 0, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17365056515947042, y=-0.9798896917645477, z=0.09820870275626992, w=0.0040894860687819045)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.057777777777777775, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.2)>	COMP<99>
[1740780121.8626552]	Q_Header<(2621443, 28154, 257, 173, 250, 8, 58, 136, 30)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 0, 0, 0, 109, 65, 125, 0, 166, 88, 82, 94, 40, 25, 25, 24, 9, 23, 8, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17365056515947042, y=-0.9798896917645477, z=0.09820870275626992, w=0.0040894860687819045)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.057777777777777775, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.2)>	COMP<99>
