[1740780018.0027368]	Q_Header<(2621443, 17768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 120, 239, 253, 240, 253, 253, 249, 240, 108, 94, 40, 56, 0, 0, 28, 35, 42, 19, 44, 28, 145, 253, 253, 253, 158, 46, 44, 0, 0, 0, 67, 145, 187, 67, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 67, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675949100732663, y=-0.9470115922144211, z=0.0949697111037406, w=-0.006957935132279196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=0.14)>	COMP<192>
[1740780019.172457]	Q_Header<(2621443, 17885, 257, 173, 250, 8, 58, 117, 34)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 100, 91, 109, 135, 148, 58, 173, 178, 116, 49, 0, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 48, 64, 95, 96, 88, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30272865453142034, y=-0.9481022015102991, z=0.09698303065532801, w=-0.007202012345707177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=0.01)>	COMP<191>
[1740780019.1824746]	Q_Header<(2621443, 17886, 257, 173, 250, 8, 58, 118, 35)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 99, 112, 101, 96, 126, 0, 203, 180, 91, 21, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 39, 121, 138, 182, 150, 136, 137, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30219457931748145, y=-0.9482720630733977, z=0.09698791891243749, w=-0.007202375350325755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=0.01)>	COMP<191>
[1740780019.192397]	Q_Header<(2621443, 17887, 257, 173, 250, 8, 58, 119, 37)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 100, 102, 120, 134, 122, 57, 218, 138, 68, 7, 9, 19, 0, 0, 14, 0, 0, 0, 0, 0, 0, 66, 175, 215, 253, 169, 192, 173, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30219457931748145, y=-0.9482720630733977, z=0.09698791891243749, w=-0.007202375350325755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=0.01)>	COMP<191>
[1740780019.2024217]	Q_Header<(2621443, 17888, 257, 173, 250, 8, 58, 120, 36)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 100, 91, 0, 28, 0, 129, 192, 90, 59, 12, 32, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 68, 180, 233, 253, 212, 191, 162, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30219457931748145, y=-0.9482720630733977, z=0.09698791891243749, w=-0.007202375350325755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=0.01)>	COMP<191>
[1740780019.212463]	Q_Header<(2621443, 17889, 257, 173, 250, 8, 58, 121, 34)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 99, 112, 83, 0, 0, 16, 156, 59, 41, 0, 28, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 34, 144, 210, 253, 251, 133, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30181098023500885, y=-0.9484005706515274, z=0.09692130164068637, w=-0.007262994266524986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.0)>	COMP<191>
[1740780019.2224295]	Q_Header<(2621443, 17890, 257, 173, 250, 8, 58, 122, 34)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 100, 95, 103, 0, 0, 0, 129, 23, 37, 26, 14, 14, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 99, 147, 158, 179, 103, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30181098023500885, y=-0.9484005706515274, z=0.09692130164068637, w=-0.007262994266524986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.0)>	COMP<191>
[1740780019.2423205]	Q_Header<(2621443, 17891, 257, 173, 250, 8, 58, 123, 33)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 82, 96, 108, 38, 0, 0, 88, 16, 24, 19, 13, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 81, 103, 69, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013949424237817, y=-0.948557877725393, z=0.09668075917360676, w=-0.00720222827177121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.08)>	COMP<193>
[1740780019.2437124]	Q_Header<(2621443, 17892, 257, 173, 250, 8, 58, 124, 28)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 100, 98, 0, 0, 0, 0, 27, 47, 0, 11, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 104, 71, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013949424237817, y=-0.948557877725393, z=0.09668075917360676, w=-0.00720222827177121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.08)>	COMP<193>
[1740780019.2622023]	Q_Header<(2621443, 17893, 257, 173, 250, 8, 58, 125, 34)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 88, 107, 96, 0, 0, 0, 62, 30, 11, 13, 13, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 8, 45, 78, 61, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013949424237817, y=-0.948557877725393, z=0.09668075917360676, w=-0.00720222827177121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.08)>	COMP<193>
[1740780019.263555]	Q_Header<(2621443, 17894, 257, 173, 250, 8, 58, 126, 29)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 83, 103, 79, 0, 0, 0, 44, 71, 41, 20, 0, 15, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013949424237817, y=-0.948557877725393, z=0.09668075917360676, w=-0.00720222827177121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.01, z=0.08)>	COMP<193>
[1740780019.2822983]	Q_Header<(2621443, 17895, 257, 173, 250, 8, 58, 127, 23)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 98, 98, 8, 0, 0, 0, 80, 122, 55, 35, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091306634457965, y=-0.9487611974158511, z=0.09619452181725303, w=-0.0070803074434018735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=0.06)>	COMP<194>
[1740780019.2839043]	Q_Header<(2621443, 17896, 257, 173, 250, 8, 58, 128, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 87, 83, 0, 0, 0, 0, 89, 108, 60, 31, 0, 13, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091306634457965, y=-0.9487611974158511, z=0.09619452181725303, w=-0.0070803074434018735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=0.06)>	COMP<194>
[1740780019.3055403]	Q_Header<(2621443, 17897, 257, 173, 250, 8, 58, 129, 24)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 58, 0, 0, 11, 0, 174, 110, 37, 17, 25, 19, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091306634457965, y=-0.9487611974158511, z=0.09619452181725303, w=-0.0070803074434018735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=0.06)>	COMP<194>
[1740780019.3068502]	Q_Header<(2621443, 17898, 257, 173, 250, 8, 58, 130, 25)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 10, 95, 0, 0, 0, 0, 193, 168, 36, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30091306634457965, y=-0.9487611974158511, z=0.09619452181725303, w=-0.0070803074434018735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=0.06)>	COMP<194>
[1740780019.3249197]	Q_Header<(2621443, 17899, 257, 173, 250, 8, 58, 131, 22)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 93, 110, 88, 0, 0, 0, 137, 142, 44, 14, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30059758574494766, y=-0.948911810269381, z=0.09570294709605644, w=-0.0069579948781571645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.03, z=-0.01)>	COMP<194>
[1740780019.3264065]	Q_Header<(2621443, 17900, 257, 173, 250, 8, 58, 132, 28)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 82, 75, 105, 0, 0, 0, 82, 82, 53, 32, 11, 0, 14, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30059758574494766, y=-0.948911810269381, z=0.09570294709605644, w=-0.0069579948781571645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.03, z=-0.01)>	COMP<194>
[1740780019.3340652]	Q_Header<(2621443, 17901, 257, 173, 250, 8, 58, 133, 27)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 90, 91, 79, 0, 0, 0, 147, 153, 73, 25, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30059758574494766, y=-0.948911810269381, z=0.09570294709605644, w=-0.0069579948781571645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.03, z=-0.01)>	COMP<194>
