[1740780035.5024083]	Q_Header<(2621443, 19518, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42, 163, 253, 253, 253, 253, 186, 250, 253, 253, 138, 253, 242, 253, 232, 108, 91, 82, 74, 45, 0, 21, 0, 0, 0, 64, 79, 84, 53, 25, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 97, 69, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2421283757350896, y=-0.9660110417845382, z=0.090332744161314, w=-0.006042528156736544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03777777777777778, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=-0.01)>	COMP<186>
[1740780036.6828136]	Q_Header<(2621443, 19636, 257, 173, 250, 8, 58, 118, 31)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 59, 100, 54, 65, 0, 0, 100, 58, 8, 0, 0, 9, 0, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26116681547322207, y=-0.9608668324363018, z=0.09204009295013295, w=-0.007446214416390066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.04)>	COMP<188>
[1740780036.6923447]	Q_Header<(2621443, 19637, 257, 173, 250, 8, 58, 119, 29)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 65, 28, 122, 119, 0, 0, 166, 109, 38, 20, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26116681547322207, y=-0.9608668324363018, z=0.09204009295013295, w=-0.007446214416390066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.04)>	COMP<188>
[1740780036.7023425]	Q_Header<(2621443, 19638, 257, 173, 250, 8, 58, 120, 29)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 50, 76, 45, 123, 114, 0, 0, 218, 133, 41, 20, 0, 0, 18, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26116681547322207, y=-0.9608668324363018, z=0.09204009295013295, w=-0.007446214416390066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.04)>	COMP<188>
[1740780036.7123609]	Q_Header<(2621443, 19639, 257, 173, 250, 8, 58, 121, 25)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 64, 97, 95, 121, 107, 0, 32, 227, 123, 50, 0, 15, 13, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26140813937909857, y=-0.9607954541456386, z=0.09210013596148955, w=-0.0074461342526850405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.14)>	COMP<187>
[1740780036.7232592]	Q_Header<(2621443, 19640, 257, 173, 250, 8, 58, 122, 23)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 89, 111, 70, 52, 0, 68, 213, 85, 54, 0, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26140813937909857, y=-0.9607954541456386, z=0.09210013596148955, w=-0.0074461342526850405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.14)>	COMP<187>
[1740780036.733493]	Q_Header<(2621443, 19641, 257, 173, 250, 8, 58, 123, 29)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 77, 83, 103, 113, 0, 0, 46, 205, 27, 48, 0, 0, 9, 0, 0, 0, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26140813937909857, y=-0.9607954541456386, z=0.09210013596148955, w=-0.0074461342526850405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.14)>	COMP<187>
[1740780036.7425287]	Q_Header<(2621443, 19642, 257, 173, 250, 8, 58, 124, 26)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 60, 100, 110, 65, 0, 0, 0, 186, 27, 27, 18, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2616510302579241, y=-0.9607298500793056, z=0.09209969784446173, w=-0.007385065234711643)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.13)>	COMP<186>
[1740780036.7531195]	Q_Header<(2621443, 19643, 257, 173, 250, 8, 58, 125, 23)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 93, 91, 70, 4, 0, 0, 0, 144, 64, 11, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2616510302579241, y=-0.9607298500793056, z=0.09209969784446173, w=-0.007385065234711643)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.13)>	COMP<186>
[1740780036.765139]	Q_Header<(2621443, 19644, 257, 173, 250, 8, 58, 126, 20)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 82, 96, 95, 105, 70, 0, 0, 111, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2616510302579241, y=-0.9607298500793056, z=0.09209969784446173, w=-0.007385065234711643)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.13)>	COMP<186>
[1740780036.7725122]	Q_Header<(2621443, 19645, 257, 173, 250, 8, 58, 127, 23)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 80, 86, 99, 84, 87, 0, 0, 73, 46, 14, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2616510302579241, y=-0.9607298500793056, z=0.09209969784446173, w=-0.007385065234711643)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.006666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.13)>	COMP<186>
[1740780036.7823937]	Q_Header<(2621443, 19646, 257, 173, 250, 8, 58, 128, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 37, 85, 81, 104, 116, 68, 0, 57, 0, 5, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26189489684799344, y=-0.960667834161598, z=0.09203857013441484, w=-0.007568158286914748)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.12)>	COMP<189>
[1740780036.7923024]	Q_Header<(2621443, 19647, 257, 173, 250, 8, 58, 129, 28)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 98, 104, 116, 122, 81, 0, 107, 36, 17, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26189489684799344, y=-0.960667834161598, z=0.09203857013441484, w=-0.007568158286914748)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.12)>	COMP<189>
[1740780036.8040533]	Q_Header<(2621443, 19648, 257, 173, 250, 8, 58, 130, 22)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 72, 84, 98, 108, 117, 79, 0, 110, 44, 22, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26189489684799344, y=-0.960667834161598, z=0.09203857013441484, w=-0.007568158286914748)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.12)>	COMP<189>
[1740780036.8149986]	Q_Header<(2621443, 19649, 257, 173, 250, 8, 58, 131, 22)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 85, 83, 7, 107, 115, 117, 0, 87, 40, 12, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2621444907241606, y=-0.9606268078015282, z=0.09173531305201708, w=-0.0078124551368317936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.21)>	COMP<189>
[1740780036.8222775]	Q_Header<(2621443, 19650, 257, 173, 250, 8, 58, 132, 23)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 57, 100, 112, 108, 99, 28, 0, 29, 24, 5, 25, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2621444907241606, y=-0.9606268078015282, z=0.09173531305201708, w=-0.0078124551368317936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.21)>	COMP<189>
[1740780036.8352313]	Q_Header<(2621443, 19651, 257, 173, 250, 8, 58, 133, 21)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 99, 88, 77, 0, 0, 0, 21, 20, 16, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2621444907241606, y=-0.9606268078015282, z=0.09173531305201708, w=-0.0078124551368317936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.025555555555555557, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.21)>	COMP<189>
[1740780036.845515]	Q_Header<(2621443, 19652, 257, 173, 250, 8, 58, 134, 23)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 20, 93, 103, 105, 0, 0, 0, 30, 22, 24, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26250782892946223, y=-0.9605552689355676, z=0.09142913920863391, w=-0.007995472120381203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.024444444444444446, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.07)>	COMP<187>
