[1740779291.3372939]	Q_Header<(2621443, 10554, 257, 173, 250, 8, 58, 0, 65)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 46, 74, 124, 253, 253, 80, 182, 214, 177, 253, 253, 253, 238, 59, 253, 253, 229, 108, 114, 101, 180, 181, 147, 149, 253, 253, 153, 228, 253, 253, 167, 65, 40, 164, 108, 2, 17, 155, 136, 168, 136, 31, 0, 0, 0, 48, 112, 145, 104, 21, 26, 95, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6709131813062126, y=0.7356729052296016, z=-0.05810674568809265, w=-0.07269446860768733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.03)>	COMP<180>
[1740779292.516933]	Q_Header<(2621443, 10673, 257, 173, 250, 8, 58, 119, 38)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 77, 139, 103, 124, 157, 253, 253, 218, 232, 253, 253, 253, 203, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7238087172747969, y=0.6838310876420292, z=-0.05224557399335746, w=-0.07580490992961444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03888888888888889, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.07, z=0.09)>	COMP<161>
[1740779292.5269659]	Q_Header<(2621443, 10674, 257, 173, 250, 8, 58, 120, 35)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 0, 20, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 148, 141, 104, 202, 253, 253, 243, 218, 237, 206, 151, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7238087172747969, y=0.6838310876420292, z=-0.05224557399335746, w=-0.07580490992961444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03888888888888889, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.07, z=0.09)>	COMP<161>
[1740779292.5371907]	Q_Header<(2621443, 10675, 257, 173, 250, 8, 58, 121, 37)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 0, 0, 0, 0, 0, 0, 0, 24, 0, 42, 40, 68, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 105, 72, 223, 253, 253, 222, 182, 193, 150, 73, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7238087172747969, y=0.6838310876420292, z=-0.05224557399335746, w=-0.07580490992961444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03888888888888889, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.07, z=0.09)>	COMP<161>
[1740779292.5469615]	Q_Header<(2621443, 10676, 257, 173, 250, 8, 58, 122, 47)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 18, 8, 0, 39, 28, 14, 0, 12, 0, 16, 69, 97, 144, 145, 107, 64, 25, 39, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57, 221, 253, 253, 118, 135, 160, 67, 83, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7252968776274056, y=0.6822050998267704, z=-0.051881035595665634, w=-0.0764787501192577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.044444444444444446, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.07)>	COMP<161>
[1740779292.5569468]	Q_Header<(2621443, 10677, 257, 173, 250, 8, 58, 123, 43)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50, 0, 90, 99, 20, 0, 36, 0, 61, 121, 156, 222, 194, 154, 135, 106, 93, 60, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 242, 233, 0, 162, 192, 71, 41, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7252968776274056, y=0.6822050998267704, z=-0.051881035595665634, w=-0.0764787501192577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.044444444444444446, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.07)>	COMP<161>
[1740779292.566966]	Q_Header<(2621443, 10678, 257, 173, 250, 8, 58, 124, 48)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 0, 76, 126, 33, 147, 179, 84, 58, 67, 28, 89, 155, 169, 253, 203, 220, 220, 151, 91, 60, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 29, 163, 95, 149, 202, 32, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7252968776274056, y=0.6822050998267704, z=-0.051881035595665634, w=-0.0764787501192577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.044444444444444446, z=0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.07)>	COMP<161>
[1740779292.5770981]	Q_Header<(2621443, 10679, 257, 173, 250, 8, 58, 125, 56)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 21, 0, 25, 55, 62, 177, 98, 175, 211, 128, 75, 78, 42, 88, 118, 162, 253, 202, 253, 253, 154, 88, 62, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 131, 184, 48, 103, 142, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 122, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7264280396609903, y=0.6809576238025264, z=-0.05163486149833624, w=-0.07702505344078053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04111111111111111, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=0.21)>	COMP<164>
[1740779292.5870416]	Q_Header<(2621443, 10680, 257, 173, 250, 8, 58, 126, 59)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 10, 13, 5, 82, 46, 173, 125, 152, 152, 127, 87, 90, 90, 110, 79, 206, 216, 228, 253, 253, 147, 168, 91, 59, 0, 53, 41, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 117, 186, 102, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 195, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7264280396609903, y=0.6809576238025264, z=-0.05163486149833624, w=-0.07702505344078053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04111111111111111, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=0.21)>	COMP<164>
[1740779292.599424]	Q_Header<(2621443, 10681, 257, 173, 250, 8, 58, 127, 63)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 23, 27, 0, 43, 64, 139, 104, 150, 182, 130, 82, 72, 110, 45, 193, 163, 253, 90, 194, 253, 253, 175, 253, 178, 85, 59, 19, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 191, 107, 33, 0, 0, 0, 0, 0, 0, 49, 0, 0, 35, 45, 0, 33, 88, 250, 253, 253, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7264280396609903, y=0.6809576238025264, z=-0.05163486149833624, w=-0.07702505344078053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04111111111111111, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=0.21)>	COMP<164>
[1740779292.6079493]	Q_Header<(2621443, 10682, 257, 173, 250, 8, 58, 128, 69)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 32, 49, 68, 59, 66, 75, 176, 185, 110, 191, 175, 111, 111, 182, 177, 253, 177, 253, 253, 131, 249, 219, 253, 253, 253, 147, 0, 17, 32, 0, 0, 22, 0, 0, 0, 0, 0, 0, 25, 122, 183, 128, 0, 0, 24, 0, 0, 0, 0, 123, 29, 59, 143, 91, 67, 86, 51, 219, 253, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7275383835722504, y=0.6797479008258518, z=-0.051391553604684136, w=-0.07739250590349107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=0.15)>	COMP<169>
[1740779292.6190813]	Q_Header<(2621443, 10683, 257, 173, 250, 8, 58, 129, 67)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 50, 103, 138, 84, 155, 193, 175, 207, 160, 77, 183, 198, 135, 193, 253, 253, 253, 253, 253, 119, 195, 251, 253, 134, 253, 253, 137, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 151, 68, 0, 0, 0, 15, 0, 0, 0, 138, 81, 130, 170, 109, 91, 173, 158, 77, 253, 187, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7275383835722504, y=0.6797479008258518, z=-0.051391553604684136, w=-0.07739250590349107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=0.15)>	COMP<169>
[1740779292.6301432]	Q_Header<(2621443, 10684, 257, 173, 250, 8, 58, 130, 65)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 60, 71, 81, 141, 223, 123, 253, 253, 203, 207, 253, 193, 204, 238, 117, 126, 253, 253, 253, 253, 253, 208, 253, 253, 253, 253, 216, 253, 189, 63, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 11, 50, 0, 0, 0, 0, 0, 0, 0, 0, 108, 41, 127, 164, 103, 119, 167, 192, 91, 125, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7275383835722504, y=0.6797479008258518, z=-0.051391553604684136, w=-0.07739250590349107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=0.15)>	COMP<169>
[1740779292.64607]	Q_Header<(2621443, 10685, 257, 173, 250, 8, 58, 131, 64)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 111, 113, 140, 253, 173, 253, 253, 199, 176, 253, 253, 183, 221, 224, 197, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 103, 227, 160, 12, 0, 0, 0, 53, 59, 0, 0, 50, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 96, 100, 33, 47, 143, 136, 69, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7291687620467567, y=0.677961547569714, z=-0.05114618084834537, w=-0.07787891021776694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=-0.14)>	COMP<169>
[1740779292.6473129]	Q_Header<(2621443, 10686, 257, 173, 250, 8, 58, 132, 56)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 147, 236, 205, 90, 209, 210, 253, 253, 142, 138, 195, 234, 137, 124, 253, 248, 253, 253, 222, 160, 233, 253, 253, 253, 253, 253, 151, 101, 106, 20, 19, 0, 49, 118, 102, 64, 39, 121, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 37, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7291687620467567, y=0.677961547569714, z=-0.05114618084834537, w=-0.07787891021776694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=-0.14)>	COMP<169>
[1740779292.6570196]	Q_Header<(2621443, 10687, 257, 173, 250, 8, 58, 133, 51)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 212, 144, 216, 253, 243, 115, 145, 84, 169, 66, 63, 253, 227, 253, 253, 117, 140, 226, 253, 247, 253, 253, 253, 131, 69, 27, 0, 10, 0, 71, 119, 116, 90, 67, 123, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7291687620467567, y=0.677961547569714, z=-0.05114618084834537, w=-0.07787891021776694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.1, z=-0.14)>	COMP<169>
[1740779292.6813548]	Q_Header<(2621443, 10688, 257, 173, 250, 8, 58, 134, 51)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 253, 253, 253, 246, 234, 197, 202, 161, 109, 114, 50, 104, 32, 98, 202, 159, 213, 184, 59, 152, 164, 253, 247, 253, 253, 253, 51, 97, 0, 0, 20, 0, 28, 102, 109, 49, 59, 118, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7303969957759562, y=0.6766258122480362, z=-0.05084153902242596, w=-0.07818488774036933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.04, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.09, z=-0.08)>	COMP<163>
[1740779292.682779]	Q_Header<(2621443, 10689, 257, 173, 250, 8, 58, 135, 49)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 253, 253, 253, 226, 236, 170, 89, 61, 83, 71, 71, 80, 34, 70, 132, 122, 113, 100, 0, 91, 73, 169, 189, 219, 253, 240, 21, 27, 0, 0, 0, 0, 24, 70, 53, 27, 59, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7303969957759562, y=0.6766258122480362, z=-0.05084153902242596, w=-0.07818488774036933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.04, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.09, z=-0.08)>	COMP<163>
