[1740779433.237918]	Q_Header<(2621443, 24804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 23, 0, 32, 50, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 112, 224, 231, 102, 221, 253, 222, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7570745926173479, y=-0.6444655452633486, z=0.08788998817873113, w=-0.061461957011098786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.01)>	COMP<352>
[1740779434.5382464]	Q_Header<(2621443, 24934, 257, 173, 250, 8, 58, 130, 42)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 253, 253, 166, 227, 144, 121, 59, 81, 68, 41, 134, 207, 253, 253, 253, 253, 246, 130, 36, 17, 0, 67, 253, 253, 253, 253, 149, 32, 187, 105, 68, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7798089762827706, y=-0.6173284272169648, z=0.07898190476752545, w=-0.06756798189926636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.022222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.08, z=0.0)>	COMP<357>
[1740779434.5479937]	Q_Header<(2621443, 24935, 257, 173, 250, 8, 58, 131, 43)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 253, 253, 111, 184, 162, 149, 70, 87, 99, 104, 159, 251, 253, 253, 253, 253, 237, 108, 106, 69, 22, 62, 217, 237, 253, 253, 71, 0, 125, 52, 20, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7803876323274199, y=-0.616631960691688, z=0.0785514533712959, w=-0.06774833973748132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.01, z=-0.02)>	COMP<349>
[1740779434.557944]	Q_Header<(2621443, 24936, 257, 173, 250, 8, 58, 132, 41)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 156, 150, 178, 179, 98, 77, 127, 145, 136, 229, 253, 253, 253, 146, 147, 59, 55, 88, 42, 93, 131, 206, 135, 164, 65, 9, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7803876323274199, y=-0.616631960691688, z=0.0785514533712959, w=-0.06774833973748132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.01, z=-0.02)>	COMP<349>
[1740779434.5680406]	Q_Header<(2621443, 24937, 257, 173, 250, 8, 58, 133, 45)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 139, 253, 217, 160, 160, 209, 199, 117, 31, 136, 154, 66, 146, 253, 253, 253, 126, 100, 156, 163, 238, 186, 144, 253, 253, 198, 42, 32, 0, 0, 44, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7803876323274199, y=-0.616631960691688, z=0.0785514533712959, w=-0.06774833973748132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.021111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.01, z=-0.02)>	COMP<349>
[1740779434.5780993]	Q_Header<(2621443, 24938, 257, 173, 250, 8, 58, 134, 43)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 160, 122, 207, 218, 191, 111, 71, 103, 83, 194, 190, 253, 253, 253, 154, 197, 253, 253, 253, 253, 221, 253, 253, 243, 101, 95, 77, 45, 37, 20, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7811276998032659, y=-0.6157224750441745, z=0.0780639418696966, w=-0.06805417919054864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.13)>	COMP<349>
[1740779434.58795]	Q_Header<(2621443, 24939, 257, 173, 250, 8, 58, 135, 45)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 138, 253, 190, 185, 241, 193, 164, 91, 93, 25, 122, 248, 233, 246, 225, 167, 182, 247, 253, 253, 253, 253, 239, 253, 253, 253, 221, 155, 171, 69, 39, 38, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7811276998032659, y=-0.6157224750441745, z=0.0780639418696966, w=-0.06805417919054864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.13)>	COMP<349>
[1740779434.5979223]	Q_Header<(2621443, 24940, 257, 173, 250, 8, 58, 136, 43)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 19, 134, 148, 250, 200, 206, 234, 152, 138, 88, 73, 89, 199, 253, 213, 195, 171, 44, 239, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 252, 253, 179, 172, 129, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7811276998032659, y=-0.6157224750441745, z=0.0780639418696966, w=-0.06805417919054864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.13)>	COMP<349>
[1740779434.6080399]	Q_Header<(2621443, 24941, 257, 173, 250, 8, 58, 137, 47)>	Q_Data<(0, 0, 53, 0, 57, 0, 0, 0, 0, 20, 0, 0, 0, 63, 136, 150, 242, 178, 161, 186, 105, 117, 104, 77, 119, 253, 253, 186, 151, 100, 101, 253, 253, 253, 253, 253, 253, 158, 253, 253, 253, 230, 253, 253, 253, 253, 207, 157, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7816765370288847, y=-0.6150507116139667, z=0.07775871852696176, w=-0.06817620768808186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=0.05)>	COMP<359>
[1740779434.6192632]	Q_Header<(2621443, 24942, 257, 173, 250, 8, 58, 138, 50)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 103, 135, 146, 175, 151, 84, 122, 67, 90, 95, 119, 137, 253, 253, 205, 103, 0, 74, 243, 253, 253, 253, 253, 202, 117, 253, 253, 253, 87, 253, 253, 253, 253, 227, 220, 98, 58, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7816765370288847, y=-0.6150507116139667, z=0.07775871852696176, w=-0.06817620768808186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=0.05)>	COMP<359>
[1740779434.629392]	Q_Header<(2621443, 24943, 257, 173, 250, 8, 58, 139, 52)>	Q_Data<(0, 0, 49, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 112, 136, 141, 120, 132, 25, 65, 44, 58, 79, 142, 147, 253, 253, 212, 63, 53, 91, 182, 204, 253, 253, 208, 100, 65, 214, 253, 253, 134, 253, 253, 253, 253, 195, 204, 101, 60, 0, 0, 0, 85, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7816765370288847, y=-0.6150507116139667, z=0.07775871852696176, w=-0.06817620768808186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=0.05)>	COMP<359>
[1740779434.6385217]	Q_Header<(2621443, 24944, 257, 173, 250, 8, 58, 140, 53)>	Q_Data<(0, 0, 36, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 114, 138, 54, 185, 91, 41, 29, 34, 25, 108, 155, 122, 253, 253, 228, 75, 53, 148, 78, 159, 253, 239, 124, 107, 46, 88, 196, 184, 76, 168, 253, 253, 201, 140, 118, 81, 0, 21, 0, 0, 109, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7816765370288847, y=-0.6150507116139667, z=0.07775871852696176, w=-0.06817620768808186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=0.05)>	COMP<359>
[1740779434.648094]	Q_Header<(2621443, 24945, 257, 173, 250, 8, 58, 141, 53)>	Q_Data<(0, 0, 52, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 115, 139, 138, 190, 88, 47, 40, 19, 43, 113, 146, 91, 253, 253, 253, 91, 21, 146, 123, 162, 253, 205, 134, 206, 125, 40, 118, 74, 49, 100, 162, 143, 110, 99, 0, 64, 91, 147, 69, 33, 94, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7821186437629915, y=-0.6145130720622599, z=0.0774550147444386, w=-0.0682995756493513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.015555555555555555, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=-0.08)>	COMP<357>
[1740779434.6580148]	Q_Header<(2621443, 24946, 257, 173, 250, 8, 58, 142, 53)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 105, 139, 146, 175, 80, 43, 35, 0, 36, 91, 121, 48, 232, 253, 253, 100, 51, 116, 112, 105, 194, 189, 174, 249, 157, 28, 83, 89, 60, 82, 57, 68, 82, 77, 0, 80, 153, 228, 98, 0, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7821186437629915, y=-0.6145130720622599, z=0.0774550147444386, w=-0.0682995756493513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.015555555555555555, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=-0.08)>	COMP<357>
[1740779434.6679692]	Q_Header<(2621443, 24947, 257, 173, 250, 8, 58, 143, 52)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 64, 0, 31, 134, 129, 161, 32, 46, 34, 0, 30, 77, 99, 164, 211, 253, 246, 106, 76, 151, 74, 216, 253, 157, 180, 232, 146, 78, 74, 88, 99, 91, 81, 37, 51, 59, 0, 91, 171, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7821186437629915, y=-0.6145130720622599, z=0.0774550147444386, w=-0.0682995756493513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.015555555555555555, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=-0.08)>	COMP<357>
[1740779434.678063]	Q_Header<(2621443, 24948, 257, 173, 250, 8, 58, 144, 52)>	Q_Data<(0, 0, 50, 0, 46, 0, 0, 0, 0, 0, 0, 86, 28, 0, 29, 0, 146, 94, 90, 28, 0, 28, 63, 96, 221, 213, 195, 171, 118, 202, 253, 203, 253, 253, 197, 152, 169, 122, 135, 77, 192, 183, 146, 191, 64, 0, 21, 0, 83, 155, 241, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7826593031236304, y=-0.6138348757322274, z=0.07721001469635752, w=-0.0684819260785084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.01)>	COMP<357>
[1740779434.6880264]	Q_Header<(2621443, 24949, 257, 173, 250, 8, 58, 145, 51)>	Q_Data<(0, 0, 23, 0, 41, 0, 0, 0, 0, 0, 0, 75, 79, 90, 132, 66, 112, 126, 119, 9, 6, 24, 42, 70, 200, 194, 105, 80, 137, 253, 253, 253, 253, 253, 248, 132, 105, 128, 179, 0, 230, 226, 191, 253, 160, 125, 19, 0, 36, 119, 190, 72, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7826593031236304, y=-0.6138348757322274, z=0.07721001469635752, w=-0.0684819260785084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.01)>	COMP<357>
[1740779434.698009]	Q_Header<(2621443, 24950, 257, 173, 250, 8, 58, 146, 46)>	Q_Data<(0, 0, 54, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 58, 135, 50, 75, 121, 111, 18, 0, 0, 34, 64, 102, 110, 146, 104, 161, 253, 253, 253, 253, 253, 253, 161, 71, 117, 180, 75, 210, 214, 192, 253, 253, 236, 81, 0, 0, 78, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7826593031236304, y=-0.6138348757322274, z=0.07721001469635752, w=-0.0684819260785084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.05, z=-0.01)>	COMP<357>
